Source,Target,Weight
KAMG,NOQ,2
NCB,FLK,1
DQG,JPE,1
JPE,NJP,1
AZR,SM,1
PKR,MRR,1
MRR,RPH,1
DAKE,SDAH,1
HJI,JID,1
BDC,NDAE,1
KWAE,AZ,1
AZ,MLDT,1
MLDT,SM,1
SM,HCR,1
HCR,KDPR,1
KDPR,LAV,1
LAV,KIR,1
SGUJ,ODB,1
ODB,NMZ,1
NMZ,CLD,1
CLD,NKB,1
NKB,BNQ,1
BNQ,BNV,1
BNV,DLO,1
DLO,MDT,1
MDT,HSA,1
HSA,HOJ,1
HOJ,KCF,1
KCF,RVK,1
RVK,APDJ,1
APDJ,GOGH,1
GOGH,CROA,1
CROA,FKM,1
KOJ,BSGN,1
BSGN,NBQ,1
BJF,SBE,1
SBE,BPRD,2
BPRD,PBL,1
PBL,TIHU,1
TIHU,KTCH,2
KTCH,NLV,2
DGU,BRHU,1
BRHU,JID,1
NLV,TIHU,1
TIHU,PBL,1
PBL,SPQ,1
SPQ,BPRD,1
BPRD,SBE,1
SBE,BJF,1
BJF,NBQ,1
NBQ,SLKX,1
SLKX,KOJ,1
FKM,CROA,1
CROA,GOGH,1
GOGH,JOQ,1
JOQ,KAMG,1
NCB,APDJ,1
DKGN,RPAN,1
RPAN,NMM,1
NMM,DKJR,1
DKJR,MJBT,1
MJBT,RWTB,3
RWTB,ULG,3
ULG,HRSN,3
HRSN,TNL,3
TNL,GVR,1
GVR,RNY,1
DBRG,CHB,1
CHB,NTSK,1
BOJ,SLGR,1
AGI,MXN,1
TTB,FKG,1
FKG,SZR,1
JID,TKC,1
TKC,GHY,1
CGS,KDKN,1
KDKN,RNY,1
YPR,SBC,4
SBC,KGI,2
KGI,BID,2
BID,RMGM,2
RMGM,CPT,4
CPT,MAD,2
MAD,MYA,2
MYA,PANP,2
PANP,MYS,1
BZA,MDR,2
MDR,KMT,2
KMT,DKJ,2
DKJ,MABD,2
MABD,KDM,1
KDM,WL,1
WL,JMKT,1
JMKT,PDPL,1
PDPL,RDM,3
CD,MJRI,1
MJRI,WRR,2
WRR,HGT,1
BPL,SCI,1
SCI,BINA,1
BINA,BAB,1
BAB,JHS,1
MRA,AGC,1
FDB,TKD,3
TKD,OKA,3
OKA,NZM,3
NDLS,SSB,1
BGZ,ROK,1
NRW,TUN,1
TUN,JHL,1
JHL,LHA,1
LHA,SFMU,1
SFMU,SAG,1
SAG,DUI,1
DUI,MET,1
MET,AHH,1
AHH,QRP,2
QRP,LDH,1
LDH,PHR,2
PHR,PGW,2
PTKC,KTHU,1
KTHU,SMBX,1
SMBX,JAT,1
MAS,TRL,1
TRL,AJJ,2
AJJ,TRT,3
TRT,EKM,1
EKM,PUT,1
PUT,RU,1
TPTY,RU,7
RU,PUT,2
PUT,EKM,2
EKM,TRT,2
TRT,AJJ,4
AJJ,TRL,1
TRL,PER,1
MAS,PER,1
PER,TRL,1
AJJ,CTRE,1
CTRE,AVN,1
AVN,SHU,1
SHU,WJR,1
WJR,MCN,1
MCN,KPD,1
KPD,GYM,1
GYM,VLT,1
VLT,MPI,1
MPI,AB,1
AB,VN,2
VN,JTJ,3
TCN,KZY,1
KZY,ANY,1
ANY,KZB,1
KZB,NZT,1
NZT,SVV,1
SVV,SDNR,1
SDNR,TEN,1
TPJ,TJ,3
TJ,PML,2
PML,KMU,2
KMU,MV,2
MV,SY,2
SY,CDM,3
CDM,TDPR,2
TDPR,VM,3
GUV,PNQ,2
PNQ,TCR,3
QLN,PVU,3
PVU,VAK,3
VAK,KVU,1
KVU,CRY,3
CRY,TVC,1
TVC,NYY,2
NYY,KZT,1
KZT,ERL,2
ERL,NCJ,3
NCJ,AAY,2
AAY,VLY,2
VLY,NNN,3
NNN,TEN,2
MDU,SDN,1
SDN,DG,1
ALU,PNDM,1
PNDM,VRI,1
TVC,TVP,2
TVP,CRY,1
CRY,KVU,2
KVU,VAK,1
VAK,PVU,1
PVU,MYY,2
MYY,QLN,1
QLN,STKT,1
STKT,KPY,4
KPY,KYJ,1
KYJ,MVLK,5
MVLK,CYN,4
CYN,CNGR,4
CNGR,TRVL,6
TRVL,CGY,4
CGY,KTYM,2
KTYM,ETM,1
ETM,PVRD,1
PVRD,TRTR,1
TRTR,ERS,2
ERS,ERN,3
ERN,AWY,5
AWY,AFK,4
AFK,DINR,1
DINR,CKI,2
CKI,IJK,5
IJK,TCR,3
TCR,WKI,3
WKI,SRR,3
ERS,AWY,3
AFK,CKI,3
TCR,SRR,1
SRR,KTU,3
KTU,TIR,3
TIR,TA,2
TA,PGI,2
PGI,CLT,2
CLT,BDJ,3
BDJ,MAHE,3
MAHE,TLY,4
TLY,CAN,6
ALLP,SRTL,2
SRTL,TUVR,2
TUVR,ERS,1
IJK,PUK,1
PUK,TCR,1
SRR,PTB,1
PTB,KTU,1
KTU,TUA,1
TUA,TIR,1
PGI,FK,1
FK,CLT,1
CLT,QLD,2
QLD,PYOL,1
PYOL,BDJ,1
GIMB,BCOB,1
BCOB,SIOB,1
SIOB,MALB,1
MALB,DHG,1
DHG,VG,1
VG,ADI,2
BRC,AKV,1
AKV,ST,1
BL,VAPI,1
VAPI,BOR,1
BOR,BSR,1
BSR,BIRD,1
BIRD,PNVL,1
SWV,MAO,2
MAO,CNO,1
CNO,KAWR,1
KT,MRDW,1
MRDW,BYNR,1
BYNR,KUDA,1
UD,SL,1
SL,MAJN,1
KGQ,PAY,1
PAY,KPQ,1
KPQ,CAN,2
QLN,TVP,1
TVP,TVC,5
TVC,NCJ,1
PNBE,ARA,1
ARA,BXR,1
BXR,MGS,1
BSB,GYN,2
ALD,STA,2
JBP,ET,2
BZU,NRKR,1
SEGM,CD,1
TEL,OGL,5
PGT,TCR,6
CAN,PAY,2
PAY,KZE,2
KZE,KGQ,3
KGQ,MAQ,4
MAQ,MAJN,1
MAJN,BNTL,1
BNTL,KBPR,1
KBPR,YDM,1
YDM,SBHR,1
SBHR,SKLR,1
SKLR,HAS,1
HAS,HLN,2
HLN,KRNR,1
KRNR,MYS,2
MYA,CPT,1
CPT,RMGM,2
RMGM,KGI,1
YPR,BAND,1
BAND,CRLM,1
CRLM,HSRA,1
HSRA,DPJ,1
DPJ,SA,1
PGT,SRR,3
TIR,CLT,3
QLD,BDJ,1
BDJ,TLY,2
BGKT,PMY,1
PMY,MJ,3
MJ,ABR,1
ABR,ADI,2
ADI,ANND,1
BL,BSR,1
BSR,KYN,1
KYN,LNL,1
LNL,PUNE,1
STR,KOV,1
KOV,MRJ,1
MRJ,BGM,2
BGM,LD,1
LD,DWR,3
DWR,UBL,3
UBL,GDG,1
GDG,KBL,2
KBL,HPT,1
HPT,BAY,1
BAY,GTL,2
HUP,YPR,1
MYS,S,1
S,MYA,1
MYA,MAD,1
MAD,CPT,1
RMGM,BID,1
BID,KGI,1
MAQ,KGQ,4
KZE,PAY,2
PAY,CAN,2
BDJ,CLT,2
SRR,PGT,2
PGT,CBE,6
CBE,TUP,8
TUP,ED,8
ED,SA,8
SA,KPN,1
KPN,BWT,2
BWT,KJM,4
KJM,BAND,1
BAND,YPR,1
SMET,BDVT,1
BDVT,TKE,4
TKE,RRB,4
RRB,DRU,7
DRU,ASK,4
ASK,TTR,4
TTR,TK,3
TK,YPR,5
NLE,CHV,1
CHV,PAY,1
TLY,MAHE,2
MAHE,BDJ,2
FK,TIR,1
KTU,SRR,1
ERS,TUVR,1
TUVR,SRTL,1
SRTL,MAKM,1
MAKM,ALLP,1
KYJ,KPY,2
KPY,QLN,1
VAK,TVC,1
SA,TPT,1
TPT,BWT,1
KJM,HUP,1
RC,WADI,1
WADI,GR,1
GR,SUR,1
SUR,DD,1
LNL,KJT,1
KYN,BIRD,1
BIRD,BSR,1
BSR,BL,1
ND,MAN,1
MQ,NMJ,2
NMJ,TJ,1
TJ,BAL,1
BAL,TPJ,1
TPJ,KRR,3
KRR,ED,3
TUP,CBF,1
CBF,CBE,1
PAZ,KPQ,1
FK,VLI,1
VLI,PGI,1
PGI,TA,1
TA,TIR,1
TCR,PUK,1
PUK,IJK,1
CKI,DINR,2
DINR,AFK,1
ERN,TRTR,1
TRTR,PVRD,1
PVRD,ETM,1
ETM,KTYM,1
KTYM,CGY,3
CGY,TRVL,4
CNGR,MVLK,4
MVLK,KYJ,5
KPY,STKT,2
STKT,QLN,1
VAK,KZK,1
KZK,TVP,1
NYY,PASA,1
PASA,KZT,1
RMM,MMM,1
MMM,RMD,1
RMD,PMK,1
PMK,MNM,1
MNM,MDU,1
CDM,CUPJ,2
CUPJ,TDPR,1
VM,TNM,2
TNM,VLR,1
VLR,KPD,3
KPD,PAK,1
PUU,AVS,3
AVS,KKZ,1
KKZ,EKN,3
EKN,KUV,1
KUV,KLQ,1
KLQ,QLN,3
QLN,PRND,3
PRND,MQO,3
MQO,STKT,3
KPY,OCR,3
OCR,KYJ,3
KTYM,KRPP,1
KRPP,VARD,1
VARD,PVRD,2
PVRD,MNTT,1
MNTT,TRTR,1
TRTR,ERN,1
AWY,TCR,4
TCR,OTP,1
OTP,PGT,2
PDY,VM,3
ATU,SXT,1
CBE,PTJ,2
PTJ,PGT,2
SRR,TIR,2
ALU,SRGM,1
SRGM,TPJ,1
CLT,MAHE,1
CAN,KGQ,1
MQ,TVR,1
TVR,MV,1
MV,CDM,1
MS,SPE,1
WL,PDPL,1
RDM,SKZR,4
NGP,ET,1
BPL,SJP,2
SJP,UJN,2
NAD,BWM,1
BWM,KOTA,1
FL,MKN,1
GOTN,RKB,1
RKB,JU,1
JU,BGKT,1
JP,KKU,2
KKU,FL,1
AII,BJNR,2
BJNR,BHL,3
MMR,NSL,1
NSL,AWB,2
AWB,J,2
J,PBN,1
PBN,PAU,1
NED,BSX,1
BSX,NZB,1
KMC,MED,2
MED,MJF,1
MJF,SC,1
SC,KCG,2
KCG,SHNR,1
SHNR,MBNR,1
GTL,DHNE,1
DHNE,KRNT,1
KRNT,GWD,1
GWD,MBNR,1
MBNR,SHNR,1
SHNR,KCG,1
KCG,SC,1
KCG,FM,1
FM,UR,1
UR,TMX,1
TMX,SHNR,1
WPR,SRNR,1
SRNR,GWD,1
GWD,SBBJ,1
SBBJ,KRNT,1
SC,MLY,1
MLY,BG,1
BG,ALER,1
ALER,ZN,1
ZN,GNP,1
GNP,KZJ,1
WL,NKD,1
NKD,KDM,1
MABD,GLA,1
GLA,DKJ,1
KMT,BKL,1
BKL,MDR,1
MDR,YP,2
YP,KI,1
KI,RYP,2
RYP,BZA,2
BZA,KCC,4
KCC,MAG,4
MAG,NBR,4
NBR,PDKN,4
PDKN,GNT,4
VSG,MAO,2
MAO,SVM,2
SVM,QLM,2
QLM,CLR,2
CLR,LD,2
UBL,HVR,1
HVR,DVG,1
DVG,RRB,1
RRB,ASK,1
ASK,TK,2
BWT,SA,1
ED,KRR,1
KRR,TPJ,1
TJ,TVR,1
TVR,NGT,1
NGT,VLNK,1
UBL,NGR,2
NGR,GDG,2
GDG,HLAR,1
HLAR,BDM,1
BDM,BGK,1
BGK,LMT,1
LMT,BSRX,1
BSRX,BJP,1
BJP,IDR,1
IDR,HG,1
HG,GUR,1
GUR,GR,1
WADI,CT,1
CT,SEM,1
SEM,TDU,1
UBL,YLG,1
YLG,HVR,1
HVR,BYD,2
BYD,RNR,1
RNR,HRR,1
HRR,DVG,2
DVG,JRU,1
JRU,AJP,1
AJP,RRB,2
PANP,S,2
S,MYS,1
NMJ,TVR,1
TVR,PEM,1
PEM,MV,1
MV,VDL,1
VDL,SY,1
CUPJ,VM,1
VM,TRK,1
TRK,TNM,1
TNM,PRL,1
PRL,ARV,2
ARV,VLR,2
KPD,CTO,4
CTO,PAK,3
MUE,BOKR,1
BOKR,HDGR,1
HDGR,HEM,1
HEM,SHSK,1
SHSK,BHBK,1
BHBK,KNVT,1
KNVT,ADB,1
DWR,AGL,1
AGL,UBL,1
KBL,MRB,1
MRB,HPT,2
HPT,TNGL,1
TNGL,BAY,1
GTL,GY,1
GY,TU,1
YA,HX,1
HX,RJP,1
RJP,KOU,1
BKN,NOK,3
NOK,NGO,3
NGO,MTD,2
MTD,JU,1
JU,LUNI,3
LUNI,PMY,2
FA,SOH,3
SOH,ABR,4
PNU,MSH,4
MSH,ADI,3
ST,NDB,3
NDB,AN,2
AN,JL,2
TATA,MURI,1
MURI,BRKA,2
LTHR,BRWD,3
BRWD,DTO,3
GHD,CPU,1
CPU,SGRL,1
SGRL,KMZ,1
KMZ,DMO,2
DMO,SGO,2
SGO,MNV,1
GUNA,BAZ,1
BAZ,KOTA,1
KOTA,BUDI,1
BUDI,COR,1
BHL,AII,1
CNI,MURI,1
MURI,RMT,2
RMT,BRKA,2
BRKA,PTRU,2
PTRU,RAY,2
RAY,KLRE,2
KLRE,TORI,2
GHD,GHQ,1
GHQ,NUQ,1
NUQ,WDM,1
WDM,DXN,1
DXN,RNQ,1
RNQ,CPU,1
CPU,CUK,1
CUK,RBGJ,2
RBGJ,CAR,1
BDL,MJA,1
MJA,ALD,1
ALD,KGA,1
KGA,FTP,1
TDL,JLS,1
JLS,HRS,1
KRJ,CHL,1
CHL,GZB,1
SZM,SNP,1
SNP,PNP,2
KKDE,SHDM,1
SHDM,UMB,1
JRC,JUC,4
ASR,BAT,1
BAT,DHW,1
DHW,GSP,1
GSP,DNN,1
DNN,PTK,1
PTK,KTHU,1
KTHU,HRNR,1
HRNR,SMBX,1
VJPJ,JAT,1
KRPU,DMNJ,1
DMNJ,LKMR,1
LKMR,TKRI,1
TKRI,RGDA,1
RGDA,MNGD,2
MNGD,KSNG,2
KSNG,TIG,2
TIG,BLGR,1
BLGR,BRGA,1
BRGA,SBP,1
SBP,JSG,1
BNR,GRL,1
GRL,MFP,1
DOL,KRBP,1
KRBP,KPGM,1
SPJ,UJP,1
UJP,NAZJ,1
NAZJ,DSS,1
DSS,BCA,1
BCA,TGA,2
TGA,BJU,1
BJU,HTZU,1
HTZU,BRYA,1
BRYA,KIUL,1
ASN,BURN,4
BURN,JOC,2
JOC,ANR,1
ANR,PRR,1
PRR,BBM,2
BBM,CNI,2
CNI,KND,1
KND,ADTP,1
ADTP,TATA,2
BRYA,MKB,2
MKB,LKR,3
KIUL,BSQP,2
BSQP,MNP,2
MNP,BFM,2
BFM,JMU,2
JOC,PRR,1
CNI,TATA,1
TATA,SINI,1
SINI,RKSN,1
RKSN,CKP,1
CKP,GOL,1
GOL,MOU,1
MOU,JRA,1
JRA,BNDM,1
BNDM,ROU,1
DURG,BPHB,1
BPHB,R,1
R,SLH,1
SLH,TLD,1
TLD,HN,2
HN,BYT,2
BYT,BYL,1
BYL,USL,1
USL,KGB,1
KGB,PND,1
PND,JTI,1
JTI,APR,1
APR,MZH,1
MZH,DRSN,1
DRSN,HRV,1
HRV,KTMA,1
KTMA,BATL,1
BATL,BJRI,1
BJRI,BRND,1
BRND,UKR,1
UKR,NPRD,1
NPRD,DTL,1
DTL,NGE,1
NGE,BRH,1
BRH,KTO,1
KTO,SPDR,1
SPDR,SJQ,1
SJQ,KJZ,1
KJZ,BSPR,1
BSPR,KLPG,1
KLPG,ABKP,1
PURI,SIL,2
SIL,KUR,2
DNKL,TLHR,3
TLHR,ANGL,2
ANGL,BONA,4
BONA,RAIR,4
RAIR,SBPD,2
SBPD,SBP,2
SBP,HKG,1
HKG,BRGA,1
KRAR,BGBR,2
BGBR,MSMD,2
MSMD,R,3
BPHB,DURG,2
G,BRD,1
BRD,NGP,2
JL,AN,1
AN,NDB,1
BBS,MCS,1
MCS,CTC,1
CTC,DNKL,1
TLHR,TLHD,1
BRGA,BRPL,1
BRPL,DJX,1
DJX,BLGR,1
BLGR,BUDM,1
BUDM,TIG,1
KBJ,HSK,1
HSK,NPD,1
NPD,KRAR,1
JNRD,KTRK,1
KTRK,BWIP,1
BWIP,DPUR,1
DPUR,GRCP,1
GRCP,LJR,1
LJR,AMB,1
AMB,MNGD,2
MNGD,BMCK,1
BMCK,THV,1
THV,RGDA,1
BLS,HIJ,1
HIJ,MDN,1
MDN,CDGR,1
CDGR,VSU,1
ADRA,BURN,1
BURN,ASN,3
CRJ,VDS,1
VDS,MDP,1
DVD,SLO,2
RJY,EE,2
BPQ,WR,1
VG,DHG,1
DHG,MALB,1
MALB,SIOB,1
VSKP,VZM,5
VZM,CHE,3
CHE,PSA,3
PSA,BAM,3
BAM,CAP,1
CAP,BALU,1
BALU,KUR,1
RAIR,SBP,1
SBP,SBPD,1
SBPD,JSG,1
JSG,BRJN,1
BRJN,BPH,1
BPH,RIG,1
SKT,CPH,1
CPH,AKT,1
KYE,MAKR,1
MAKR,LAR,1
DAA,GWL,1
GWL,AGC,3
NDLS,PNP,2
PNP,UMB,2
KRBA,CPH,1
R,MSMD,1
MSMD,BGBR,1
BGBR,KRAR,1
KRAR,NPD,1
NPD,HSK,1
HSK,KBJ,1
KBJ,MRBL,1
MRBL,TIG,1
KSNG,RPRD,1
RPRD,NRLR,1
NRLR,AMB,1
MNGD,THV,1
THV,SPRD,1
SPRD,RGDA,1
PVPT,PVP,1
PVP,VBL,1
VBL,VZM,1
VZM,SCM,3
SCM,VSKP,3
RNC,MURI,3
MURI,BKSC,1
GMO,HZD,1
GYN,ALD,1
GHD,URD,1
URD,MDJ,1
MDJ,HDN,1
HDN,JPL,1
JPL,KYF,1
KYF,NBG,1
NBG,BSYA,1
BSYA,ANH,1
ANH,SEB,1
SEB,DOS,3
SSM,KTQ,1
KTQ,BBU,1
BBU,DGO,2
DGO,KMS,1
KMS,MGS,1
MGS,KEI,1
KEI,BSB,2
DXN,NUQ,1
NUQ,RMF,1
RMF,GHQ,1
BRWD,LTHR,2
LTHR,TORI,2
TORI,MGME,1
MGME,KLRE,1
KLRE,PTRU,2
PTRU,BRKA,2
BRKA,RMT,4
RMT,MURI,2
MURI,SLF,2
SLF,NKM,1
NKM,RNC,3
DUMK,JAMA,1
JAMA,BSKH,1
BSKH,GRMA,1
GRMA,DGHR,1
DGHR,JSME,2
ASN,JOC,2
JOC,BJE,2
BJE,BKSC,2
BKSC,JAA,2
JAA,MURI,2
MURI,RNC,2
HTZ,RDUM,2
RDUM,BRYA,2
BRYA,DMRX,1
DMRX,MKB,1
JMU,CUX,1
CUX,GHR,1
JSME,SNQ,2
SNQ,MUW,2
MURI,NKM,1
RNC,HTE,2
AII,JP,2
SWM,GGC,1
GGC,BXN,1
BXN,AF,1
AF,TDL,1
FZD,CNB,1
MZP,BSB,1
MGS,KMS,1
KMS,DGO,1
DGO,BBU,1
BBU,KTQ,1
KTQ,SSM,1
DOS,SEB,2
SEB,ANH,1
ANH,NBG,1
NBG,KYF,2
KYF,JPL,2
JPL,HDN,2
HDN,MDJ,1
MDJ,URD,1
URD,GHD,1
TORI,KLRE,1
RK,TPZ,1
TPZ,DBD,1
MDNR,GZN,1
GZN,GZB,3
DLI,DEC,3
GGN,PTRD,1
RE,KRH,1
BER,SEU,1
SEU,HP,1
HP,SOD,1
SOD,MJ,1
MJ,RANI,2
RANI,FA,2
FA,JWB,1
JWB,SOH,1
PNU,SID,1
SID,UJA,1
UJA,MSH,1
MSH,KLL,1
KLL,GNC,1
GNC,SBI,1
SBI,ADI,2
ADI,MAN,3
MAN,BJD,1
BJD,MHD,1
MHD,ND,2
ND,KBRV,3
KBRV,ANND,3
ANND,VDA,1
VDA,RNO,2
RNO,BJW,3
BJW,BRC,4
CPR,BUI,1
BUI,GCT,1
GCT,BSB,2
BSB,STA,1
ET,BSL,1
NDB,VYA,1
VYA,UDN,1
UDN,BL,1
JAT,BBMN,1
BBMN,SMBX,1
SMBX,PTKC,1
PTKC,JUC,1
JUC,FZR,1
FZR,FDK,2
FDK,BTI,1
BTI,HMH,1
HMH,PGK,1
PGK,SOG,1
SOG,BDWL,3
BDWL,MHJ,1
MHJ,LGH,1
LGH,PLCJ,1
PLCJ,JU,1
JU,ABR,1
ADI,SBI,4
SBI,MSH,4
UJA,SID,2
SID,PNU,2
ABR,FA,3
FA,MJ,2
MJ,PMY,3
PMY,LUNI,3
JU,PPR,1
PPR,GOTN,1
GOTN,MTD,1
LGH,LKS,1
LKS,SOG,1
SOG,PGK,1
PGK,HMH,1
HMH,SGRA,1
SGRA,MBY,1
MBY,BTI,1
BTI,GJUT,2
GJUT,KKP,2
KKP,FDK,2
FDK,FZR,2
FZR,MWX,1
MWX,MXH,1
MXH,LNK,1
LNK,SQR,2
SQR,RCF,1
RCF,KXH,2
KXH,JUC,1
JUC,BPRS,1
BPRS,TDO,1
PTKC,PTK,1
PTK,BHRL,2
BHRL,SJNP,1
KTHU,BDHY,1
BDHY,CHNR,1
JAT,VJPJ,1
VJPJ,SMBX,1
SMBX,HRNR,1
KTHU,PTK,1
PTK,GSP,1
GSP,DHW,1
DHW,BAT,1
BAT,VKA,1
VKA,ASR,2
JUC,KXH,1
KXH,RCF,2
RCF,SQR,1
SQR,LNK,2
LNK,MXH,1
MXH,MWX,2
MWX,FZR,1
FDK,KKP,1
GJUT,BTI,1
UJN,SJP,3
SJP,BPL,2
BPL,BINA,2
LKO,FD,1
FD,ABP,1
ABP,JNU,1
MOZ,MTC,1
MTC,GZB,1
GWL,SVPI,1
SVPI,GUNA,1
BRRG,MKC,1
SOH,FA,1
MJ,BER,1
BKI,BTE,2
BTE,AH,2
AH,MTJ,2
MTJ,MRT,4
MRT,HTC,2
HTC,KSJ,1
FBD,KJN,2
KJN,CPA,2
CPA,CNB,3
CPA,KJN,1
KJN,FBD,1
FBD,KSJ,2
KSJ,HTC,2
HTC,MRT,1
MRT,MTJ,2
MTJ,AH,2
BTE,BKI,2
MJ,AII,1
JP,AWR,1
DEC,DLI,1
DLI,MB,1
BSB,JOP,1
JOP,SLN,1
SLN,NHH,1
NHH,LKO,1
MB,DLI,2
AII,MJ,1
MSH,SBI,1
FA,AII,1
GADJ,DO,1
DO,BKI,2
MTJ,HTC,1
HTC,SKA,1
SKA,KSJ,1
KSJ,GWA,1
GWA,FBD,1
VRR,NUD,1
NUD,JLR,1
JLR,DJI,1
DJI,UA,1
UA,BHY,1
BHY,PLM,1
PLM,JDH,1
JDH,WAB,1
WAB,WSJ,1
WSJ,RWO,1
RWO,PBR,3
KNE,KIR,1
GKP,BBK,1
LKO,MB,1
KIN,MVJ,1
GADJ,GTJT,1
GTJT,DO,1
BKI,BU,1
BU,RHG,1
RHG,AWR,1
AWR,KRH,1
KRH,RE,1
RE,CKD,1
CKD,BNW,1
BNW,HSR,1
HSR,SSA,1
SSA,KNL,1
KNL,BTI,1
GLPT,NBQ,1
KOJ,APDJ,1
APDJ,DLO,1
DLO,NJP,1
NNA,KGG,1
GKP,MUR,1
MUR,AY,1
FD,LKO,1
CPA,FBD,1
HTC,MTJ,1
KRMI,KUDL,2
KUDL,RN,3
RN,PNVL,3
AGTL,DMR,1
DMR,BPB,1
NHLG,HJI,1
HJI,GHY,1
BPRD,NJP,1
NJP,KIR,1
KIR,BJU,1
BJU,PPTA,1
PPTA,MGS,1
SMET,SME,4
SME,BDVT,4
TATA,RKSN,1
RKSN,CBSA,1
CBSA,DPS,1
DPS,BSPX,1
BSPX,NYG,1
NYG,KDJR,1
KDJR,HCNR,1
HCNR,SKND,1
SKND,JKPR,1
JKPR,CTC,1
CTC,MCS,1
MCS,BBS,1
BHS,BINA,1
BINA,SGO,2
SGO,DMO,2
DMO,KTE,2
KTE,JKE,1
JKE,MYR,1
STA,REWA,1
NK,JL,1
BSL,ET,1
ET,JBP,2
MKP,ALD,1
ALD,JNH,2
JNH,MAY,1
MAY,JNU,1
ABP,FD,1
AGC,NDLS,1
JUC,ASR,1
ASR,JUC,1
NDLS,AGC,1
PUNE,PNVL,1
KKW,SWV,1
KAWR,UD,1
TLY,CLT,1
KZJ,PDPL,1
CD,WRR,1
WRR,WR,1
SEG,BSL,1
KPG,ANG,1
DMO,KMZ,1
KMZ,KHBJ,1
KHBJ,BEHR,1
BEHR,BRGW,1
BRGW,SGRL,1
PPI,GAR,1
GAR,KY,1
KY,NU,1
NU,SRID,1
SRID,MML,1
MML,JBP,1
KPD,SA,2
ED,CBE,1
ALLP,QLN,1
NDLS,KOTA,1
KOTA,RTM,1
RTM,BRC,1
BRC,BCT,1
PNC,ASN,1
ASN,SHM,1
KJM,JTJ,1
JTJ,KPD,5
KPD,AJJ,2
CD,NGP,1
MGS,DNR,1
MAO,THVM,1
THVM,KUDL,1
PNVL,BSR,1
BSR,ST,1
BRC,KOTA,1
KOTA,NZM,1
RN,KUDL,1
ARJ,DHE,1
DHE,JNU,1
JNU,ZBD,2
ZBD,SLN,1
SLN,MFKA,1
MFKA,LKO,1
LKO,MFKA,1
SLN,ZBD,1
ZBD,JNU,2
JNU,DHE,2
DHE,ARJ,2
GZB,CNB,1
JNH,ZBD,1
KURJ,MBA,1
MTC,HPU,1
BLM,LJN,1
PAU,BMF,1
BMF,HNL,1
HNL,WHM,1
WHM,AK,1
MKU,KNW,1
UMB,CDG,1
SASN,MRND,1
MRND,RPAR,1
RPAR,ANSB,1
ANSB,NLDM,2
NLDM,UHL,1
BDTS,BVI,3
ABR,MJ,1
JU,MTD,1
MTD,NGO,2
NOK,BKN,2
LUNI,SMR,1
SMR,MKSR,1
MKSR,JOR,1
JOR,MON,1
MON,MBNL,1
MBNL,RNV,1
RNV,DQN,1
DQN,BLDI,1
BLDI,BAH,1
BAH,RDHP,1
RDHP,SIOB,1
SIOB,GIMB,1
SNSI,PB,1
PB,ANG,1
DD,SUR,1
SUR,GR,1
GR,WADI,1
WADI,RC,1
RC,MALM,1
MALM,AD,1
AD,GTL,1
DMM,SSPN,1
SSPN,HUP,1
HUP,YNK,2
YNK,KJM,1
KJM,MLO,1
MLO,BWT,1
TNM,ARV,1
KPD,RU,3
RU,GDR,4
GDR,BZA,2
VZM,BAM,2
JJKR,BLS,2
BLS,BLDA,1
BLDA,KGP,1
BOE,MLDT,1
MLDT,RPH,1
RPH,DGR,1
BQA,HIJ,1
HIJ,BBS,1
KUR,BAM,4
BAM,VZM,3
AKP,EE,1
BZA,OGL,5
NLR,MAS,1
HLZ,TMZ,1
KGP,JJKR,1
VSKP,RJY,1
OGL,MAS,1
SA,KPD,2
KPN,KPD,1
G,TMR,1
TMR,BRD,1
BPQ,WL,2
WL,BZA,1
BZA,RU,2
RU,KPD,4
TVC,NJT,1
NJT,TEN,1
TEN,NJT,1
NJT,TVC,1
TVC,QLN,2
QLN,KYJ,4
KYJ,ALLP,1
ALLP,ERS,1
TCR,PGT,3
SA,JTJ,4
RU,BZA,1
WL,BPQ,1
NGP,BRD,1
BRD,TMR,1
TMR,G,1
G,DGG,1
DGG,RJN,1
RJN,DURG,2
MAS,AJJ,3
AJJ,KPD,3
KPD,AB,1
JTJ,KPN,1
KJM,BNC,1
NGO,DNA,1
DNA,MKN,1
MKN,FL,1
DPA,BNLW,1
BNLW,SWM,1
KOTA,SGZ,1
SGZ,NAD,1
ET,NGP,1
SKZR,RDM,2
AJJ,WJR,1
WJR,KPD,1
JTJ,TPT,1
TPT,MAP,1
MAP,BQI,1
BQI,SA,1
SA,SGE,1
SGE,ED,1
TIR,PGI,1
CAN,KPQ,1
KPQ,PAY,1
PAY,CHV,1
CHV,NLE,2
NLE,KZE,2
KYJ,HAD,1
HAD,AMPA,1
AMPA,ALLP,1
SRTL,ERS,1
SRR,OTP,1
KPD,MAS,1
ADI,BRC,1
NDB,JL,1
BD,WR,3
WR,CD,1
GDR,MS,1
RBL,AME,1
PBH,ALD,1
ALD,MKP,1
BZU,NGP,1
SEGM,BPQ,1
KZJ,MJF,1
MJF,KCG,1
DHNE,GY,1
GY,ATP,1
YNK,YPR,1
BPL,BSL,1
MMR,PUNE,1
PUNE,MRJ,1
BGM,DWR,1
UBL,DVG,1
DVG,ASK,1
JAT,JRC,1
UMB,DSJ,1
DSJ,JHS,1
