Source,Target,Weight
AMG,LKO,3
LKO,NHH,2
LBA,JOP,1
JOP,BSB,2
BSB,BCY,1
BCY,ARJ,1
ARJ,NDJ,1
NDJ,GCT,1
GCT,YFP,2
YFP,BUI,2
BUI,SIP,2
SIP,CPR,2
CPR,DGA,1
DGA,SEE,2
SEE,HJP,7
HJP,MFP,4
MFP,RUSD,1
RUSD,SMI,1
BGU,RXL,1
SLN,MFKA,1
AMG,HRI,1
HRI,SPN,1
SPN,AO,1
CH,MB,1
MB,AMRO,4
AMRO,HPU,2
HPU,PKW,3
PKW,GZB,3
DBRG,NTSK,3
NTSK,BOJ,1
BOJ,SLGR,2
SLGR,MXN,2
MXN,FKG,3
FKG,BXJ,1
BXJ,DMV,3
LMG,LKA,4
LKA,HJI,5
HJI,JMK,1
JMK,KWM,3
KWM,CPK,3
CPK,JID,3
JID,DGU,2
DGU,GHY,1
GHY,KYQ,5
RNY,NLV,2
NLV,BPRD,1
BPRD,BJF,1
BJF,BNGN,1
BNGN,NBQ,2
KOJ,FKM,3
FKM,GOGH,1
GOGH,NOQ,1
NFK,BHW,2
BHW,SBG,2
SBG,CLG,2
CLG,BGP,2
SGG,JMP,2
MZP,ALD,1
CNB,SKB,1
SKB,TDL,1
GZB,DLI,2
CNB,BZM,1
BZM,KTRR,1
KTRR,PTRE,1
PTRE,GTM,1
GTM,HAR,1
HAR,JSB,1
JSB,BSZ,1
BSZ,RGU,1
RGU,BNDA,1
ANVT,ALJN,1
TDL,SKB,1
SKB,MNQ,1
MNQ,BGQ,1
BGQ,FBD,1
FBD,FGR,2
FGR,GHJ,1
GHJ,KJN,1
KJN,KAP,1
KAP,CPA,1
CPA,CNB,2
MUR,NGB,1
NGB,KEA,1
KEA,AY,2
AY,ABP,2
JNU,BSB,2
BBK,DYD,2
LKO,AKJ,1
KEPR,SKN,1
JOP,JLL,1
JLL,BTP,1
BE,RYS,1
RYS,PMR,2
PMR,TSA,2
TSA,BLPU,2
BLPU,MK,3
MK,TLH,3
TLH,BTRA,2
BTRA,SPN,3
ROZA,KH,1
KH,AIG,2
AIG,AJI,2
AJI,TDP,1
TDP,BEG,2
BEG,KUF,2
KUF,HRI,2
HRI,KAR,2
KAR,MST,2
MST,BGH,2
BGH,BLM,3
BLM,DLQ,2
DLQ,UTA,2
UTA,SAN,2
SAN,RBD,3
RBD,DIL,3
DIL,MLD,3
MLD,KKJ,3
KKJ,AMG,3
RDL,FD,2
FD,AY,3
MLPR,SHG,1
ZBD,KSF,1
RBL,AME,1
PBH,JNH,1
BSB,SWPR,1
SWPR,PRF,1
PRF,BOY,1
BOY,MOF,1
MOF,SAW,1
SAW,JNH,1
JNH,BSE,1
BSE,GRX,1
GRX,DND,1
DND,PBH,1
PBH,CIL,1
CIL,ANTU,1
ANTU,MFL,1
MFL,AME,1
AME,GNG,1
GNG,JAIS,1
JAIS,FTG,1
FTG,RBL,1
RBL,HCP,1
HCP,BCN,1
BCN,LKO,1
AMG,MLD,1
MLD,SAN,1
BLM,BGH,1
BGH,HRI,1
AJI,ROZA,1
RMU,MB,3
MB,KNT,1
KNT,SEO,1
SEO,DPR,1
DPR,NGG,1
NGG,NBD,1
NBD,CNK,1
CNK,BLW,1
BLW,RSI,1
RSI,LRJ,1
LRJ,ATMO,1
ATMO,JWP,1
JWP,HW,1
HW,RWL,1
RWL,DWO,1
DWO,DDN,1
DDN,HRW,2
HRW,DWO,2
JWP,ATMO,2
ATMO,LRJ,2
LRJ,RSI,1
RSI,BLW,1
BLW,CNK,1
CNK,NBD,1
SEO,KNT,1
KNT,MB,1
RMU,BE,2
ROZA,HRI,1
HRI,BGH,1
AMG,LNWT,1
LNWT,LKO,1
LKO,BCN,1
BCN,HCP,1
HCP,RBL,1
RBL,FTG,1
FTG,JAIS,2
JAIS,GNG,1
AME,ANTU,1
ANTU,CIL,1
CIL,PBH,2
PBH,DND,1
DND,BSE,1
BSE,JNH,1
JNH,SQN,1
SQN,SAW,1
SAW,BOY,1
BOY,PRF,1
PRF,SWPR,1
SWPR,BSB,1
KNW,HD,2
HD,ET,2
BPL,BINA,1
RKM,TDL,1
ALJN,BBA,1
BBA,CH,1
CH,DUB,1
DUB,AO,1
AO,BE,2
BE,BTO,1
BTO,NRS,1
NRS,RMU,1
AMRO,GJL,2
GJL,GMS,2
GMS,HPU,1
GZB,SBB,11
SBB,ANVR,2
ANVR,TKJ,3
TKJ,CSB,8
CSB,NDLS,8
NDLS,CSB,13
CSB,TKJ,13
TKJ,ANVR,4
ANVR,SBB,1
SBB,GZB,9
HPU,GMS,1
GMS,GJL,1
GJL,AMRO,1
NRS,BTO,1
BTO,BE,1
SRE,DBD,2
MTC,MDNR,1
MDNR,GZB,1
GZB,NZM,1
NZM,FDB,2
FDB,MTJ,2
SVPI,KLRS,1
KLRS,MINA,1
MINA,GUNA,1
RTA,CBK,1
CBK,BRRG,1
BRRG,PFR,1
PFR,SFY,1
AGC,AGA,1
AGA,ALJN,1
ALJN,BJ,1
BJ,CH,1
BHUJ,AJE,1
AJE,AI,1
AI,GIMB,2
GIMB,BCOB,2
BCOB,SIOB,2
SIOB,SNLR,1
SNLR,RDHP,1
RDHP,DEOR,1
DEOR,BLDI,1
BLDI,DISA,1
DISA,PNU,1
MJ,BER,2
BER,AII,4
KSG,NRI,1
NRI,FL,2
GADJ,GTJT,1
GTJT,DO,1
KRH,HSI,1
HSI,RE,1
RE,PTRD,2
PTRD,GHH,1
GHH,GGN,1
GGN,PM,1
PM,DEC,2
DEE,DLI,2
RMU,MIL,1
MIL,BE,1
DSJ,MTJ,2
PUNE,KK,1
BE,BTG,1
BTG,NSU,1
NSU,AO,1
AO,RBK,1
RBK,KEG,1
KEG,DUB,1
DUB,AFR,1
AFR,CH,1
GMS,SMBL,1
SMBL,HPU,1
SBB,DSA,1
DSA,DLI,8
LKU,BPZ,2
BPZ,KPV,2
KPV,MB,1
YJUD,UMB,3
NMDA,LDH,1
DEE,DSJ,1
DBA,JHS,1
ET,GDYA,1
GDYA,BZU,1
AMLA,BXY,1
BXY,NVG,1
NVG,JNO,1
JNO,PUX,1
PUX,CWA,1
DWO,QSR,1
QSR,RWL,1
PHR,GRY,1
GRY,PGW,1
BEAS,JNL,2
JNL,ASR,2
ASR,VKA,3
VKA,BAT,1
BAT,DHW,1
DHW,GSP,1
GSP,DNN,3
DNN,PTK,1
BEAS,KRE,1
KRE,JUC,1
JUC,JRC,1
JRC,PGW,1
PGW,PHR,1
PHR,LDH,1
LDH,DOA,1
DOA,KNN,1
KNN,GVG,2
GVG,SIR,2
SIR,RPJ,1
RPJ,UBC,1
UBC,UMB,2
SZM,DLI,2
GZB,HPU,1
BBK,FD,1
ABP,SHG,2
SHG,KRND,1
KRND,AMH,1
AMH,MMA,1
MMA,MAU,1
MAU,IAA,4
IAA,RSR,1
RSR,BUI,1
CPR,SEE,4
MFP,SPJ,3
SPJ,HYT,1
HYT,LSI,1
LSI,DBG,3
DBG,KKHT,3
KKHT,TRS,3
TRS,SKI,3
SKI,PDW,3
PDW,MBI,3
MBI,RJA,3
RJA,KJI,3
KJI,JYG,3
JYG,KJI,4
KJI,RJA,4
RJA,MBI,4
MBI,PDW,4
PDW,SKI,4
SKI,TRS,4
TRS,KKHT,4
KKHT,DBG,4
SPJ,DOL,1
SV,MW,2
DEOS,GKC,1
GKC,GKP,5
BST,BV,2
BV,MUR,1
MUR,GD,4
GD,BBK,2
BBK,LKO,2
LKO,SPN,4
DLI,SZM,2
KNN,DOA,1
DOA,LDH,1
BKN,DSO,2
DSO,NOK,2
NOK,NGO,4
NGO,MDW,1
MDW,MTD,1
MTD,GOTN,1
GOTN,RKB,1
RKB,JU,1
JU,LUNI,2
LUNI,PMY,2
PMY,MJ,3
MJ,SOS,1
SOS,RANI,1
RANI,FA,1
FA,JWB,1
JWB,SOH,1
SOH,ABR,1
ABR,PNU,4
PNU,MSH,4
MSH,KLL,1
KLL,SBI,1
SBI,ADI,2
VAPI,PLG,1
BVI,BDTS,4
MOT,BTI,1
DUI,MET,2
MET,LDH,2
JRC,DZA,1
DZA,PTKC,1
PTKC,DZA,1
LDH,MET,1
MET,DUI,1
DUI,BNN,1
BNN,TAPA,1
TAPA,PUL,1
PUL,BTI,1
BTI,MOT,1
MOT,ABS,1
ABS,SGNR,1
SRE,UMB,4
PNP,ROK,1
ROK,BNW,1
BNW,HSR,1
HSR,SDLP,1
SDLP,CUR,4
CUR,RTGH,4
RTGH,BKN,1
JU,BGKT,2
BGKT,BANE,1
BANE,SZ,1
SZ,HWT,1
HWT,LUNI,1
LUNI,RT,1
RT,KAI,1
KAI,PMY,1
PMY,BOM,1
BOM,RKZ,1
RKZ,MJ,1
MJ,SOD,2
SOD,HP,1
HP,SEU,1
SEU,BER,1
BJNR,SSR,1
SSR,BHL,1
BHL,HMG,1
HMG,GGR,1
GGR,CNA,1
CNA,COR,2
COR,SMP,1
SMP,NBH,1
NBH,JWO,1
JWO,NMH,1
NMH,MLG,1
MLG,PIP,1
PIP,MDS,2
MDS,DLD,1
DLD,DOD,1
DOD,JAO,1
JAO,NLI,1
NLI,RTM,1
RTM,BNG,1
BNG,FTD,1
FTD,LMNR,1
LMNR,INDB,3
YPR,TK,6
TK,ASK,5
ASK,DVG,1
DVG,UBL,1
UBL,GDG,2
GDG,BDM,1
BDM,BGK,1
BGK,BJP,1
BJP,SUR,1
KYN,BSR,1
BSR,VAPI,3
ST,AKV,2
AKV,BRC,2
ANND,ADI,2
MSH,UJA,1
UJA,SID,1
SID,PNU,2
PNU,DISA,1
DISA,BLDI,1
BLDI,DQN,1
DQN,RNV,1
RNV,MBNL,1
MBNL,MON,1
MON,JOR,1
JOR,MKSR,1
MKSR,SMR,1
SMR,BLT,1
BLT,BUT,1
BUT,UTL,1
UTL,BME,1
BGKT,MBF,1
LJN,LC,1
LC,BNZ,1
BBK,BUW,1
BUW,JLD,1
JLD,CLJ,1
CLJ,GD,1
MUR,MSW,1
MSW,BV,1
BV,BST,1
KLD,MHH,2
MHH,SIPR,2
SIPR,SWA,2
SWA,JTB,2
JTB,DMG,2
DMG,GKP,2
GKP,GKC,4
GKC,CC,1
CC,GB,3
GB,DEOS,3
DEOS,NRA,2
NRA,BTT,2
BLTR,KER,1
KER,IAA,1
IAA,MAU,1
MAU,DLR,1
DLR,JKN,1
JKN,SDT,1
SDT,ARJ,1
ARJ,SRNT,1
SRNT,BCY,2
NTV,LIR,1
LIR,ANDN,1
ANDN,PJ,1
PJ,GKP,1
JAA,KSX,2
KSX,BKSC,1
DHN,KMME,1
KMME,BRR,2
BRR,ULT,2
ULT,CRJ,1
CRJ,VDS,1
BRYA,HTZU,1
HTZU,BJU,1
SEE,DGA,2
DGA,CI,1
EKMA,DDA,1
DEOS,GB,2
GB,CC,4
GKP,CC,1
DEOS,BTT,1
BTT,BHTR,2
BHTR,BTK,2
BTK,MW,2
MW,ZRDE,1
ZRDE,SV,1
SV,DDA,2
DDA,EKMA,2
EKMA,CPR,2
CPR,CI,1
CI,DGA,1
HJP,BNR,1
BNR,GRL,1
GRL,MFP,1
MFP,DOL,1
DOL,KRBP,1
DSS,BCA,1
BCA,BJU,1
BJU,HTZU,1
HTZU,BRYA,2
VDS,CRJ,1
CRJ,ULT,1
ULT,BRR,2
BRR,KMME,2
KMME,DHN,1
BKSC,KSX,1
KSX,JAA,1
BNZ,GTNR,2
GTNR,FD,1
AY,SHG,1
SHG,JNU,2
ARJ,GCT,1
GD,LKO,3
LKO,MB,1
MB,GZB,1
PNVL,KYN,1
HBJ,BHS,1
BHS,JHS,1
ORAI,CNB,2
CNB,LKO,2
GD,BLP,1
BLP,JKNI,2
JKNI,TLR,1
TLR,BNY,1
BNY,SOT,1
SOT,NUH,1
NUH,ANDN,1
ANDN,GKP,2
BJU,SPJ,4
SV,BTT,2
GKP,BST,4
MB,LRJ,3
GKC,KHM,1
KHM,SANR,1
SANR,CC,1
MW,SV,1
SPJ,KRBP,1
GKP,JTB,1
JTB,SWA,1
SWA,MHH,2
MHH,KLD,2
KLD,MND,1
MND,BST,1
BV,MSW,1
MSW,MUR,2
GD,CLJ,2
CLJ,JLD,2
JLD,BUW,2
BUW,BBK,2
BBK,GTNR,2
GTNR,BNZ,3
BNZ,LC,2
LC,LJN,2
SHR,KTE,2
KTE,JKE,1
JKE,MYR,1
MYR,UHR,3
UHR,STA,1
STA,JTW,1
JTW,MJG,1
MJG,MKP,1
CKTD,SWC,1
SWC,ATE,1
ATE,KHU,1
KHU,BNDA,1
BNDA,ICL,1
ICL,RGU,1
RGU,BSZ,1
BSZ,HAR,1
HAR,GTM,1
GTM,PTRE,2
PTRE,KTRR,2
KTRR,BZM,1
BZM,GOY,3
GOY,CNB,3
CAA,PPA,2
PPA,BMKI,1
SGL,MJL,2
MJL,BTH,2
BTH,KUMB,2
KUMB,CAI,2
CAI,SAHI,1
SAHI,NKE,1
JAJ,BJU,1
SBV,MNE,1
MNE,KGG,2
KGG,HPO,1
HPO,ROA,1
ROA,SPJ,1
GD,SCC,2
SCC,BE,1
LRJ,SRE,1
CDG,LDH,1
LDH,JUC,2
KYN,MMR,2
KNW,ET,2
STA,ACOI,2
PNC,BJU,1
DBG,SKI,1
SKI,MBI,1
MBI,JYG,1
SCL,BPB,2
BPB,NHLG,1
NHLG,LMG,1
LMG,GHY,1
GHY,GLPT,1
GLPT,NBQ,1
NBQ,NJP,1
NJP,KIR,2
KIR,PPTA,1
PPTA,MGS,1
GHY,NNGE,1
NNGE,JID,1
CPK,KWM,1
KWM,HJI,1
HJI,LKA,1
LKA,LMG,1
BXJ,SZR,1
SZR,BXP,1
BXP,FKG,1
FKG,KXL,1
KXL,TTB,1
TTB,MXN,1
MXN,NCH,1
NCH,AGI,1
AGI,NMT,1
NMT,SLGR,1
SLGR,LXA,1
LXA,SFR,1
SFR,BOJ,1
BOJ,SPK,1
SPK,BFD,1
BFD,NAM,1
NAM,NHK,1
NHK,DJG,1
DJG,NTSK,1
NTSK,TSK,1
TSK,MJN,2
MJN,DBY,1
DBY,MRG,1
MRG,LEDO,1
RNY,BPRD,1
BPRD,NBQ,1
NCB,DQG,2
DQG,NJP,2
KIR,CRR,1
CRR,NNA,1
NNA,KGG,1
KGG,BGS,1
MTR,CAA,1
BTH,NKE,1
NKE,BUG,1
SBZ,CPJ,1
CPJ,GKP,1
UMB,YJUD,2
YJUD,SRE,2
SRE,RK,2
RK,LRJ,2
LRJ,MB,2
GKP,CPJ,1
CPJ,SBZ,1
SBZ,BUG,1
CAA,MTR,1
BGS,KGG,1
KGG,NNA,2
NNA,CRR,1
CRR,KIR,1
AII,FL,2
DLI,MB,2
LKO,RDL,1
FD,SHG,1
SHG,AMH,1
AMH,MAU,1
MAU,BUI,1
BJU,NNA,1
NNA,KIR,2
KIR,BOE,1
BOE,DLK,1
DLK,KNE,1
MXN,JTTN,1
JTTN,BBGN,1
BBGN,NMGY,1
NMGY,GLGT,1
GLGT,FKG,1
FKG,BXP,2
BXP,SZR,2
SZR,NJN,1
NJN,BXJ,1
DMV,DSR,1
DSR,DPU,1
DPU,BRLF,1
BRLF,LMG,1
LMG,LKG,1
LKG,LKA,1
HJI,JGJN,2
JGJN,JMK,2
DGU,NNGE,1
NNGE,GHY,2
KATI,TMZ,1
TMZ,MCA,1
MCA,BZN,2
BZN,ULB,2
ULB,SRC,1
SALE,KGLE,1
APDJ,NCB,1
NOQ,KAMG,1
KAMG,JOQ,1
JOQ,GOGH,1
GOGH,CROA,1
CROA,FKM,1
FKM,KOJ,2
KOJ,SLKX,2
SLKX,NBQ,1
NBQ,BJF,1
BJF,SBE,1
SBE,BPRD,2
BPRD,SPQ,2
SPQ,PBL,2
PBL,TIHU,2
TIHU,NLV,1
NLV,RNY,1
UMB,SRE,1
SRE,MB,1
GD,GKP,1
DEOS,SV,1
SV,CPR,1
BJU,KGG,1
GHY,LMG,1
DMV,FKG,2
FKG,MXN,2
NCJ,TVC,1
QLN,CNGR,1
CNGR,KTYM,1
KPD,RU,3
RU,NLR,1
EE,RJY,6
BLS,HIJ,1
HIJ,MDN,1
MDN,BQA,1
ADRA,ASN,1
DGR,RPH,1
NJP,APDJ,1
APDJ,KOJ,1
NBQ,GLPT,1
GLPT,GHY,1
JID,LMG,1
NTSK,CHB,2
CHB,DBRG,1
DBRG,DMGN,1
DMGN,MRHT,1
MRHT,SRTN,1
SRTN,SLGR,1
SLGR,AGI,2
AGI,MXN,2
MXN,TTB,1
TTB,FKG,1
FKG,SZR,1
SZR,BXJ,1
HJI,KWM,1
JID,TKC,1
TKC,GHY,1
KYQ,CGS,1
CGS,KDKN,1
KDKN,RNY,1
NTSK,SLGR,1
FKG,DMV,1
HJI,CPK,2
CPK,GHY,2
KIR,KGG,1
KGG,BJU,1
BJU,DES,1
DES,AYRN,1
AYRN,HJP,1
BSB,FD,1
MB,SRE,2
NTSK,DJG,1
DJG,NHK,1
NHK,NAM,1
NAM,BOJ,1
SZR,DMV,1
NLV,TIHU,1
TIHU,PBL,1
PBL,BPRD,1
BPRD,SBE,1
SBE,BNGN,1
FKM,KAMG,1
KAMG,NOQ,1
DQG,NMX,1
NMX,JPE,1
BOE,HCR,1
HCR,SM,1
NFK,DGLE,1
DGLE,NILE,1
KGLE,SALE,1
NSL,AWB,2
AWB,J,3
J,PBN,2
PBN,PAU,2
NED,MUE,2
MUE,BSX,1
BSX,NZB,1
NZB,KMC,3
KMC,MJF,1
MJF,KCG,3
KCG,MBNR,3
MBNR,GWD,3
GWD,KRNT,3
KRNT,DHNE,4
DHNE,GY,3
TU,YA,2
YA,HX,4
VM,TDPR,3
TDPR,CDM,2
CDM,SY,3
SY,MV,3
MV,KMU,3
KMU,PML,4
PML,TJ,4
TJ,TPJ,2
CVP,MEJ,2
MEJ,TEN,3
TEN,SDNR,1
SDNR,SVV,1
SVV,NZT,1
NZT,KZB,1
KZB,ANY,4
ANY,KZY,4
KZY,TCN,4
VM,CBU,1
CBU,VI,1
VI,PDY,1
TJ,NMJ,1
NMJ,MQ,2
MYS,MYA,2
MYA,RMGM,1
RMGM,SBC,1
SBC,YPR,3
TK,TTR,2
TTR,ASK,2
ASK,RRB,3
DWR,LD,3
BGM,MRJ,1
ADI,MSH,3
ABR,SOH,3
SOH,FA,3
SOD,BER,1
MYA,KGI,1
KGI,SBC,1
DRU,CTA,1
CTA,BAY,2
BAY,GTL,4
RC,KSN,1
KSN,YG,1
WADI,GR,1
SUR,DD,1
ANG,KPG,1
MV,KTM,1
KTM,ADT,2
ADT,KMU,1
TJ,BAL,1
BAL,TRB,1
TRB,TPJ,1
TPJ,TP,1
TP,KLT,1
KLT,KRR,1
KRR,PGR,2
PGR,ED,1
SA,DPJ,1
DPJ,HSRA,1
HSRA,CRLM,1
CRLM,BNCE,1
BNCE,BNC,5
BNC,SBC,7
SBC,KGI,2
KGI,MYA,1
MYA,MYS,1
KCVL,QLN,2
SA,TPT,2
TPT,KPN,1
KPN,BWT,3
BWT,WFD,2
WFD,KJM,3
KJM,BNC,4
VRL,KSD,1
JND,NUD,1
NUD,GDL,1
WKR,SUNR,2
VG,ADI,3
ADI,ANND,4
BRC,AKV,5
AKV,ST,5
BSR,BIRD,3
BIRD,PNVL,2
PNVL,KHED,1
KHED,RN,1
RN,KUDL,2
KUDL,KRMI,2
KRMI,MAO,2
KAWR,ANKL,1
ANKL,BYNR,1
BYNR,KUDA,2
KUDA,UD,2
UD,PDD,1
PDD,MAJN,1
PAY,KPQ,1
KPQ,CAN,2
BDJ,QLD,2
QLD,CLT,2
CLT,FK,2
FK,PGI,1
PGI,TIR,1
TIR,KTU,2
KTU,PTB,2
PTB,SRR,2
AWY,ERN,3
CNGR,MVLK,2
MVLK,QLN,1
QLN,TVP,1
TVP,TVC,1
SA,RASP,1
RASP,NMKL,1
NMKL,KRR,1
KRR,TPJ,2
ST,NDB,1
NDB,AN,1
AN,JL,1
KPG,BAP,1
BAP,ANG,1
ANG,DD,1
GR,WADI,2
GY,ATP,3
GPB,MRJ,1
MSH,SID,1
ABR,JWB,1
JWB,FA,1
BGKT,JU,3
KAWR,KT,1
KT,HNA,1
HNA,BTJL,1
BTJL,BYNR,1
UD,SL,1
SL,MAJN,1
MAJN,BNTL,1
BNTL,KBPR,1
KBPR,SBHR,1
SBHR,SKLR,1
SKLR,HAS,1
HAS,CNPA,1
CNPA,SBGA,1
SBGA,BGNR,1
BGNR,YY,1
YY,KIGL,1
KIGL,NMGA,1
NMGA,BAW,1
BAW,YPR,1
BNC,BYPL,2
BYPL,KJM,6
MLO,TCL,1
TCL,BWT,5
BWT,KSM,4
KSM,GDP,1
GDP,KPN,4
KPN,MAR,2
MAR,PU,2
PU,SKPT,2
SKPT,JTJ,2
BWT,TCL,3
TCL,MLO,2
MLO,WFD,2
KJM,BNCE,1
SUR,HG,2
HG,IDR,1
IDR,NBL,1
NBL,BJP,1
BJP,BSRX,1
BSRX,LMT,1
LMT,BGK,1
BGK,GED,1
GED,BDM,1
BDM,HLAR,1
HLAR,GDG,1
GDG,NGR,2
NGR,UBL,1
KGI,BID,1
BID,RMGM,1
RMGM,CPT,1
CPT,MAD,1
MAD,MYA,1
MYA,PANP,1
PANP,MYS,1
YPR,YNK,2
YNK,GBD,1
GBD,HUP,1
DMM,GTL,1
GTL,MALM,2
YG,NW,1
NW,CT,1
CT,MQR,3
MQR,SEM,3
SEM,TDU,1
TDU,VKB,4
VKB,ZB,2
ZB,BIDR,3
KOP,HTK,2
HTK,MRJ,2
MRJ,UGR,1
UGR,KUD,1
KUD,CNC,1
CNC,RBG,1
RBG,CKR,1
CKR,GPB,1
GPB,GKK,1
GKK,PCH,1
PCH,BGM,1
BGM,KNP,2
KNP,LD,2
LD,LWR,2
LWR,DWR,2
DWR,UBL,2
RRB,DRU,1
DRU,ASK,1
ASK,TTR,1
TTR,AMSA,1
AMSA,TK,1
TK,DBL,1
DBL,YPR,1
VAK,PVU,1
PVU,QLN,1
QLN,KPY,2
KPY,KYJ,2
SRR,KTU,1
KTU,TIR,1
TIR,CLT,3
CLT,QLD,1
QLD,BDJ,1
BDJ,MAHE,1
MAHE,TLY,1
TLY,CAN,3
CAN,PAZ,1
PAZ,PAY,1
PAY,CHV,1
CHV,NLE,1
NLE,KZE,1
KZE,KGQ,1
KGQ,MAQ,1
RJT,SUNR,1
BL,BSR,1
BIRD,KYN,1
HUP,KJM,1
KJM,BWT,2
BWT,TPT,1
TPT,SA,1
RMM,MMM,1
MMM,RMD,1
RMD,PMK,1
PMK,MNM,1
MNM,SVGA,1
SVGA,DKO,1
DKO,KKDI,1
KKDI,CTND,1
CTND,PDKT,1
PDKT,TPJ,1
KRR,KMD,1
KMD,ED,1
TUP,CBF,1
CBF,CBE,1
OKHA,DWK,1
DWK,KMBL,1
KMBL,JAM,1
JAM,HAPA,4
HAPA,RJT,1
ADI,BRC,2
ST,JL,1
MMR,NSL,2
MUE,NZB,1
NZB,KCG,1
MBNR,KRNT,1
DHNE,YA,1
HX,RU,1
TPTY,KPD,1
ED,KRR,2
KRR,DG,1
MDU,MNM,3
MNM,PMK,3
PMK,RMD,3
RMD,MMM,2
MMM,RMM,2
PAK,KPD,1
KPD,VLR,1
VLR,TNM,1
TNM,VM,1
TDPR,CUPJ,1
CUPJ,CDM,1
TLY,MAHE,2
MAHE,BDJ,2
PTJ,CBE,3
SA,SXT,1
SXT,ATU,1
ATU,CHSM,1
CHSM,VRI,1
VM,PDY,3
MAQ,MJS,2
MJS,KMQ,1
KMQ,KGQ,2
KGQ,KQK,1
KQK,KZE,1
KZE,NLE,2
NLE,CHV,2
CHV,PAY,1
PAY,PAZ,1
PAZ,KPQ,2
FK,KN,3
KN,PGI,1
PGI,TA,3
TA,TIR,3
CBE,CBF,4
CBF,PLMD,2
PLMD,TUP,1
TUP,UKL,2
UKL,ED,1
ED,URL,1
URL,KMD,1
KMD,PGR,1
PGR,MPLM,1
MPLM,KRR,1
KRR,MMH,1
MMH,KLT,1
KLT,TP,1
TP,TPJ,1
TPJ,SRGM,1
SRGM,ALU,1
ALU,VRI,1
VM,TMV,1
TMV,MLMR,2
MLMR,CGL,2
TBM,MBM,1
MBM,MS,1
KWV,BTW,1
BTW,UMD,1
UMD,LUR,1
LUR,LTRR,1
LTRR,UDGR,2
UDGR,BHLK,2
BHLK,BIDR,2
BIDR,ZB,2
ZB,VKB,2
VKB,LPI,3
LPI,BMT,2
BMT,HYB,1
ATT,ASR,1
JUC,LDH,2
UMB,NDLS,1
LAR,MAKR,1
MAKR,SGO,2
SGO,DMO,5
DMO,KMZ,5
KMZ,JBP,1
SNSI,PB,1
PB,KPG,1
NSL,RGO,1
RGO,LSR,1
LSR,AWB,1
J,PTU,1
PTU,SELU,1
SELU,MVO,1
MVO,PBN,1
PBN,GNH,1
GNH,PRLI,1
VKB,SKP,1
SKP,LPI,1
MABD,DKJ,1
DKJ,KMT,1
NDD,RJY,2
SLO,CCT,2
CCT,COA,1
YNK,HUP,1
HUP,PKD,1
PKD,SSPN,1
SSPN,DMM,2
ATP,GY,1
GY,DHNE,1
DHNE,BMH,1
BMH,NDL,1
NDL,DMT,1
DMT,GID,2
GID,CBM,1
CBM,MRK,1
MRK,DKD,1
DKD,NRT,1
NRT,GNT,1
GNT,BZA,2
BZA,GDV,3
GDV,MTM,1
BZA,GNT,2
GNT,NRT,1
NRT,VKN,1
VKN,MRK,1
MRK,GID,1
GID,NDL,1
NDL,BGNP,1
BGNP,KLKA,1
KLKA,JMDG,1
JMDG,PRDT,1
PRDT,YA,1
KPD,CTO,1
CTO,TPTY,1
TPTY,RU,7
RU,GDR,2
NLR,SKM,1
TEL,GNT,1
GNT,SAP,1
SAP,PGRL,1
PGRL,NDKD,1
NDKD,MRGA,1
MRGA,NLDA,3
NLDA,CHZ,1
CHZ,SC,1
PUNE,STR,1
STR,KRD,1
KOV,SLI,1
MRJ,KUD,1
KUD,RBG,1
RBG,GPB,1
GPB,BGM,1
GDG,KBL,1
KBL,HPT,1
HPT,TNGL,1
TNGL,BAY,1
RJP,PMT,2
PMT,OBVP,1
OBVP,KOU,1
RJP,NRE,2
NRE,HX,2
YA,MOO,2
MOO,TU,2
MALM,YG,2
YG,CT,3
CT,TDU,3
LPI,SC,2
SC,MJF,1
MJF,KMC,1
KMC,NZB,3
NZB,BSX,1
BSX,DAB,2
DAB,MUE,1
PBN,SELU,1
AWB,NSL,1
KPG,PB,1
PB,SNSI,1
GTL,BAY,1
BAY,TNGL,1
TNGL,HPT,1
HPT,MRB,1
MRB,GIN,1
GIN,KBL,1
KBL,GDG,1
NGR,NVD,1
NVD,UBL,1
LD,CLR,2
CLR,CRZ,1
CRZ,DDS,1
DDS,LIM,1
LIM,QLM,1
QLM,SVM,2
SVM,MAO,2
MAO,VSG,2
RU,KHT,5
KHT,VKI,3
VKI,VDD,2
VDD,GDR,2
SKM,TNR,3
TNR,OGL,2
OGL,ANB,2
ANB,CJM,2
CJM,VTM,2
VTM,CLX,2
NDO,TSR,2
TSR,TEL,2
TEL,DIG,2
DIG,BZA,2
GDV,KKLR,2
KKLR,AKVD,2
AKVD,BVRT,2
BVRT,AL,2
AL,TNKU,2
TNKU,NDD,2
KVR,RJY,2
PAP,ANV,2
TUNI,YLM,2
VZM,GVI,1
GVI,CPP,1
CPP,SGDM,1
SGDM,PDU,1
PDU,DUSI,1
DUSI,CHE,1
CHE,TIU,1
TIU,KBM,1
KBM,NWP,1
NWP,PUN,1
PUN,PSA,2
PSA,MMS,1
MMS,SPT,1
SPT,IPM,2
IPM,BAM,2
BAM,CAP,3
CAP,GAM,2
GAM,RBA,1
RBA,KIT,2
KIT,CLKA,2
CLKA,BALU,3
BALU,GNGD,1
GNGD,KUU,2
KUU,KAPG,3
