Source,Target,Weight
TLHD,ANGL,1
ANGL,BONA,1
BONA,RAIR,1
RAIR,SBP,1
SBP,JSG,1
BSP,APR,2
APR,SDL,4
SDL,KMZ,2
KMZ,DMO,6
DMO,SGO,8
SGO,MNV,1
MNV,ASKN,1
ASKN,GUNA,3
GUNA,BAZ,1
BAZ,KOTA,2
SWM,BNLW,3
FL,MKN,2
DNA,NGO,3
NGO,NOK,5
NOK,BKN,4
HW,RK,1
SRE,UMB,1
PNP,ROK,1
ROK,BNW,1
BNW,HSR,1
BNW,BNWC,1
BNWC,BMLL,1
BMLL,KHRK,1
KHRK,KLNK,1
KLNK,LHLL,1
LHLL,ROK,1
ROK,SPZ,1
SPZ,BGZ,1
DKZ,DLI,2
DLI,DSA,8
DSA,GZB,3
GZB,KRJ,1
KRJ,ALJN,2
ALJN,TDL,1
TDL,FZD,2
FZD,SKB,2
SKB,MNQ,1
MNQ,BGQ,1
BGQ,FBD,1
FGR,KLJ,2
KLJ,GHJ,2
GHJ,KJN,2
KJN,BLU,2
BLU,BJR,2
BJR,CPA,1
JU,RKB,3
RKB,GOTN,2
GOTN,MTD,2
MTD,DNA,3
DNA,MKN,1
MKN,KMNC,2
KMNC,NAC,2
NAC,SBR,1
SBR,FL,1
FL,JP,5
JP,GADJ,2
GADJ,DO,2
DO,BKI,2
BKI,MURD,2
MURD,KL,2
KL,NBI,2
NBI,BTE,2
BTE,AH,2
AH,IDH,1
IDH,AF,1
AF,TDL,1
TDL,SKB,1
SKB,ETW,2
AY,GGJ,1
GGJ,ABP,1
JNU,BTP,1
BTP,BSB,2
DDN,HW,2
HW,LRJ,2
LRJ,NBD,2
NBD,MB,2
BBK,GD,3
GD,MUR,2
MUR,BST,2
BST,KLD,2
KLD,GKP,2
GKP,CPJ,1
CPJ,SBZ,1
SBZ,BUG,1
BUG,HIR,1
HIR,NKE,1
NKE,BTH,1
BTH,SGL,1
SGL,BMKI,2
BMKI,CAA,1
CAA,MFP,1
LKU,HLDD,1
HLDD,RUPC,1
RUPC,BLQR,1
BLQR,RMU,1
MB,HPU,1
HPU,GZB,2
GZB,SBB,13
SBB,DLI,1
DLI,DEE,1
GGN,PTRD,1
PTRD,RE,1
RE,BWL,2
BWL,KRH,1
KRH,AWR,1
AWR,BKI,1
BKI,DO,2
DO,GADJ,2
GADJ,JP,2
JP,KSG,1
KSG,AII,2
AII,MJ,1
MJ,PMY,7
PMY,BGKT,2
BGKT,JU,2
RKB,MDB,1
MDB,TIW,1
TIW,OSN,1
OSN,PLCJ,1
PLCJ,RDRA,1
RDRA,AQG,1
AQG,SBLT,1
SBLT,JSM,1
GKP,GD,1
GD,BBK,4
NGP,CD,1
SKZR,KZJ,1
SC,MALM,1
GTL,DMM,1
DMM,HUP,3
HUP,YPR,1
GKP,PJ,1
PJ,ANDN,1
ANDN,LIR,1
LIR,NTV,1
KSJ,SWRT,1
SWRT,GWA,1
GWA,PTI,1
PTI,DRO,1
DRO,BAPR,1
BAPR,RDN,1
RDN,KMJ,1
KMJ,SSD,1
SSD,FBD,1
BJR,KAP,1
KAP,RPO,2
RPO,CPA,2
LKU,PBW,2
PBW,KHH,2
KHH,BHI,2
BHI,BPR,1
BPR,IZN,4
IZN,BC,4
BC,BE,1
BE,LJN,1
OKHA,DWK,2
DWK,KMBL,2
KMBL,JAM,3
JAM,HAPA,5
HAPA,RJT,5
RJT,WKR,5
WKR,SUNR,2
SUNR,VG,6
GDA,RTM,1
GUNA,ASKN,2
ASKN,MNV,2
MNV,BINA,1
TDL,ETW,1
CNB,LJN,1
LJN,BNZ,1
BNZ,BBK,1
GD,BST,2
BST,GKP,2
KOAA,NH,1
BDC,BWN,2
JAJ,BJU,2
BJU,MOG,1
MOG,SPP,2
SPP,DES,1
DES,HJP,1
CPR,SIP,2
SIP,BUI,1
BUI,PEP,1
PEP,RSR,1
RSR,IAA,2
IAA,MAU,5
BLTR,SRU,1
SRU,BTT,1
MB,PLS,2
PLS,KPV,1
KPV,BPZ,1
BPZ,GUB,1
GUB,RPSC,2
RPSC,LKU,2
GKP,ANDN,1
ANDN,NUH,1
NUH,SOT,1
SOT,BNY,1
BNY,TLR,1
TLR,JKNI,1
JKNI,BLP,3
BLP,GD,1
JHS,BHS,1
BHS,HBJ,1
HD,KNW,1
KYN,PNVL,1
SRE,RK,4
RK,LRJ,3
LRJ,MB,2
LKO,GD,1
DEOS,BTT,1
BTT,SV,1
CPR,SEE,1
BJU,KIUL,1
BUI,YFP,1
YFP,GCT,1
GCT,ARJ,1
ARJ,DHE,1
DHE,MFJ,1
MFJ,JNU,1
SHG,FD,1
FD,LKO,1
LKO,HRI,1
SPN,AO,1
CH,MB,1
AMRO,HPU,2
GZB,DSA,1
DSA,DLI,12
FD,SHG,1
JNU,MFJ,1
MFJ,DHE,1
DHE,ARJ,1
ARJ,GCT,2
BUI,CPR,2
RMM,RMD,1
RMD,PMK,1
PMK,MNM,1
MNM,SVGA,1
SVGA,DKO,1
DKO,KKDI,1
KKDI,PDKT,1
PDKT,TPJ,1
TPJ,TJ,1
TJ,KMU,1
KMU,MV,1
MV,SY,1
SY,CDM,2
CDM,CUPJ,2
CUPJ,VM,1
CGL,MS,1
MS,GDR,3
OGL,TEL,3
NGP,ET,5
ALD,GYN,3
GYN,MUV,1
PPTA,PHLG,1
PHLG,SEE,1
HJP,BNR,1
BNR,GRL,1
GRL,MFP,1
CAA,PPA,2
PPA,BMKI,1
SGL,DRQ,1
DRQ,RGH,1
RGH,MSDH,1
MSDH,RXL,1
RXL,MSDH,2
MSDH,RGH,2
RGH,DRQ,2
DRQ,SGL,2
BMKI,PPA,1
PPA,CAA,1
CAA,MAI,1
MAI,MTR,1
MTR,MFP,1
MFP,GRL,1
GRL,BNR,1
BNR,HJP,1
SEE,PHLG,2
PHLG,PPTA,1
SHC,SBV,1
SBV,KFA,2
KFA,MNE,1
KGG,LKN,1
LKN,BGS,1
BCA,VPDA,2
VPDA,MOG,2
SPP,MNO,1
MNO,DES,1
DES,AYRN,1
AYRN,HJP,1
CPR,EKMA,1
EKMA,DDA,1
GD,BUW,2
BUW,SCC,1
SCC,MINJ,1
MINJ,BE,1
LRJ,SRE,2
SIR,DDL,2
DDL,LDH,2
DBG,LSI,4
LSI,HYT,1
HYT,SPJ,1
SPJ,KPGM,1
KPGM,DOL,1
BTH,CAI,2
CAI,NKE,2
NKE,HIR,2
HIR,BUG,1
BUG,KZA,1
KZA,SBZ,2
SBZ,GH,3
GH,CPJ,2
CPJ,PPC,2
PPC,GKP,2
BUW,MMB,1
MMB,SCC,1
SCC,SPC,2
SPC,MINJ,1
MINJ,SPN,1
JRC,JUC,1
MAS,BZA,1
RPH,PKR,1
PKR,MLDT,1
MLDT,KDPR,1
KDPR,KIR,1
NNA,KGG,1
KNW,PPI,1
PPI,JBP,2
GYN,BSB,2
BSB,ARJ,1
GCT,BUI,1
RXL,RGH,1
RGH,SGL,1
SGL,MJL,2
MJL,BTH,2
HIR,BRU,2
BRU,BUG,1
BUG,PNYA,1
PNYA,KZA,2
CLJ,JLD,1
JLD,BUW,1
BUW,TSF,1
TSF,MMB,1
MMB,BVN,1
BVN,SCC,1
SPC,ROZA,1
SPN,BLPU,1
BLPU,BE,1
SBB,ANVT,1
KIR,PRNA,1
PRNA,BNKI,1
BNKI,MRIJ,1
MRIJ,DMH,1
DMH,SHC,1
SHC,SBM,2
SBM,SBV,2
SBV,MNE,1
KGG,SLNA,1
SLNA,HPO,1
HPO,ROA,1
ROA,SPJ,1
SPJ,LSI,2
LSI,DBG,4
DBG,SKI,3
SKI,MBI,3
MBI,JYG,3
GZB,CHL,1
CHL,KRJ,1
ALJN,HRS,1
HRS,JLS,1
JLS,TDL,1
ETW,BNT,1
BNT,ULD,1
ULD,PHD,1
PHD,JJK,1
JJK,RURA,1
RURA,PNK,1
PNK,CNB,1
CNB,FTP,1
FTP,ALD,1
NYN,BDL,1
PNBE,BKP,1
BKP,MKA,1
BGS,LKN,1
LKN,SKJ,2
SKJ,KGG,1
KGG,MNE,3
MNE,MSK,1
MSK,PSR,1
PSR,NNR,1
NNR,THB,2
THB,NNA,1
NNA,KUE,1
KUE,CRR,1
CRR,SMO,2
SMO,KIR,2
KIR,LAV,1
LAV,AZR,1
AZR,BOE,1
BOE,DLK,1
DLK,KNE,1
KNE,AUB,2
AUB,NJP,1
NJP,SGUJ,1
SGUJ,NMZ,1
NMZ,BNV,1
BNV,DLO,1
DLO,HSA,1
HSA,APDJ,1
PPTA,SEE,1
RNY,GVR,1
GVR,KBY,3
KBY,TNL,3
TNL,ULG,1
ULG,RWTB,3
RWTB,MJBT,3
MJBT,NMM,1
NMM,RPAN,1
RPAN,BVU,3
BVU,VNE,1
VNE,HML,1
HML,GPZ,1
GPZ,TBH,1
TBH,HMY,1
HMY,KTPR,1
KTPR,NLP,1
NLP,GOM,1
GOM,BDLN,4
BDLN,DMC,1
DMC,SPTR,1
SPTR,SMCP,1
SMCP,TQM,4
TQM,MZS,1
NHLN,GMTO,1
GMTO,HMY,1
HMY,TBH,1
TBH,GPZ,1
GPZ,VNE,1
VNE,RPAN,1
RPAN,DKJR,1
DKJR,ULG,1
ULG,TNL,1
TNL,RNY,1
RNY,CGS,1
CGS,KYQ,1
KYQ,GLPT,1
GLPT,NBQ,1
NCB,NJP,1
BOE,MLDT,2
NFK,BHW,1
BHW,SBG,1
SBG,BGP,1
KIUL,SHK,1
SHK,WRS,1
WRS,NWD,1
NWD,GAYA,1
JID,CPK,1
CPK,KWM,1
KWM,HJI,1
KIR,SI,1
SI,SRI,1
SRI,BOE,1
BOE,SUD,1
SUD,TETA,1
TETA,DLK,1
DLK,KKA,1
KKA,KNE,1
AUB,POT,1
POT,TBR,1
TBR,TKG,1
TKG,GAGA,1
GAGA,ADQ,1
ADQ,NAK,1
NAK,BORA,1
BORA,SGUJ,1
DBB,GUP,1
GUP,GKJ,1
GKJ,AGMN,1
AGMN,BDYR,1
BDYR,BXHT,1
BXHT,TFGN,1
TFGN,MRDG,1
MRDG,NCB,1
NCB,APD,1
APD,APDJ,1
APDJ,KCF,1
KCF,HSA,1
HSA,MDT,2
MDT,DLO,1
DLO,BNQ,1
BNQ,NKB,1
NKB,NMZ,1
NMZ,SGUJ,1
LMG,LKA,1
LKA,HJI,1
HJI,JMK,1
JMK,KWM,1
KWM,CPK,1
CPK,JID,1
JID,DGU,1
DGU,GHY,1
RNY,NLV,1
NLV,KTCH,2
KTCH,TIHU,2
TIHU,PBL,1
PBL,BPRD,1
BPRD,SBE,2
SBE,BJF,1
BJF,BNGN,1
BNGN,NBQ,2
NBQ,BSGN,1
BSGN,KOJ,1
KOJ,FKM,1
FKM,CROA,1
CROA,GOGH,1
GOGH,APDJ,1
CGL,MLMR,3
MLMR,VM,1
TPJ,PDKT,2
PDKT,CTND,1
CTND,KKDI,1
KKDI,DKO,2
DKO,SVGA,2
SVGA,MNM,2
MNM,NKK,1
NKK,TCH,1
TCH,APK,1
APK,VPT,1
VPT,TTL,1
TTL,SVKS,1
SVKS,SVPR,1
SVPR,RJPM,1
RJPM,SNKL,1
SNKL,PBKS,1
PBKS,KDNL,1
KDNL,TSI,1
TSI,SCT,1
TJ,PML,2
PML,KMU,2
KMU,ADT,2
ADT,KTM,2
KTM,MV,2
MV,VDL,1
VDL,SY,2
CUPJ,PRT,1
PRT,VM,1
TMV,MLMR,2
MLMR,CGL,1
MV,KTM,1
KTM,ADT,1
ADT,KMU,2
KMU,PML,2
PML,TJ,2
TJ,TPJ,2
ERN,AWY,6
AWY,TCR,4
QLD,CAN,1
UD,BYNR,1
BYNR,MRDW,1
MRDW,KT,1
KT,MAO,1
MAO,THVM,1
THVM,KUDL,1
KUDL,RN,2
RN,MNI,1
MNI,PNVL,1
VAPI,ST,6
AKV,BRC,5
BRC,ADI,2
ADI,MSH,3
MSH,PNU,5
PNU,ABR,6
ABR,MJ,2
PMY,LUNI,4
LUNI,JU,4
JU,MTD,4
MTD,NGO,2
CAN,TLY,2
TLY,MAHE,1
MAHE,BDJ,1
BDJ,PYOL,1
PYOL,QLD,1
QLD,CLT,1
CLT,FK,1
FK,VLI,1
VLI,PGI,1
PGI,TA,1
TA,TIR,1
TIR,TUA,1
TUA,KTU,1
KTU,PTB,1
PTB,SRR,1
SRR,WKI,1
WKI,TCR,3
TCR,PUK,2
PUK,IJK,2
IJK,CKI,3
CKI,AFK,3
AFK,AWY,3
ERN,ERS,2
CAPE,NCJ,1
NCJ,KZT,1
KZT,TVC,1
TVC,QLN,3
TCR,OTP,1
OTP,PGT,1
PGT,CBE,3
CBE,TUP,3
SA,JTJ,3
KPD,CTO,2
CTO,TPTY,2
BZA,KMT,5
KMT,WL,5
RDM,BPQ,2
GWL,DHO,2
AGC,FDB,2
NDLS,SSB,2
SSB,BGZ,2
BGZ,ROK,2
JIND,NRW,2
NRW,TUN,3
TUN,JHL,3
JHL,LHA,1
LHA,SFMU,1
SFMU,SAG,2
DUI,MET,2
MET,AHH,1
AHH,QRP,1
QRP,LDH,2
KTHU,SMBX,2
SMBX,JAT,1
JAT,UHP,4
UHP,SVDK,4
QLN,MVLK,1
MVLK,CNGR,5
TIR,PGI,1
BDJ,TLY,1
CAN,KPQ,2
KPQ,PAY,1
PAY,KZE,1
MAJN,PDD,1
PDD,UD,1
UD,KUDA,1
KUDA,BYNR,1
BYNR,ANKL,1
KRMI,KUDL,1
RN,KHED,1
KHED,PNVL,1
PNVL,BIRD,1
ANND,MAN,2
KJT,LNL,2
DD,KWV,2
KWV,SUR,3
GR,SDB,1
SDB,WADI,2
MALM,AD,2
HUP,KJM,1
BWT,KPN,2
KPN,TPT,2
ED,KRR,1
KRR,DG,2
TEN,NNN,2
NNN,VLY,2
VLY,NCJ,1
DG,PLNI,1
PLNI,POY,1
POY,PGTN,2
PGTN,PGT,2
AWY,IPL,1
IPL,ERN,1
KYJ,KPY,3
KPY,QLN,2
TVC,TVP,1
TVP,CRY,1
CRY,KVU,2
KVU,VAK,2
VAK,PVU,2
PVU,MYY,1
MYY,QLN,1
QLN,STKT,2
STKT,KPY,4
KPY,KYJ,2
KYJ,MVLK,4
TRVL,CGY,4
CGY,KTYM,4
KTYM,PVRD,2
PVRD,ERN,1
AWY,AFK,2
AFK,CKI,2
CKI,IJK,3
IJK,TCR,2
TCR,WKI,1
WKI,SRR,1
PGI,VLI,3
VLI,FK,1
KPQ,PAZ,3
PAY,TKQ,3
TKQ,CHV,2
CHV,NLE,3
NLE,KZE,3
KZE,BFR,3
BFR,KQK,3
KQK,KGQ,2
KGQ,KMQ,3
KMQ,MAQ,1
SRR,VPZ,1
VPZ,CQA,1
CQA,AAM,1
AAM,PKQ,1
PKQ,MLTR,1
MLTR,TUV,1
TUV,VNB,1
VNB,NIL,1
DR,KYN,1
TU,KDP,3
KDP,YA,2
HX,NRE,2
NRE,RJP,2
RJP,KOU,3
KOU,RU,3
TPTY,PAK,3
PAK,CTO,3
OTP,WKI,2
TCR,IJK,1
ERN,TRTR,2
TRTR,KTYM,1
QLN,PVU,2
PVU,VAK,2
VAK,KVU,2
KVU,CRY,3
CRY,TVP,1
TVC,NYY,2
NYY,PASA,1
PASA,KZT,2
KZT,ERL,2
ERL,NCJ,3
YPR,YNK,2
YNK,HUP,2
ATP,GY,1
GTL,AD,2
AD,MALM,2
MALM,RC,3
RC,WADI,2
WADI,GR,3
GR,SUR,3
SUR,DD,2
JL,AN,1
AN,NDB,1
NDB,ST,2
KAWR,ANKL,1
ANKL,GOK,1
GOK,KT,1
KT,HNA,1
HNA,MRDW,1
MRDW,BTJL,1
BTJL,BYNR,1
BYNR,KUDA,1
KUDA,BKJ,1
BKJ,UD,1
UD,MULK,1
MULK,SL,1
SL,MAQ,1
KJM,WFD,1
WFD,MLO,1
MLO,BWT,1
TRTR,PVRD,1
PVRD,KTYM,1
KPY,STKT,2
STKT,QLN,1
CRY,KZK,1
KZK,TVP,1
NYY,DAVM,2
DAVM,PASA,2
PASA,KZTW,1
KZTW,KZT,1
KZT,PYD,1
PYD,ERL,1
SBC,YPR,2
YPR,HUP,1
BAY,HPT,1
DWR,LD,1
MRJ,KOV,1
KOV,STR,1
KYN,BSR,2
BSR,BL,1
ANND,ADI,5
ADI,ABR,1
MYS,PANP,1
PANP,MYA,1
MYA,MAD,1
MAD,CPT,1
CPT,RMGM,3
RMGM,BID,1
BID,KGI,1
RRB,JRU,1
JRU,DVG,1
UBL,NGR,1
NGR,GDG,1
GDG,HLAR,1
HLAR,BDM,1
BDM,GED,2
GED,BGK,2
BGK,LMT,1
LMT,BSRX,1
BSRX,BJP,1
BJP,NBL,1
NBL,IDR,3
IDR,HG,1
KCG,SHNR,2
SHNR,JCL,2
JCL,MBNR,2
MBNR,SRNR,1
SRNR,GWD,1
GWD,KRNT,2
KRNT,DHNE,2
DHNE,GY,2
HUP,GBD,2
GBD,YNK,1
YNK,YPR,2
YPR,BAW,4
BAW,NMGA,1
NMGA,KIGL,1
KIGL,YY,1
YY,BGNR,1
BGNR,SBGA,1
SBGA,CNPA,1
CNPA,HAS,1
HAS,SKLR,1
SKLR,SBHR,1
SBHR,KBPR,1
KBPR,BNTL,1
BNTL,MAJN,2
BKN,NGO,1
NGO,MTD,2
JU,LUNI,3
LUNI,PMY,3
PMY,MJ,3
FA,ABR,2
VAPI,BOR,2
BOR,BSR,2
SUR,BJP,2
BJP,BGK,1
BGK,GDG,1
PBN,GNH,1
GNH,PRLI,1
PRLI,PNF,1
PNF,JOA,1
JOA,LTRR,1
BIDR,ZB,1
ZB,VKB,1
TDU,KQT,1
CT,HLKT,1
HLKT,NW,1
RC,MTU,1
MTU,MALM,2
KO,KGL,2
KGL,AD,1
AD,NRR,2
NRR,GTL,1
DMM,PKD,1
PKD,HUP,1
GBD,DBU,1
DBU,YNK,1
YPR,MWM,4
MWM,SBC,4
TVC,KZK,1
KZK,MQU,1
MQU,CRY,1
PVU,QLN,1
PVRD,TRTR,1
TRTR,ERN,1
CAN,VAPM,1
VAPM,KPQ,1
PAZ,ELM,2
ELM,PAY,2
KMQ,UAA,2
UAA,MJS,2
MJS,ULL,2
ULL,MAQ,2
MAQ,KGQ,1
TLY,CLT,1
SRR,PGT,1
JHL,SFMU,1
MET,QRP,1
SMBX,BBMN,1
BBMN,JAT,1
CGL,MMK,1
MMK,MLMR,2
MLMR,TMV,3
TMV,VM,3
MDU,TMQ,1
TMQ,VPT,1
CVP,KDU,1
KDU,MEJ,1
VLY,NPK,1
NPK,AAY,1
AAY,NCJ,1
NCJ,ERL,1
ERL,KZT,1
KZT,PASA,1
PASA,NYY,1
NYY,TVC,1
TVC,VAK,1
VAK,QLN,1
VM,PRT,1
PRT,TDPR,1
TDPR,CUPJ,3
CUPJ,CDM,2
SY,VDL,4
VDL,MV,2
MV,ADT,1
TJ,BAL,1
BAL,TPJ,1
SC,BMO,1
BMO,MZL,1
MZL,AKE,1
AKE,KMC,1
KMC,NZB,4
NZB,BSX,2
BSX,DAB,2
DAB,UMRI,2
UMRI,MUE,2
PBN,MVO,3
MVO,SELU,3
SELU,PTU,3
PTU,J,3
LSR,RGO,3
RGO,MMR,1
LS,NK,1
SC,MJF,1
MJF,BMO,1
BMO,MED,1
MED,WDR,1
WDR,KMC,1
RGO,NSL,2
JBP,KMZ,1
SGO,MAKR,1
MAKR,LAR,2
MTJ,NDLS,2
ASR,ATT,1
SC,BMT,3
BMT,LPI,3
VKB,ZB,1
ZB,BIDR,1
BHLK,UDGR,3
PRLI,GNH,1
GNH,PBN,1
KPG,PB,1
PB,SNSI,1
CCT,SLO,3
SLO,RJY,4
RJY,NDD,2
NDD,TNKU,4
TNKU,AL,3
AL,BVRT,2
BVRT,AKVD,3
AKVD,KKLR,3
KKLR,GDV,3
GDV,BZA,3
OGL,SKM,2
SKM,KVZ,3
GDR,KHT,2
KHT,RU,5
GYM,VN,1
LTT,LNL,1
WADI,TDU,1
TDU,LPI,1
LPI,SC,1
MLY,NLDA,2
NLDA,MRGA,3
MRGA,NDKD,1
NDKD,SAP,1
SAP,GNT,3
SLO,CCT,3
CCT,COA,2
SC,BN,1
BN,BG,3
BG,ALER,1
ALER,ZN,1
ZN,RGP,2
RGP,GNP,2
GNP,PQL,1
PQL,KZJ,1
KZJ,HSP,1
HSP,OPL,1
OPL,JMKT,1
JMKT,BGSF,1
BGSF,PTKP,1
PTKP,OEA,1
OEA,KOLR,1
KOLR,KYOP,1
KYOP,PDPL,1
PDPL,RGPM,2
RGPM,RDM,2
RDM,PPZ,2
PPZ,MCI,2
MCI,RVKH,2
RVKH,MMZ,2
MMZ,BPA,2
BPA,RECH,2
RECH,ASAF,2
ASAF,SKZR,2
SKZR,SRUR,2
SRUR,MKDI,1
MKDI,WIRR,1
WIRR,VHGN,1
VHGN,MAGH,1
MAGH,BPQ,1
AL,MCLE,2
MCLE,BVRM,1
BVRM,VVM,1
VVM,PKO,1
PKO,NS,3
PNVL,LNL,1
PUNE,STR,2
STR,KRD,1
KRD,SLI,1
SLI,MRJ,2
MRJ,KUD,1
KUD,GPB,1
GPB,BGM,1
BGM,LD,1
LD,LWR,1
LWR,DWR,1
LPI,VKB,2
TDU,SEM,2
SEM,CT,2
CT,WADI,1
GUR,HG,1
HG,IDR,1
IDR,BJP,1
BJP,BSRX,1
BSRX,LMT,1
LMT,BGK,2
BGK,BDM,2
BDM,HLAR,1
HLAR,GDG,1
GDG,NGR,1
NGR,UBL,1
BSB,MZP,2
KPG,ANG,1
DD,SUR,1
BJP,LMT,1
BDM,GDG,1
KNVT,BHBK,1
BHBK,SHSK,1
SHSK,HEM,2
NZB,KMC,3
KMC,AKE,2
AKE,MZL,2
MZL,BMO,1
BMO,MJF,3
MJF,SC,1
MLY,CHZ,1
CHZ,BG,1
BG,RAG,2
RAG,ALER,1
ALER,PBP,2
PBP,ZN,2
GNP,KZJ,1
MABD,GLA,1
GLA,DKJ,1
KMT,BKL,1
BKL,MDR,1
MDR,YP,1
YP,KI,1
KI,BZA,1
BZA,PVD,1
PVD,DIG,1
DIG,TEL,1
TEL,TSR,3
TSR,NDO,1
NDO,BPP,4
CLX,VTM,2
VTM,CJM,2
CJM,ANB,1
ANB,OGL,1
OGL,TNR,1
TNR,SKM,1
KVZ,BTTR,2
BTTR,NLR,2
NLR,VDE,1
VDE,GDR,1
GDR,VDD,1
VDD,VKI,1
VKI,KHT,3
KPD,VLR,1
VLR,ARV,1
ARV,PRL,2
PRL,TNM,1
TNM,TRK,1
TRK,VM,1
VM,CUPJ,1
MV,PEM,1
PEM,TVR,1
TVR,NMJ,1
NMJ,MQ,1
AK,WHM,1
WHM,HNL,1
HNL,BMF,1
BMF,PAU,1
MZL,WDR,1
WDR,MED,1
MED,GWV,2
GWV,BMO,1
MJF,STPD,1
STPD,KCG,1
COA,CCT,1
SLO,APT,1
APT,DWP,3
DWP,RJY,1
RJY,KVR,3
KVR,NDD,1
BZA,MAG,1
MAG,NGNT,1
NGNT,TEL,2
TEL,NDO,3
CJM,OGL,1
GDR,NYP,1
NYP,SPE,1
SPE,GPD,1
GPD,MS,1
MS,MBM,1
MBM,TBM,1
MS,AJJ,1
TRT,EKM,1
EKM,PUT,1
RJP,HX,1
HX,YA,1
YA,TU,1
AII,BHL,2
COR,BUDI,1
BUDI,KOTA,1
KOTA,BAZ,1
BAZ,GUNA,1
MNV,SGO,1
DMO,KMZ,2
KMZ,SGRL,1
SGRL,CPU,1
CPU,GHD,1
GHD,DTO,1
DTO,BRWD,1
BRWD,LTHR,1
LTHR,TORI,1
TORI,BRKA,1
BRKA,MURI,1
MURI,TATA,1
ROU,KXN,1
KXN,GP,2
GP,GPH,1
GPH,BMB,1
BMB,BEH,1
BEH,JSG,1
JSG,RGL,1
RGL,SBPY,1
SBPY,RAIR,1
RAIR,BONA,2
BONA,ANGL,2
ANGL,TLHD,3
TLHD,DNKL,2
DNKL,CTC,1
KUR,NKP,1
NKP,BALU,1
BALU,CAP,1
CAP,BAM,1
BAM,IPM,1
IPM,SPT,1
SPT,PSA,3
PSA,NWP,1
NWP,GNPR,1
TATA,GMH,1
GMH,CNI,1
CNI,BBM,1
BBM,PRR,1
PRR,JOC,1
JOC,BURN,1
BURN,ASN,2
CRJ,JMT,2
JMT,VDS,1
VDS,MDP,1
JSME,STL,1
STL,JAJ,1
JAJ,GHR,1
GHR,JMU,1
JMU,BFM,1
BFM,MNP,1
LKR,MKB,1
MKB,BRYA,1
MKA,MOR,1
MOR,PHK,1
PHK,BARH,1
ROU,BNDM,1
BNDM,JRA,1
JRA,MOU,2
MOU,GOL,1
GOL,CKP,1
CKP,RKSN,1
RKSN,SINI,1
SINI,ADTP,1
ADTP,TATA,4
BYT,USL,1
USL,PND,1
PND,APR,2
SDL,UMR,2
UMR,KMZ,2
SGO,ASKN,1
RTA,CAG,1
CAG,BAZ,1
R,BPHB,1
BPHB,DURG,1
PAR,ET,1
ET,HBJ,2
BPL,SEH,1
NAD,SGZ,2
FL,KMNC,1
NOK,DSO,1
DSO,BKN,1
NDB,AN,3
NGP,BRD,1
BRD,G,1
R,MSMD,2
MSMD,BGBR,1
BGBR,KRAR,1
KRAR,KBJ,2
KBJ,TIG,2
TIG,BLGR,2
BLGR,BRGA,2
BRGA,HKG,1
HKG,SBP,2
SBP,SBPD,2
SBPD,RAIR,1
ANGL,TLHR,1
TLHR,DNKL,1
DNKL,BBS,1
KUR,SIL,2
SIL,PURI,3
BBN,BJMD,1
BJMD,NOMD,1
NOMD,DPS,1
DPS,DJHR,1
DJHR,MMVR,1
MMVR,BSPX,1
BSPX,JRLI,1
JRLI,NYG,1
NYG,PRNR,1
PRNR,GADH,1
GADH,KDJR,1
KDJR,NANR,1
NANR,BSTP,1
BSTP,STBJ,1
STBJ,NKW,1
NKW,HCNR,1
HCNR,CLDR,1
CLDR,SGDP,1
SGDP,TGRL,1
TGRL,TMKA,1
TMKA,BGPL,1
BGPL,SKND,1
SKND,JKPR,1
JKPR,CTC,1
KUR,DEG,1
DEG,SIL,1
SIL,DEG,1
DEG,KUR,1
CTC,JKPR,1
JKPR,SKND,1
SKND,BGPL,1
BGPL,TMKA,1
TMKA,TGRL,1
TGRL,SGDP,1
SGDP,CLDR,1
CLDR,HCNR,1
HCNR,NKW,1
NKW,STBJ,1
STBJ,BSTP,1
BSTP,NANR,1
NANR,KDJR,1
KDJR,GADH,1
GADH,PRNR,1
PRNR,NYG,1
NYG,JRLI,1
JRLI,BSPX,1
BSPX,MMVR,1
MMVR,DJHR,1
DJHR,DPS,1
DPS,NOMD,1
NOMD,BJMD,1
BJMD,BBN,1
BLS,HIJ,1
HIJ,MDN,1
MDN,VSU,1
VSU,BQA,1
BQA,ADRA,1
ADRA,ASN,1
BER,MJ,1
FA,SOH,2
ADI,BRC,2
NN,AK,1
MSMD,KRAR,1
BRGA,SBP,1
SBP,RAIR,1
RAIR,ANGL,1
DNKL,MCS,1
MCS,BBS,1
KUR,PURI,1
PNC,BKP,1
KIUL,JAJ,1
MDP,VDS,1
VDS,CRJ,1
ASN,BURN,2
BURN,ADRA,1
VSU,CDGR,1
CDGR,MDN,1
MDN,HIJ,1
HIJ,BLS,1
GIMB,BCOB,1
BCOB,SIOB,2
SIOB,MALB,1
MALB,DHG,1
DHG,VG,1
WR,BPQ,1
EE,RJY,4
SLO,DVD,1
AUBR,GAYA,1
HTE,RNC,1
MURI,JAA,1
JAA,KSX,1
KSX,PNW,1
PNW,BKSC,1
CRP,TELO,1
TELO,GMO,1
KQR,PRP,1
BELA,JHD,1
MURI,RMT,1
RMT,BRKA,1
BRKA,PTRU,1
PTRU,KLRE,1
KLRE,TORI,1
TORI,LTHR,1
LTHR,BRWD,1
BRWD,DTO,1
DTO,GHD,1
GHD,URD,1
URD,MDJ,1
