Source,Target,Weight
BTI,GDB,1
GDB,MOT,1
MOT,ABS,1
ABS,SGNR,1
BKN,NOK,2
NGO,DNA,1
DNA,JP,1
JP,BKI,1
BKI,BTE,1
BTE,AH,1
AH,AF,1
AF,TDL,4
TDL,CNB,3
BWN,KOAA,1
GHY,GLPT,2
GLPT,NBQ,4
NBQ,NJP,1
NJP,KIR,2
KIR,PPTA,1
PPTA,MGS,1
MGS,ALD,4
ALD,CNB,8
GHY,KYQ,3
KYQ,RNY,4
RNY,BPRD,2
BPRD,NBQ,3
NCB,DQG,1
DQG,JPE,2
JPE,NJP,2
KNE,BOE,3
BOE,MLDT,2
MLDT,NFK,6
NFK,RPH,1
RPH,BHP,2
BHP,HWH,2
HWH,KGP,7
KGP,BLS,10
BLS,BHC,10
BHC,JJKR,9
JJKR,CTC,10
CTC,BBS,15
BBS,KUR,17
KUR,BALU,6
BALU,BAM,4
BAM,PSA,4
PSA,CHE,7
CHE,VZM,7
VZM,VSKP,12
VSKP,RJY,5
RJY,BZA,5
MAS,AJJ,10
AJJ,KPD,8
KPD,JTJ,15
JTJ,BWT,4
BWT,KJM,4
KJM,BNCE,2
BNCE,BNC,6
TVC,QLN,3
QLN,KYJ,7
KYJ,CNGR,3
CNGR,TRVL,9
TRVL,KTYM,4
KTYM,ERN,5
ERN,AWY,6
TCR,PGT,4
PGT,CBE,7
MAS,OGL,2
BZA,RJY,4
RJY,VSKP,3
PSA,BAM,4
BAM,BALU,3
BHC,BLS,5
BLS,KGP,5
KGP,SRC,4
SRC,HWH,7
HWH,BHP,1
BHP,RPH,1
RPH,NFK,1
NFK,MLDT,8
MLDT,KNE,1
KNE,NJP,8
NJP,DQG,2
DQG,NCB,3
NCB,NOQ,7
NOQ,KOJ,2
KOJ,NBQ,5
NBQ,BPRD,1
BPRD,RNY,1
RNY,KYQ,4
KYQ,GHY,6
GHY,HJI,2
HJI,LMG,1
LMG,MBG,1
MBG,NHLG,1
NHLG,BPB,1
BPB,SCL,1
BJU,SPJ,2
HJP,SEE,7
SEE,CPR,3
CPR,SV,2
SV,BTT,1
BTT,DEOS,5
GKP,KLD,5
KLD,BST,5
BST,MUR,5
MUR,GD,5
GD,BBK,5
BBK,BNZ,2
BNZ,LJN,1
CNB,PHN,1
PHN,ORAI,1
ORAI,JHS,3
JHS,LAR,3
LAR,BPL,1
BPL,ET,8
ET,GDYA,4
GDYA,BZU,4
BZU,AMLA,4
AMLA,PAR,3
PAR,NGP,3
NGP,SEGM,5
SEGM,HGT,3
HGT,CD,3
RDM,WL,3
WL,KMT,2
KMT,BZA,2
BZA,CLX,1
CLX,OGL,8
OGL,NLR,11
NLR,GDR,15
GDR,MAS,4
JTJ,SA,12
TUP,CBE,15
PGT,OTP,4
OTP,SRR,3
SRR,WKI,2
WKI,TCR,2
TCR,IJK,4
IJK,CKI,5
CKI,AFK,3
AFK,AWY,4
ERN,ERS,4
LJN,CNB,3
CNB,KID,1
KID,BNDA,1
BNDA,CKTD,1
CKTD,STA,1
KTE,SDL,1
SDL,APR,4
APR,PND,5
PND,USL,1
USL,BYT,1
BYT,R,5
GKP,SBZ,1
SBZ,BUG,1
BUG,HIR,1
HIR,NKE,2
NKE,CAI,2
CAI,BTH,2
BTH,SGL,1
SGL,BMKI,2
BMKI,CAA,1
CAA,MFP,1
JP,AII,2
AII,BER,5
BER,MJ,4
MJ,FA,4
FA,ABR,5
ABR,PNU,7
PNU,MSH,3
MSH,ADI,3
DURG,R,10
R,BYT,4
BYT,BSP,4
BSP,PND,3
PND,APR,4
APR,SDL,3
SDL,UMR,1
UMR,KMZ,1
KMZ,SGO,1
SGO,JHS,1
JHS,AGC,1
AGC,DSJ,1
DSJ,UMB,2
UMB,DSJ,1
DSJ,AGC,1
AGC,JHS,2
JHS,SGO,2
SGO,KMZ,1
KMZ,UMR,3
UMR,SDL,3
PND,BSP,4
YPR,JTJ,1
KPD,MAS,2
GDR,BZA,1
BZA,SLO,1
SLO,VZM,1
VZM,BAM,2
BAM,KUR,4
CTC,BLS,2
BLS,HIJ,2
HIJ,MDN,1
MDN,BQA,1
BQA,ADRA,3
ADRA,ASN,1
DGR,RPH,1
RPH,MLDT,1
MLDT,BOE,5
BOE,KNE,4
NJP,NCB,3
NOQ,NBQ,3
NBQ,RNY,4
BST,GD,1
BBK,LKO,3
LKO,ON,1
NDLS,SSB,1
SSB,NNO,1
NNO,BGZ,1
ROK,BNW,1
BNW,HSR,1
JYG,MBI,3
MBI,SKI,3
SKI,DBG,5
DBG,SPJ,2
CPR,SIP,2
SIP,BUI,1
BUI,YFP,1
YFP,GCT,1
GCT,ARJ,3
BSB,GYN,1
GYN,JI,1
JI,ALD,1
CNB,JHS,1
JHS,BINA,4
BINA,BHS,1
CNB,LKO,2
GD,BST,3
BST,GKP,2
CSMT,KYN,2
KYN,BSL,2
BSL,ET,2
BPL,JHS,5
JHS,ORAI,1
ORAI,CNB,1
BST,KLD,5
KLD,GKP,4
KKDI,PDKT,1
PDKT,TPJ,1
TPJ,SRGM,1
SRGM,LLI,1
LLI,ALU,1
ALU,VRI,1
VRI,VM,1
VM,MLMR,1
MLMR,CGL,1
CGL,TBM,3
TBM,MBM,1
MBM,MS,1
JTJ,AB,1
AB,KPD,2
KPD,WJR,2
WJR,SHU,1
SHU,AJJ,1
NDLS,AGC,1
TVC,VAK,2
VAK,QLN,2
KYJ,MVLK,6
MVLK,CNGR,5
TRVL,CGY,5
CGY,KTYM,4
KTYM,VARD,1
VARD,ERS,1
TCR,OTP,2
OTP,PGT,6
KPD,CTO,4
CTO,TPTY,2
TPTY,RU,10
RU,GDR,4
NLR,BZA,2
RDM,BPQ,1
MS,TBM,3
TBM,CGL,9
CGL,MLMR,4
MLMR,TMV,3
TMV,VM,3
VM,VRI,4
VRI,TPJ,2
TPJ,DG,4
DG,SDN,1
SDN,MDU,1
MDU,VPT,6
VPT,SRT,6
SRT,CVP,6
CVP,TEN,2
NZM,MTJ,5
BINA,BPL,4
ET,BZU,5
BZU,NGP,3
BZA,GDR,1
GDR,RU,6
RU,TPTY,10
TPTY,CTO,3
CTO,KPD,4
AWY,ERS,4
BPQ,KZJ,2
KZJ,KCG,2
MBNR,KRNT,2
BWT,BNCE,1
BNC,SBC,8
SHM,SRC,4
SRC,KGP,8
VSKP,SLO,7
SLO,RJY,14
RJY,EE,9
EE,BZA,16
BZA,TEL,9
TEL,CLX,2
KTYM,TRVL,4
CNGR,KYJ,4
QLN,VAK,2
VAK,TVC,2
TVC,NCJ,1
BHC,CTC,2
KUR,BAM,5
BAM,VZM,4
BZA,OGL,6
NLR,MS,1
MLMR,VM,1
VRI,ALU,2
ALU,SRGM,2
SRGM,TPJ,2
GDR,OGL,1
BZA,KMT,6
KMT,WL,5
WL,SKZR,2
BZU,ET,3
ALD,JNH,1
JNH,BOY,2
BSB,GCT,2
KPD,SA,3
TUP,CBF,1
CBF,CBE,3
CBE,MTP,1
BNC,CRLM,1
CRLM,HSRA,1
SA,SGE,1
SGE,ED,1
PGT,PTJ,2
PTJ,TUP,1
SA,TPT,1
TPT,BWT,1
KJM,BNC,3
DDN,HW,3
HW,RK,2
SRE,MOZ,1
MOZ,MTC,2
MTC,GZB,2
GZB,NZM,2
FDB,AGC,1
SEGM,BPQ,1
BPQ,RDM,1
BZA,NYP,1
NYP,MAS,1
KPD,AB,3
AB,VN,1
VN,JTJ,3
ED,KRR,3
KRR,DG,4
DG,MDU,5
JTJ,TPT,3
TPT,MAP,1
MAP,SA,1
KRR,TPJ,2
DG,KQN,3
KQN,MDU,3
CVP,MEJ,4
MEJ,TEN,4
TEN,NCJ,1
AJJ,SHU,1
SHU,KPD,1
AB,JTJ,2
SBC,SSPN,1
RU,HX,1
HX,YA,2
YA,TU,2
TU,DHNE,1
DHNE,KRNT,6
KRNT,GWD,6
GWD,MBNR,6
MBNR,KCG,5
KCG,KZJ,1
KZJ,RDM,3
RDM,MCI,3
MCI,BPA,3
BPA,SKZR,3
NGP,BPL,2
TEL,NDO,4
NDO,BPP,4
BPP,CLX,5
OGL,SKM,2
SKM,KVZ,1
KVZ,BTTR,2
BTTR,NLR,2
GDR,NYP,1
NYP,SPE,1
SPE,MAS,1
PBN,J,3
AWB,MMR,1
NDLS,PNP,2
PNP,KUN,3
KUN,KKDE,3
UMB,RPJ,2
RPJ,SIR,1
SIR,KNN,1
KNN,LDH,1
LDH,PGW,3
PGW,JUC,2
BEAS,ASR,5
VSG,MAO,2
MAO,THVM,4
SWV,RN,2
RN,CHI,4
CHI,PNVL,2
PNVL,KYN,2
STA,MGS,1
ARA,PNBE,1
RU,KHT,5
KHT,VKI,3
VKI,GDR,2
OGL,CLX,7
CLX,TEL,5
TEL,BZA,6
BZA,MDR,3
MDR,KMT,3
KMT,MABD,3
MABD,KDM,4
KDM,NKD,2
NKD,WL,2
WL,KZJ,8
KZJ,ZN,4
ZN,SC,2
TPTY,PAK,2
PAK,PIL,2
PIL,MPL,2
MPL,KRY,2
KRY,DMM,2
DMM,ATP,5
ATP,DHNE,2
KCG,KMC,1
KMC,NZB,5
NZB,DAB,1
DAB,MUE,1
PAU,BMF,1
BMF,HNL,1
AK,BD,4
BD,AMI,3
SC,ZN,1
ZN,KZJ,1
SKZR,MAGH,1
MAGH,BPQ,1
CD,WRR,1
WRR,SEGM,1
SEGM,BTBR,1
BTBR,NGP,1
GPB,RBG,1
RBG,MRJ,1
BNC,YNK,1
YNK,DBU,1
DBU,GBD,1
GBD,HUP,1
HUP,PKD,1
PKD,DMM,1
ATP,GY,2
GY,DHNE,3
MBNR,JCL,3
JCL,KCG,1
DNR,ARA,3
ARA,BXR,5
BSB,BHLP,1
BHLP,GYN,1
GYN,ALY,2
ALY,ALD,3
BZU,PAR,2
SEGM,CD,1
PDPL,KZJ,1
KZJ,SC,4
KKW,VBW,1
RAJP,RN,1
KHED,MNI,1
PNVL,KJT,1
STR,MRJ,1
RJY,TDD,4
TDD,EE,6
BSL,MKU,4
MKU,NN,2
NN,JM,2
JM,SEG,2
SEG,AK,1
AK,MZR,2
MZR,BD,2
BD,DMN,1
DMN,PLO,2
PLO,WR,2
WR,NGP,4
NGP,BRD,2
BRD,TMR,3
TMR,G,2
G,DGG,2
DGG,RJN,3
RJN,DURG,4
BSP,CPH,1
CPH,SKT,2
SKT,KHS,2
KHS,RIG,2
RIG,BRJN,1
BRJN,JSG,2
JSG,ROU,4
ROU,CKP,3
CKP,TATA,3
HTE,RNC,3
RNC,MURI,8
MURI,JAA,3
JAA,BKSC,3
BKSC,CRP,5
GMO,KQR,2
GAYA,GRRU,2
GRRU,RFJ,2
RFJ,AUBR,1
CNB,ANVT,2
BKSC,MURI,4
MURI,RNC,4
RNC,HTE,1
HTE,ROU,3
ROU,JSG,7
JSG,SBPY,2
SBPY,ANGL,1
ANGL,TLHD,5
TLHD,DNKL,4
DNKL,CTC,1
KJM,WFD,2
WFD,JTJ,1
SLO,VSKP,2
HWH,MCA,3
MCA,TMZ,1
TMZ,KATI,1
KATI,DGHA,1
DGHA,KATI,1
KATI,TMZ,1
TMZ,MCA,2
MCA,HWH,1
BPQ,NAB,1
NAB,WSA,1
WSA,AJU,1
AJU,SNV,1
SNV,G,1
G,RJN,1
R,BSP,4
VSKP,DVD,7
DVD,AKP,6
AKP,TUNI,1
TUNI,ANV,4
ANV,SLO,1
RJY,NDD,3
NDD,TDD,3
KMT,DKJ,2
DKJ,MABD,2
KDM,WL,2
MCA,KGP,1
TEL,BPP,2
TPTY,KPD,1
JTJ,KPN,2
KPN,BWT,2
KJM,BAND,1
BAND,YPR,1
BAND,KJM,3
KPD,TPTY,1
CLX,BPP,4
BPP,TEL,1
TDD,RJY,2
KGP,MCA,2
MCA,SRC,2
MURI,RMT,2
RMT,BRKA,2
PTRU,KLRE,2
KLRE,TORI,2
LTHR,BRWD,2
NUQ,RNQ,1
CPU,RBGJ,1
RBGJ,CAR,1
CAR,ALD,1
KUR,PURI,5
KGP,MDN,3
MDN,SLB,3
SLB,CDGR,3
CDGR,GBA,3
GBA,VSU,3
VSU,BQA,2
BQA,CJN,2
CJN,ADRA,2
ADRA,ANR,1
ANR,PRR,1
BJE,SNTD,1
SNTD,ADRA,1
ADRA,BQA,3
BQA,VSU,3
VSU,GBA,1
GBA,CDGR,1
CDGR,SLB,1
SLB,MDN,1
MDN,KGP,2
PKU,SRC,2
SRC,SHM,3
KUR,SIL,2
SIL,PURI,2
BGY,BPO,1
BPO,KCV,2
KCV,BTQ,2
BTQ,JOL,1
JOL,JRG,1
JRG,TKH,1
TKH,ROP,1
ROP,HIP,2
HIP,BLS,1
BLS,SORO,2
SORO,MKO,2
MKO,BHC,2
BCT,BVI,3
BVI,ST,1
ST,BRC,7
BRC,GDA,2
GDA,DHD,4
DHD,MGN,4
MGN,RTM,3
RTM,NAD,4
NAD,SGZ,1
SGZ,BWM,1
BWM,KOTA,1
SWM,GGC,5
GGC,SMBJ,4
SMBJ,HAN,5
HAN,BXN,3
BXN,BTE,2
BTE,MTJ,2
GZB,MTC,1
MTC,MUT,4
MUT,MOZ,1
MOZ,SRE,1
YJUD,UMB,2
DLI,DEC,2
DEC,GGN,3
GGN,PTRD,1
PTRD,RE,2
RE,KRH,3
KRH,AWR,3
AWR,RHG,1
RHG,BKI,2
BKI,DO,3
DO,JP,1
BER,FA,1
PNU,UJA,1
UJA,MSH,5
MSH,SBI,5
SBI,ADI,5
JUC,JRC,5
JRC,PGW,5
LDH,KNN,2
KNN,SIR,2
SIR,UBC,1
UBC,UMB,4
NDLS,FDB,2
BTE,BXN,3
BXN,HAN,4
HAN,GGC,2
GGC,SWM,7
DRD,BVI,1
BVI,ADH,4
ADH,BDTS,3
BVI,VAPI,4
BL,ST,7
BVC,SGD,1
SGD,DLJ,3
DLJ,BTD,5
BTD,JVN,3
JVN,VG,2
ND,BRC,1
BRC,DHD,2
DHD,RTM,2
NAD,BWM,1
BWM,RMA,1
RMA,KOTA,1
SMBJ,AF,1
KQR,PNME,1
PNME,DHN,1
CNB,TDL,4
AF,SMBJ,1
SMBJ,GGC,3
RMA,BWM,3
RTM,DHD,4
DHD,BRC,3
BRC,ND,3
VG,JVN,1
JVN,BTD,1
BTD,DLJ,1
DLJ,SGD,1
SGD,BVC,1
CNB,ORAI,2
JL,NDB,1
NDB,UDN,2
UDN,BL,2
MHV,RLA,1
RLA,SVKD,1
SVKD,LMO,1
LMO,DAS,1
DAS,DLJ,1
BTD,LM,1
LM,WC,2
WC,JVN,2
ADI,BRC,3
BRC,ST,7
BRC,RTM,2
NAD,KOTA,1
GGC,BXN,1
BXN,AF,1
KOTA,RTM,2
RTM,BRC,5
ST,BL,6
ADH,BCT,1
JP,DPA,5
DPA,SWM,3
BWM,SGZ,2
SGZ,SVA,1
SVA,CMU,1
CMU,VMA,1
VMA,NAD,2
BRC,AKV,4
AKV,ST,4
ST,BVI,2
ADI,SBI,3
SBI,MSH,1
MSH,PNU,1
PNU,ABR,3
ABR,AII,1
AII,JP,2
JP,GGN,1
GGN,DEC,5
DEC,NDLS,1
NZM,BVH,1
BVH,MTJ,1
HAN,SMBJ,2
KOTA,BUDI,2
BUDI,MLGH,1
MLGH,CNA,1
CNA,COR,1
COR,KIN,1
KIN,MVJ,2
MVJ,RPZ,2
RPZ,UDZ,2
UDZ,RPZ,4
RPZ,MVJ,4
MVJ,KIN,1
KIN,COR,2
COR,CNA,2
CNA,MLGH,1
MLGH,BUDI,1
BUDI,KOTA,1
MTJ,BVH,1
BVH,NZM,1
SGZ,VMA,1
NAD,UJN,4
UJN,BCH,1
BCH,SJP,2
SJP,SEH,1
SEH,BIH,1
BIH,BPL,3
BPL,HBJ,2
HBJ,ET,2
PAR,KATL,1
KATL,NGP,2
SKZR,MCI,1
MCI,WL,1
BZA,NLR,1
BVC,BVP,2
BVP,SOJN,1
SOJN,SGD,2
BTD,RUR,1
RUR,LM,1
LM,SRGT,1
SRGT,VG,1
AII,KSG,4
KSG,FL,4
FL,JP,3
JP,GTJT,1
GTJT,DO,1
DO,AWR,1
AWR,RE,2
RE,BNW,1
BNW,ROK,1
ROK,PNP,1
MVJ,FAN,3
FAN,COR,2
COR,NBH,2
NBH,NMH,2
NMH,MDS,2
MDS,JAO,2
JAO,RTM,2
ASN,CRJ,5
CRJ,MDP,3
MKA,BKP,3
BKP,PNC,2
PNBE,DNR,2
ARA,DURE,1
DURE,BXR,2
BXR,GMR,2
GMR,DLN,1
DLN,ZNA,2
ZNA,MGS,1
MGS,KEI,2
KEI,BSB,2
JNH,BSE,1
BSE,PBH,1
PBH,AME,3
AME,GNG,2
GNG,JAIS,1
JAIS,RBL,1
RBL,BCN,2
BCN,LKO,2
LKO,BLM,1
HRI,ROZA,1
ROZA,SPN,2
BE,RMU,3
RMU,MB,4
MB,DPR,1
RPJ,LDH,2
PHR,PGW,1
HWH,SHE,1
SHE,BDC,1
BDC,BWN,4
BWN,GKH,3
GKH,BHP,3
BHP,PNE,3
PNE,AMP,2
AMP,SNT,3
SNT,MLV,1
MLV,RPH,1
RPH,NHT,4
NHT,MGAE,1
MGAE,SDI,2
SDI,AZ,1
BWN,BHP,1
PNE,SNT,1
SNT,SURI,2
SGG,AKN,2
AKN,BGP,1
BGP,GGA,1
GGA,EKC,2
EKC,CLG,2
CLG,SVRP,1
SVRP,PPT,2
PPT,MZC,2
MZC,SBG,2
SBG,TPH,1
TPH,BHW,2
BHW,PKR,1
PKR,MRR,2
MRR,RPH,2
SNT,BHP,1
SDAH,NH,3
NH,BDC,4
JAJ,GHR,3
GHR,JMU,3
KIUL,BRYA,2
BRYA,BJU,1
BJU,VPDA,1
VPDA,MOG,1
MOG,SPP,1
SPP,MNO,1
MNO,DES,1
DES,AYRN,1
AYRN,HJP,1
SEE,NYO,1
NYO,STLR,1
STLR,DGA,1
DGA,CPR,2
SIP,STW,1
STW,BUI,1
KOAA,NH,3
NH,RHA,1
RHA,KNJ,1
KNJ,BTY,1
BTY,PLY,1
PLY,BEB,1
BEB,BPC,1
BPC,MBB,1
MBB,JJG,4
JJG,LGL,1
SDAH,BNXR,30
BNXR,DAKE,2
DAKE,BWN,2
SNT,RPH,5
NHT,MRR,2
MRR,RJG,1
RJG,PKR,1
PKR,KLP,1
KLP,BHW,1
BHW,TPH,2
TPH,TLJ,1
TLJ,SLJ,1
SLJ,SBG,2
SBG,MZC,2
MZC,PPT,2
PPT,SVRP,2
SVRP,BKSL,2
BKSL,CLG,2
CLG,EKC,2
EKC,GGA,2
GGA,SBO,1
SBO,BGP,2
BGP,NAT,2
NAT,MPY,2
MPY,AKN,1
AKN,SGG,1
SGG,BUP,1
BUP,RPUR,1
RPUR,JMP,2
JMP,DRTP,3
DRTP,DRH,4
DRH,AHA,1
AHA,KJH,3
KJH,KIUL,1
KIUL,LKR,5
LKR,BRYA,1
BRYA,HTZ,1
HTZ,MKA,2
MKA,MOR,4
MOR,PHK,3
PHK,BARH,4
BARH,ATL,4
ATL,BKP,4
BKP,KWO,1
KWO,KOO,4
KOO,HDE,1
HDE,FUT,1
FUT,PNC,3
PNC,GZH,4
GZH,RJPB,4
PNBE,PWS,1
PWS,DNR,2
DNR,NEO,3
NEO,SDE,3
SDE,BTA,2
BTA,PAIL,1
PAIL,KWR,1
KWR,KUA,3
KUA,ARA,2
ARA,KRS,1
KRS,BEA,2
BEA,BYN,2
BYN,RPR,2
RPR,TWG,1
TWG,DURE,1
BXR,CSA,1
CSA,GMR,1
GMR,BWH,1
BWH,DLN,1
ZNA,SLD,1
SLD,MGS,1
SLN,LKO,2
HRI,BE,1
MB,GZB,3
CRJ,JMT,4
JMT,MDP,1
JSME,STL,1
STL,JAJ,1
JMU,BFM,1
BFM,MNP,1
MNP,BSQP,1
BSQP,KIUL,1
LKR,MKB,1
MKB,DMRX,1
DMRX,BRYA,1
BRYA,RDUM,1
RDUM,HTZ,1
HTZ,TALL,1
TALL,MKA,2
MOR,KNHP,1
KNHP,MMKB,1
MMKB,PHK,1
BKP,TKBG,3
TKBG,SMBH,1
SMBH,KWO,1
KOO,FUT,3
FUT,BKG,3
BKG,PNC,3
RJPB,GZH,5
GZH,PNC,5
PNC,BKG,4
BKG,FUT,5
KOO,KWO,4
KWO,SMBH,1
SMBH,TKBG,1
TKBG,BKP,3
BKP,ATL,5
ATL,BARH,5
BARH,PHK,5
PHK,MMKB,1
MMKB,KNHP,1
KNHP,MOR,1
MOR,MKA,4
MKA,TALL,4
TALL,HTZ,3
HTZ,RDUM,3
RDUM,BRYA,4
BRYA,DMRX,2
DMRX,MKB,2
MKB,LKR,4
KIUL,BSQP,5
BSQP,MNP,5
MNP,BFM,5
BFM,JMU,5
JMU,GHR,1
GHR,JAJ,1
JAJ,STL,1
STL,JSME,1
MDP,JMT,1
JMT,CRJ,3
CRJ,ASN,7
RNG,UDL,8
UDL,DGR,6
BWN,BDC,5
BDC,NH,3
NH,KOAA,4
MGS,SLD,1
SLD,ZNA,1
ZNA,DLN,1
DLN,BWH,2
BWH,GMR,2
GMR,CSA,2
CSA,BXR,2
DURE,TWG,2
TWG,RPR,2
RPR,BYN,3
BYN,BEA,3
BEA,KRS,3
KRS,ARA,1
ARA,KUA,1
KUA,KWR,4
KWR,PAIL,2
PAIL,BTA,2
BTA,SDE,1
SDE,NEO,4
NEO,DNR,4
DNR,PWS,4
PWS,PNBE,1
FUT,HDE,1
HDE,KOO,1
KWO,BKP,1
PHK,MOR,3
MKA,HTZ,1
HTZ,BRYA,1
AHA,DRH,1
DRH,DRTP,2
DRTP,JMP,2
JMP,RPUR,1
RPUR,BUP,1
AKN,MPY,1
MPY,NAT,1
NAT,BGP,1
BGP,SBO,1
SBO,GGA,1
CLG,BKSL,1
BKSL,SVRP,1
SBG,TLJ,1
TLJ,TPH,1
BHW,KLP,1
KLP,PKR,1
PKR,RJG,1
RJG,BSBR,2
BSBR,MRR,2
MRR,CTR,2
CTR,NHT,2
NHT,RPH,1
RPH,MLV,1
MLV,SNT,1
SNT,AMP,2
AMP,PNE,1
BHP,GKH,2
GKH,BWN,2
BWN,DAKE,2
DAKE,BNXR,1
BNXR,SDAH,22
BDC,ABKA,1
ABKA,NDAE,1
NDAE,KWAE,1
KWAE,SALE,1
SALE,BZLE,1
BZLE,KGLE,1
KGLE,AZ,1
AZ,JRLE,1
JRLE,NILE,1
NILE,DGLE,1
DGLE,NFK,1
MLDT,SM,2
SM,BKRD,2
BKRD,HCR,2
HCR,KDPR,2
KDPR,AZR,1
AZR,BOE,2
BOE,DLK,4
DLK,KNE,5
KNE,AUB,3
AUB,NJP,2
NJP,BLK,1
BLK,RQJ,2
RQJ,JPE,2
JPE,NMX,1
NMX,DQG,2
DQG,FLK,2
FLK,GDX,1
GDX,NCB,1
BHP,AMP,1
NHT,PKR,1
PKR,NFK,5
SM,KDPR,1
KDPR,BOE,1
NJP,JPE,1
JPE,DQG,1
FLK,NCB,1
JAT,VJPJ,1
VJPJ,SMBX,3
SMBX,HRNR,1
HRNR,CKDL,3
CKDL,KTHU,1
KTHU,SJNP,1
SJNP,PTKC,1
PTKC,MEX,2
MEX,DZA,2
DZA,TDO,2
TDO,JRC,1
SIR,RPJ,3
RPJ,UBC,3
UMB,JUDW,1
JUDW,YJUD,2
YJUD,SRE,4
SRE,RK,3
RK,LRJ,3
LRJ,RSI,1
RSI,CNK,1
CNK,MZM,1
MZM,NBD,1
NBD,NGG,2
NGG,DPR,2
DPR,SEO,2
SEO,KNT,2
KNT,MB,2
MB,RMU,6
RMU,MIL,1
MIL,CBJ,1
CBJ,BE,1
BE,PMR,2
PMR,TLH,2
TLH,SPN,2
SPN,ROZA,3
ROZA,AJI,1
AJI,HRI,2
HRI,BLM,2
BLM,SAN,1
SAN,MLD,1
MLD,LKO,1
LKO,BBK,4
BBK,SGJ,1
SGJ,DYD,1
DYD,RDL,3
RDL,SLW,3
SLW,FD,3
FD,ACND,3
ACND,AY,3
AY,GGJ,4
GGJ,ABP,4
ABP,MLPR,3
MLPR,SHG,2
SHG,JNU,1
JNU,BSB,1
BSB,KEI,3
KEI,MGS,2
MGS,CDMR,1
CDMR,SYJ,2
SYJ,BBU,2
BBU,KTQ,2
KTQ,SSM,2
DOS,SEB,4
SEB,AUBR,1
AUBR,JHN,2
JHN,RFJ,2
RFJ,GRRU,2
GRRU,GAYA,2
GAYA,TKN,1
TKN,PRP,1
PRP,GAP,1
GAP,GJD,1
GJD,KQR,1
KQR,PSB,1
PSB,HZD,1
KMME,BRR,1
BRR,ULT,1
KQU,DAKE,1
DAKE,KOAA,1
SMI,JNR,1
JNR,JGA,2
JGA,KML,2
KML,DBG,1
DBG,LSI,4
LSI,SPJ,2
SPJ,DSS,4
DSS,BJU,2
BJU,LKR,2
LKR,JAJ,2
MDP,CRJ,6
BWN,NH,2
RPH,TPF,3
TPF,SNT,1
NH,SDAH,1
DNR,PPTA,1
PPTA,HJP,1
HJP,BJU,1
BJU,BGS,4
BGS,KGG,2
KGG,MNE,7
MNE,SBV,2
SBV,SHC,2
JYG,KJI,2
KJI,RJA,2
RJA,MBI,2
MBI,PDW,2
PDW,SKI,2
LSI,HYT,1
HYT,RBZ,2
RBZ,SPJ,1
DSS,BCA,3
BCA,BJU,2
BJU,MKA,3
MKA,BARH,2
BARH,BKP,2
BKP,FUT,2
PNC,RJPB,3
FUT,BKP,2
MKA,BJU,1
BJU,BCA,1
BCA,DSS,3
DSS,SPJ,1
SPJ,RBZ,1
RBZ,HYT,3
HYT,LSI,2
DBG,SKI,2
SKI,PDW,4
PDW,MBI,4
MBI,RJA,4
RJA,KJI,4
KJI,JYG,4
PNBE,PPN,2
PPN,PFT,1
PFT,NDW,1
NDW,TEA,1
TEA,NDU,1
NDU,JHD,1
JHD,THA,1
THA,MDE,1
MDE,BELA,2
BELA,GAYA,2
GAYA,KSTA,2
KSTA,PRY,2
PRY,GRRU,2
GRRU,IMGE,2
IMGE,RFJ,2
RFJ,JHN,2
JHN,PES,1
PES,AUBR,2
AUBR,SEB,2
SEB,DOS,5
SSM,KTQ,2
KTQ,BBU,2
MKA,HTZU,2
HTZU,RJO,2
RJO,DKGS,2
DKGS,GHX,1
GHX,BJU,1
BGS,LKN,1
LKN,KGG,1
MNE,MSK,1
MSK,NNR,1
NNR,THB,1
THB,NNA,1
NNA,KTRH,1
KTRH,KUE,1
KUE,CRR,1
CRR,SMO,1
SMO,KIR,1
KIR,LAV,2
LAV,KWE,1
KWE,AZR,1
BOE,SUD,2
SUD,TETA,2
TETA,DLK,2
ASN,JOC,3
JOC,BJE,3
BJE,MHQ,3
MHQ,CRP,3
CRP,BKSC,3
BKSC,JAA,1
JAA,MURI,1
FZR,MWX,1
MWX,MXH,1
MXH,LNK,1
LNK,MQS,1
MQS,NRO,1
NRO,NRM,1
NRM,BZG,1
BZG,PHR,1
PHR,LDH,4
LDH,DDL,1
DDL,KNN,1
KNN,GVG,2
GVG,SIR,2
UMB,RAA,1
RAA,YJUD,1
LRJ,NBD,4
RMU,BE,4
SPN,AJI,1
BLM,LKO,1
BBK,DYD,3
DYD,PTH,2
PTH,RDL,1
MLPR,BWI,1
BWI,SHG,2
SHG,KS,2
KS,MIH,1
MIH,JNU,1
JNU,ZBD,3
ZBD,JLL,1
JLL,BSB,1
MGS,SYJ,1
BRKA,BHKD,1
BHKD,PTRU,1
BRWD,KCKI,1
KCKI,DTO,1
GHD,URD,2
URD,MDJ,2
MDJ,HDN,2
HDN,JPL,2
JPL,NBG,1
NBG,ANH,2
ANH,SEB,2
GAYA,BELA,1
BELA,MDE,1
MDE,JHD,1
JHD,TEA,1
TEA,PPN,1
PPN,PNBE,1
PPN,TEA,1
TEA,JHD,1
JHD,MDE,1
JHN,AUBR,1
DOS,ANH,1
ANH,NBG,1
NBG,JPL,1
