Source,Target,Weight
BLQR,RUPC,1
RUPC,LKU,1
LKU,HDW,1
HDW,KGM,1
KGM,HDW,2
HDW,LKU,2
LKU,RUPC,1
RUPC,BLQR,1
BLQR,RMU,1
AMRO,GZB,1
FBD,SSD,1
SSD,KMJ,1
KMJ,RDN,1
RDN,DRO,1
DRO,PTI,1
PTI,GWA,1
GWA,SWRT,1
SWRT,KSJ,1
JAJ,BJU,1
GKP,DEOS,5
DEOS,BTT,3
BTT,SRU,1
SRU,BLTR,1
BLTR,MAU,1
IAA,RSR,1
RSR,PEP,1
PEP,BUI,1
BUI,SIP,1
SIP,CPR,1
HJP,DES,1
DES,SPP,1
SPP,MOG,1
MOG,BJU,1
BJU,JAJ,3
RMR,KPV,1
KPV,BPZ,1
BPZ,LKU,1
LKU,PBW,1
PBW,KHH,1
KHH,BHI,1
BHI,IZN,1
IZN,BC,2
BC,BRY,1
BRY,BEM,1
BEM,UJH,1
UJH,SRNK,1
SRNK,KSJ,1
KSJ,SKA,1
SKA,HTC,1
HTC,MRT,2
MRT,MTJ,3
MTJ,AH,1
AH,IDH,1
IDH,AF,2
GKP,ANDN,2
ANDN,NUH,1
BNY,TLR,1
JHS,BHS,1
BHS,HBJ,1
HBJ,ET,1
ET,HD,2
HD,KNW,2
BSL,KYN,1
SV,BTT,3
GKP,BST,2
BST,GD,3
GD,LJN,1
KYN,CSMT,1
CSMT,KYN,1
LJN,GD,1
GD,BST,1
BST,GKP,3
BTT,SV,1
MUV,MBS,1
MBS,GYN,1
GYN,JI,1
JI,ALY,1
GYN,MBS,1
MBS,MUV,1
LJN,ON,2
CNB,GOY,4
GOY,CNJW,2
CNJW,BZM,2
BZM,KTRR,1
KTRR,PTRE,2
PTRE,GTM,2
GTM,HAR,1
HAR,BSZ,1
BSZ,RGU,1
RGU,ICL,1
ICL,BNDA,1
BNDA,KHU,1
KHU,ATE,1
ATE,SWC,1
SWC,CKTD,1
MKP,MJG,1
MJG,JTW,1
JTW,STA,1
STA,UHR,2
UHR,MYR,2
MYR,JKE,1
JKE,KTE,2
BWN,DAKE,1
DAKE,KOAA,1
RXL,SGL,1
BMKI,MFP,1
SEE,DGA,1
DGA,CPR,1
CPR,BUI,3
BUI,GCT,2
GCT,ARJ,2
ARJ,BSB,1
GYN,HDK,1
HDK,ALD,1
JBP,PPI,1
PPI,KNW,1
CNB,TDL,4
TDL,AF,3
AF,AH,2
AH,BTE,2
BTE,JP,2
FL,AII,1
AII,MJ,1
MJ,ABR,2
RNG,DGR,1
SBV,KFA,1
KFA,DHT,1
DHT,MNE,1
GCT,BSB,1
BSL,AN,1
AN,NDB,4
ANND,ADI,1
NDB,AN,1
AN,JL,1
PPI,NU,1
STA,SRJ,1
SRJ,ACOI,1
ACOI,MZP,1
MGS,BXR,3
ARA,PNBE,2
PNC,MKA,1
DBG,JYG,1
DBRG,MRHT,1
MRHT,SRTN,1
SRTN,SLGR,1
SLGR,NMT,1
NMT,AGI,1
AGI,NCH,1
NCH,MXN,1
MXN,CMA,1
CMA,JTTN,1
JTTN,RWH,1
RWH,BLMR,1
BLMR,MOBD,1
MOBD,BBGN,1
BBGN,RNGG,1
RNGG,BLPR,1
BLPR,KUTI,1
KUTI,NMGY,1
NMGY,GLGT,1
GLGT,FKG,1
GZB,HPU,1
HPU,MB,1
MB,CH,1
CH,SCC,1
SCC,GD,1
MUR,BST,3
HJP,BJU,1
BJU,KGG,2
NJP,BNV,1
BNV,APDJ,1
APDJ,KOJ,2
KOJ,NBQ,5
NBQ,GLPT,2
GLPT,KYQ,2
KOJ,FKM,3
FKM,NOQ,1
DQG,NMX,1
NMX,NJP,1
DLK,BOE,1
RPH,SURI,2
SURI,UDL,2
ASN,BURN,3
BURN,JOC,2
JOC,PRR,2
PRR,TATA,2
TATA,HIJ,2
HIJ,BLS,2
BLS,CTC,2
BAM,VSKP,2
RJY,EE,6
EE,BZA,9
NLR,MS,2
MS,TBM,4
DLK,KIR,2
NNA,BJU,1
BJU,MKA,1
MGS,ALD,1
ALD,CNB,3
JP,KMNC,1
KMNC,MKN,1
MKN,DNA,2
DNA,MTD,2
MTD,JU,3
LUNI,SMR,1
SMR,BLT,1
BLT,BME,1
OKHA,DWK,1
DWK,KMBL,1
KMBL,JAM,1
RJT,SUNR,1
ND,BRC,1
BRC,RTM,2
GGC,BXN,1
BXN,AF,1
AF,TDL,1
LKO,FD,1
FD,ABP,1
ABP,BSB,1
BXR,PNBE,1
KIR,BOE,1
BOE,KNE,2
NCB,NOQ,4
NOQ,FKM,1
FKM,NBQ,1
KYQ,GHY,5
BHC,KGP,1
AZ,NFK,1
MLDT,BOE,1
NJP,SGUJ,1
SGUJ,NMZ,1
NMZ,APDJ,1
KIR,CRR,1
CRR,NNA,1
NNA,MNE,1
BJU,MOG,1
MOG,SPP,1
SPP,MNO,1
MNO,DES,1
DES,HJP,1
LKO,HRI,1
HRI,BE,1
MB,LRJ,1
LRJ,RK,1
SDAH,DAKE,3
BWN,BHP,3
BHP,AMP,3
RPH,MRR,3
MRR,PKR,3
PKR,NFK,3
SM,AZR,3
AZR,BOE,3
BOE,DLK,3
DLK,KNE,3
KNE,AUB,3
AUB,NJP,3
NJP,JPE,3
JPE,DQG,3
DQG,FLK,3
FLK,NCB,3
NOQ,KAMG,3
KAMG,GOGH,3
GOGH,FKM,3
FKM,KOJ,3
NBQ,BPRD,3
BPRD,NLV,3
NLV,RNY,3
GHY,LMG,2
LMG,NHLG,2
NHLG,BPB,2
BPB,KXJ,1
KXJ,DMR,1
DMR,ABSA,1
ABSA,AGTL,1
ASR,JNL,2
JNL,BEAS,2
BEAS,KRE,1
KRE,JUC,1
PGW,GRY,1
GRY,PHR,1
SZM,DLI,2
DLI,KRJ,1
FZD,ETW,1
BBK,GD,2
BST,KLD,2
KLD,GKP,2
DEOS,SV,2
CPR,DGA,1
DGA,SEE,1
MFP,DOL,1
DOL,KRBP,1
KRBP,SPJ,1
BJU,BGS,1
KGG,MNE,4
MNE,THB,1
THB,NNA,1
NNA,KUE,1
KUE,CRR,1
CRR,KIR,1
GHY,NNGE,2
NNGE,DGU,1
DGU,JID,1
JID,CPK,2
CPK,KWM,2
KWM,JMK,2
JMK,JGJN,2
JGJN,HJI,2
HJI,LKA,2
LKA,LKG,1
LKG,LMG,1
LMG,BRLF,2
BRLF,DPU,1
DPU,DSR,1
DSR,DMV,1
DMV,BXJ,2
BXJ,NJN,1
NJN,SZR,3
SZR,BXP,3
BXP,FKG,1
FKG,GLGT,2
GLGT,NMGY,2
NMGY,BBGN,1
BBGN,JTTN,1
HWH,SRC,2
SRC,ULB,2
ULB,BZN,1
BZN,MCA,1
MCA,TMZ,2
NJP,AUB,1
AUB,KNE,1
NNA,BGS,1
DBG,KML,2
KML,JNR,2
JNR,SMI,2
APDJ,RVK,2
RVK,KCF,1
KCF,HOJ,2
HOJ,HSA,2
HSA,MDT,2
MDT,DLO,1
BNV,BNQ,2
BNQ,NKB,1
NKB,CLD,2
CLD,NMZ,2
NMZ,ODB,1
ODB,SGUJ,1
DBRG,NTSK,1
NTSK,NHK,1
NHK,SLGR,1
SLGR,MXN,1
CPK,JID,1
JID,GHY,1
RNY,KDKN,1
KDKN,CGS,1
CGS,KYQ,1
GHY,TKC,1
TKC,JID,1
KWM,HJI,1
LKA,LMG,1
LMG,DPU,1
DPU,DMV,1
BXJ,SZR,1
SZR,FKG,1
FKG,TTB,1
TTB,MXN,1
MXN,AGI,1
AGI,NMT,3
NMT,SLGR,1
SLGR,BOJ,1
BOJ,SPK,1
SPK,BFD,1
BFD,NAM,3
NAM,NHK,1
NHK,DJG,3
DJG,NTSK,1
NTSK,CHB,1
CHB,DBRG,1
SVDK,UHP,1
UHP,JAT,1
SMBX,KTHU,1
DZA,TDO,1
TDO,JRC,1
LDH,QRP,1
QRP,AHH,1
AHH,MET,1
MET,DUI,1
SAG,SFM,1
SFM,LHA,1
LHA,JHL,1
JHL,TUN,1
TUN,NRW,1
NRW,UCA,2
UCA,BZO,3
BZO,JIND,3
JIND,JNA,1
JNA,ROK,1
ROK,BGZ,1
BGZ,SSB,1
SSB,NDLS,1
NDLS,NZM,2
NZM,FDB,2
FDB,MTJ,2
BAB,BINA,1
BINA,SCI,1
SCI,BPL,1
AMLA,MTY,1
MTY,PAR,1
SEGM,HGT,1
HGT,WRR,1
WRR,MJRI,1
MJRI,CD,1
RDM,PDPL,1
PDPL,JMKT,1
JMKT,WL,1
WL,KDM,1
KDM,MABD,1
BZA,NGNT,1
NGNT,TEL,1
TEL,NDO,1
NDO,BPP,1
BPP,CLX,1
CLX,OGL,2
OGL,SKM,1
SKM,KVZ,1
KVZ,BTTR,1
BTTR,NLR,1
GDR,NYP,1
NYP,SPE,1
SPE,MAS,1
PUT,EKM,2
EKM,TRT,2
CGL,MLMR,3
MLMR,VM,2
VM,CUPJ,1
CUPJ,CDM,1
CDM,SY,1
SY,MV,2
MV,KMU,2
KMU,TJ,2
TJ,TPJ,3
TPJ,PDKT,3
PDKT,CTND,2
CTND,KKDI,2
KKDI,DKO,4
DKO,KAL,2
KAL,SVGA,1
SVGA,MNM,3
MNM,PMK,3
PMK,RMD,3
RMD,MMM,2
MMM,PBM,1
PBM,RMM,1
RMM,PBM,1
PBM,MMM,1
MMM,RMD,2
RMD,PMK,4
PMK,MNM,4
MNM,SVGA,5
SVGA,KAL,1
KAL,DKO,3
DKO,KKDI,6
KKDI,CTND,2
CTND,PDKT,2
PDKT,TPJ,4
TPJ,TJ,5
TJ,KMU,4
KMU,MV,4
MV,SY,3
SY,CDM,3
CDM,CUPJ,3
CUPJ,VM,1
VM,MLMR,2
TBM,MBM,2
MBM,MS,2
MLMR,TMV,3
VRI,PNDM,1
PNDM,ALU,1
ALU,SRGM,1
SRGM,TPJ,1
TPJ,MPA,1
MPA,DG,1
DG,SDN,1
SDN,KON,2
KON,MDU,2
SRT,CVP,1
CVP,MEJ,1
MEJ,TEN,1
TEN,NNN,2
NNN,VLY,2
VLY,AAY,1
AAY,NCJ,1
NCJ,ERL,1
ERL,KZT,1
KZT,NYY,1
NYY,TVC,1
TVC,CRY,1
CRY,KVU,1
KVU,VAK,1
VAK,PVU,1
PVU,QLN,1
KYJ,HAD,2
HAD,AMPA,2
AMPA,ALLP,2
ALLP,SRTL,3
SRTL,ERS,2
ERS,ERN,3
AFK,CKI,1
CKI,IJK,3
IJK,TCR,3
TCR,PNQ,3
PNQ,GUV,2
VPT,APK,3
APK,TCH,2
TCH,NKK,2
NKK,MNM,2
SVGA,DKO,3
VLNK,NGT,2
ERN,IPL,2
IPL,AWY,1
AFK,IJK,1
TCR,WKI,1
WKI,OTP,2
PTJ,CBE,4
ED,KMD,1
KMD,PGR,2
PGR,KRR,1
KRR,KLT,1
KLT,TP,1
TP,TPJ,1
TPJ,BAL,2
BAL,TJ,2
TJ,NMJ,1
NMJ,TVR,1
TVR,NGT,1
NGT,NCR,1
NCR,KIK,2
AII,BER,4
BER,SOD,2
SOD,MJ,2
FA,SOH,2
SOH,ABR,2
ST,BL,4
VAPI,BSR,2
LNL,PUNE,4
STR,KRD,2
KRD,SLI,2
SLI,MRJ,2
MRJ,BGM,1
BGM,LD,2
LD,DWR,2
DWR,UBL,3
UBL,HVR,3
HVR,RNR,3
RNR,HRR,3
HRR,DVG,5
DVG,RRB,3
RRB,ASK,3
ASK,TTR,4
TTR,TK,4
TK,YPR,5
YPR,MWM,2
MWM,SBC,2
SBC,RMGM,1
RMGM,MYA,1
MYA,MYS,2
SNSI,PB,2
PB,BAP,1
DD,KWV,2
SUR,NBL,1
NBL,BJP,1
BJP,BGK,1
BGK,GDG,1
GDG,KBL,1
KBL,HPT,1
HPT,BAY,1
BAY,GTL,1
GTL,ATP,1
DMM,HUP,3
HUP,YNK,3
YNK,BNC,1
SBC,KGI,2
KGI,MYA,1
MYS,NHY,1
NHY,S,1
S,PANP,2
PANP,CGKR,1
CGKR,BDRL,1
BDRL,Y,1
Y,MYA,1
MYA,HNK,1
HNK,MAD,1
MAD,NXH,1
NXH,SET,1
SET,CPT,1
CPT,RMGM,3
RMGM,KHLL,2
KHLL,BID,2
BID,HJL,2
HJL,KGI,2
KGI,GNB,2
GNB,NYH,2
NYH,SBC,1
SBC,MWM,2
MWM,YPR,2
YPR,TK,7
TK,TTR,6
TTR,ASK,6
ASK,RRB,4
RRB,TKE,1
TKE,BDVT,1
BDVT,SME,2
SME,SMET,2
SMET,KMSI,2
KMSI,ANF,1
ANF,SRF,2
SRF,TLGP,2
TJ,PML,2
PML,KMU,2
KMU,ADT,2
ADT,KTM,2
KTM,MV,1
BDJ,PYOL,3
PYOL,QLD,3
FK,VLI,2
VLI,PGI,3
TIR,TUA,2
TUA,KTU,2
SRR,WKI,1
WKI,TCR,1
TCR,PUK,1
PUK,IJK,1
IJK,CKI,1
CKI,AFK,1
AFK,AWY,1
ERN,ERS,1
ERS,TUVR,2
TUVR,SRTL,3
SRTL,ALLP,3
NGO,MTD,1
ADI,BRC,4
VAPI,BOR,3
BOR,BSR,1
BSR,PNVL,2
PNVL,MNI,1
MNI,RN,1
RN,KUDL,2
KUDL,THVM,1
THVM,MAO,2
MAO,KT,1
KT,MRDW,1
MRDW,BYNR,1
BYNR,UD,1
UD,MAJN,3
MAJN,KGQ,3
KGQ,CAN,3
CAN,QLD,1
CLT,TIR,3
TIR,SRR,2
SRR,TCR,4
CNGR,KYJ,2
QLN,KCVL,2
WADI,YG,1
YG,RC,2
RC,MALM,2
MALM,AD,1
AD,GTL,1
HUP,KJM,1
KJM,BWT,3
BWT,TPT,1
TPT,SA,1
CBE,PTJ,2
PGT,OTP,1
OTP,TCR,1
AWY,ERS,4
ERS,SRTL,1
ALLP,AMPA,2
AMPA,HAD,3
HAD,KYJ,2
QLN,VAK,2
VAK,TVC,2
QLN,KPY,1
KPY,KYJ,1
ERS,AWY,1
AWY,DINR,1
DINR,TCR,1
SRR,KTU,1
KTU,TIR,1
TIR,PGI,1
PGI,CLT,1
CAN,KPQ,1
KPQ,PAY,1
PAY,CHV,1
CHV,KZE,1
MAJN,SL,1
SL,UD,2
UD,KUDA,2
MRDW,KT,1
KT,KAWR,2
CHI,ROHA,2
NIL,VNB,2
VNB,TUV,1
TUV,MLTR,2
MLTR,PKQ,2
PKQ,AAM,2
AAM,CQA,2
CQA,VPZ,1
VPZ,SRR,1
JU,BGKT,3
PNU,SID,2
SID,MSH,1
MRJ,GPB,1
GPB,BGM,1
TLY,BDJ,2
KTU,SRR,1
SRR,PGT,3
HSRA,CRLM,1
CRLM,BAND,1
KGI,BID,1
BID,RMGM,1
RMGM,CPT,1
CPT,MAD,1
MAD,MYA,1
MYA,S,1
S,MYS,1
PDY,VM,1
VRI,CHSM,1
CHSM,ATU,1
ATU,SA,1
ASK,DRU,2
DRU,RRB,3
RRB,AJP,2
AJP,SHV,1
SHV,JRU,1
JRU,MYK,2
MYK,DVG,1
DVG,HRR,6
DVG,MYK,1
MYK,JRU,1
JRU,SHV,1
SHV,AJP,2
AJP,RRB,1
RRB,DRU,2
DRU,ASK,1
MYS,PANP,1
PANP,MYA,2
MYA,MAD,2
MAD,CPT,2
RMGM,BID,2
BID,KGI,2
KGI,SBC,2
YPR,YNK,2
YNK,DBU,1
DBU,GBD,1
GBD,HUP,1
PKD,DMM,1
ATP,GTL,1
GTL,BAY,2
BAY,TNGL,1
TNGL,HPT,1
HPT,MRB,1
MRB,KBL,1
KBL,BNP,1
BNP,KGX,1
KGX,GDG,1
GDG,NGR,1
NGR,SVHE,1
SVHE,UBL,1
MJS,KMQ,1
KMQ,KGQ,3
KZE,NLE,2
NLE,CHV,2
PAY,VAPM,1
VAPM,CAN,1
TCR,CKI,1
CKI,AWY,1
KYJ,KPY,1
KPY,QLN,1
TVC,NYY,1
NYY,KZT,1
KZT,NCJ,1
ED,KRR,2
KRR,TPJ,1
DKO,SVGA,2
MMM,RMM,1
RMM,MMM,1
MNM,MDU,2
DG,KRR,1
KRR,ED,3
KPD,TPTY,1
RU,HX,1
HX,YA,3
YA,DHNE,1
KCG,NZB,1
NZB,MUE,1
MUE,NED,4
AWB,NSL,3
NSL,MMR,3
JL,ST,1
BRC,ADI,2
ADI,VG,2
VG,SUNR,3
SUNR,WKR,3
WKR,RJT,4
RJT,HAPA,3
HAPA,JAM,4
JAM,KMBL,3
KMBL,DWK,3
DWK,OKHA,3
ADT,MV,1
MV,VDL,1
VDL,SY,1
CUPJ,TDPR,2
TDPR,PRT,1
PRT,VM,1
CAPE,NCJ,1
NCJ,VLY,1
VLY,TEN,1
TEN,CVP,1
CVP,SRT,3
SRT,VPT,3
APK,MNM,1
KKDI,PDKT,2
TDPR,VM,3
BIDR,ZB,3
ZB,KOHR,3
KOHR,VKB,1
VKB,SKP,2
SKP,LPI,2
LPI,SNF,1
SNF,BMT,5
BMT,HYB,2
KZJ,OPL,1
OPL,JMKT,2
JMKT,PTKP,2
PTKP,OEA,2
OEA,KOLR,2
KOLR,PDPL,1
RVKH,MMZ,1
MMZ,BPA,1
BPA,RECH,1
RECH,ASAF,1
ASAF,SKZR,1
HYB,BMT,1
BMT,LPI,1
LPI,VKB,1
VKB,ZB,1
ZB,BIDR,1
BIDR,BHLK,1
BHLK,UDGR,1
UDGR,LTRR,1
LTRR,LUR,1
LUR,UMD,1
UMD,BTW,1
BTW,KWV,1
KUR,NKP,3
NKP,BALU,1
BALU,CAP,2
BAM,IPM,3
IPM,SPT,3
SPT,PSA,5
PSA,NWP,3
NWP,KBM,1
KBM,TIU,1
TIU,CHE,1
CHE,PDU,1
PDU,CPP,1
CPP,VZM,3
VZM,KTV,1
KTV,SCM,1
SCM,VSKP,1
DVD,AKP,4
AKP,YLM,1
YLM,TUNI,1
TUNI,ANV,2
ANV,SLO,2
SLO,RJY,6
RJY,NDD,3
NDD,TNKU,2
TNKU,AL,1
AL,BVRT,1
BVRT,AKVD,2
AKVD,KKLR,2
KKLR,GDV,2
BZA,GNT,6
GNT,SAP,4
SAP,PGRL,5
PGRL,NDKD,3
NDKD,MRGA,2
MRGA,NLDA,5
NLDA,SC,3
SC,NLDA,3
NLDA,MRGA,4
MRGA,NDKD,2
NDKD,PGRL,2
PGRL,SAP,2
SAP,GNT,3
GNT,BZA,4
BVRT,AL,2
AL,TNKU,4
TNKU,NDD,3
NDD,RJY,3
SLO,ANV,1
ANV,TUNI,3
TUNI,YLM,2
YLM,AKP,3
VSKP,SCM,3
SCM,KTV,2
KTV,VZM,3
VZM,CPP,2
CPP,PDU,1
PDU,CHE,2
CHE,TIU,1
TIU,KBM,2
KBM,NWP,2
NWP,PSA,2
PSA,SPT,5
SPT,IPM,3
IPM,BAM,3
CAP,BALU,2
BALU,NKP,1
NKP,KUR,2
SC,MJF,1
MJF,MED,1
MED,KMC,2
KMC,NZB,6
NZB,BSX,4
BSX,NED,1
BPL,UJN,1
RTM,MDS,1
NMH,COR,1
COR,BHL,3
BHL,BJNR,3
BJNR,AII,2
FL,KKU,1
KKU,JP,1
KRNT,SBBJ,1
SBBJ,GWD,1
SRNR,WPR,1
WPR,MBNR,1
MBNR,JCL,3
JCL,SHNR,2
SHNR,TMX,1
TMX,UR,1
UR,FM,1
FM,MXT,1
MXT,KCG,9
KZJ,SKZR,1
CD,WR,1
ABR,MJ,2
MJ,PMY,2
PMY,LUNI,2
LUNI,JU,2
JU,MTD,2
MTD,NGO,3
NGO,NOK,3
NOK,BKN,2
MMR,RGO,2
RGO,LSR,3
LSR,AWB,3
SELU,MVO,5
MVO,PBN,4
MUE,UMRI,1
UMRI,DAB,1
DAB,BSX,2
BSX,NZB,2
NZB,KMC,2
KMC,AKE,1
AKE,MZL,3
MZL,BMO,1
BMO,SC,1
BVC,BTD,1
BTD,SRGT,2
SRGT,VG,2
BL,BSR,1
BSR,KYN,1
KYN,LNL,1
DD,SUR,1
WADI,SEM,1
SEM,TDU,2
VKB,SC,1
NDKD,SAP,1
PB,KPG,1
MMR,NSL,1
NSL,RGO,1
PBN,GNH,1
GNH,PRLI,1
PRLI,LTRR,1
LTRR,UDGR,1
UDGR,BHLK,1
BHLK,BIDR,2
ZB,VKB,1
LPI,BMT,2
BNC,KJM,1
KJM,WFD,1
WFD,MLO,1
MLO,BWT,1
BWT,KPN,1
KPN,JTJ,1
JTJ,VN,4
VN,GYM,1
GYM,KPD,2
CTO,PAK,1
RU,KHT,1
KHT,GDR,1
KVZ,SKM,1
SKM,OGL,1
MTM,GDV,1
GNT,NRT,3
NRT,DKD,2
DKD,MRK,3
MRK,CBM,2
CBM,GID,2
GID,DMT,2
DMT,NDL,3
NDL,BMH,2
BMH,DHNE,2
DMM,SSPN,3
SSPN,PKD,3
PKD,HUP,3
YNK,YPR,3
NSL,AWB,1
MUE,BSX,1
KMC,SC,1
BVRT,BVRM,5
BVRM,VVM,3
VVM,PKO,3
PKO,NS,4
GY,TU,1
YA,PRDT,3
PRDT,JMDG,3
JMDG,KLKA,1
KLKA,BGNP,3
BGNP,NDL,1
NDL,GID,1
GID,MRK,1
MRK,VKN,1
VKN,NRT,1
NRT,GNT,2
NS,PKO,2
PKO,BVRM,1
BVRM,BVRT,2
NDKD,VNUP,1
VNUP,MRGA,2
SC,KMC,2
BSX,MUE,2
PKO,VVM,1
VVM,BVRM,1
BVRM,MCLE,1
MCLE,AL,1
SC,BN,1
BN,NLDA,1
MRGA,VNUP,1
VNUP,NDKD,1
GNT,MAG,2
MAG,BZA,2
GDV,MDVL,1
MDVL,KKLR,3
RRB,DVG,3
HRR,RNR,3
RNR,HVR,3
HVR,UBL,3
LD,CLR,2
CLR,QLM,2
QLM,SVM,2
SVM,MAO,2
MAO,VSG,2
NGT,TVR,1
TVR,TJ,1
TPJ,KRR,2
SA,BWT,1
KJM,BAND,3
DVG,RNR,1
DWR,LD,1
MYS,S,1
SBC,YPR,1
AJP,JRU,1
JRU,DVG,1
RNR,BYD,1
BYD,HVR,2
HVR,YLG,1
YLG,UBL,1
KCG,SHNR,1
SHNR,MBNR,1
DHNE,MKR,1
MKR,GTL,1
HUP,GBD,2
GBD,DBU,1
DBU,YNK,1
MAQ,KGQ,1
KZE,PAY,1
PAY,CAN,1
BDJ,CLT,1
KPD,RU,4
YA,GY,1
GWD,MBNR,2
JCL,KCG,1
NED,HEM,1
HEM,SHSK,1
SHSK,KNVT,1
ADB,WANI,1
NGP,ET,1
STA,MGS,1
NK,NR,1
NR,LS,1
PAU,BMF,2
BMF,HNL,2
HNL,WHM,2
WHM,AK,2
ABR,SOH,3
SOH,FA,3
RAL,POA,2
POA,BQU,2
BQU,VMU,1
VMU,CIV,1
CIV,TEL,2
TEL,VJA,1
VJA,GNT,3
GNT,SRPM,1
SRPM,PKPU,1
PKPU,SAP,1
NLDA,GT,1
GT,CHZ,4
CHZ,MLY,3
MLY,SC,3
KCG,STPD,2
STPD,MJF,2
MJF,BMO,3
BMO,GWV,1
GWV,MED,4
MED,WDR,1
WDR,MZL,2
MZL,AKE,2
AKE,KMC,2
BSX,DAB,2
DAB,UMRI,1
UMRI,MUE,1
BD,NAVI,1
NAVI,WLGN,1
WLGN,CNDB,1
CNDB,ASTG,1
ASTG,MRSH,1
MRSH,WOC,1
WOC,PUSA,1
PUSA,MWAD,1
MWAD,NRKR,1
KCG,JCL,1
JCL,MBNR,1
HX,RJP,1
PER,MS,1
JAT,VJPJ,1
VJPJ,SMBX,2
SMBX,HRNR,1
HRNR,KTHU,1
KTHU,PTK,1
PTK,DNN,1
DNN,GSP,2
GSP,DHW,1
DHW,BAT,1
BAT,ASR,1
UMB,SHDM,1
SHDM,KKDE,1
GZB,CHL,1
CHL,KRJ,1
HRS,JLS,1
JLS,TDL,1
PHD,JJK,1
JJK,RURA,1
RURA,PNK,1
KGA,ALD,1
ALD,MJA,1
MJA,BDL,1
CAR,RBGJ,1
RBGJ,CUK,1
CUK,CPU,1
CPU,RNQ,1
RNQ,DXN,1
DXN,WDM,1
WDM,NUQ,1
NUQ,GHQ,1
GHQ,GHD,1
GHD,DTO,2
DTO,BRWD,1
BRWD,LTHR,1
LTHR,TORI,1
TORI,KLRE,1
KLRE,RAY,1
RAY,PTRU,1
PTRU,BRKA,1
BRKA,RMT,1
RMT,MURI,1
MURI,CNI,1
BSP,PND,2
SDL,UMR,2
UMR,KTE,1
STA,MKP,1
MKP,ALD,1
ALD,PBH,1
PBH,SLN,1
SLN,FD,1
FD,AY,2
KEA,MUR,1
ANDN,NTV,1
APR,BUH,1
BUH,SDL,1
UMR,KMZ,1
SGO,ASKN,1
GUNA,BAZ,1
BAZ,KOTA,2
SDL,KMZ,2
MAKR,JHS,1
AGC,NDLS,1
UMB,RPJ,1
RPJ,LDH,1
ASR,BAT,1
BAT,GSP,1
GSP,PTK,2
PTK,JAT,1
BPL,DWG,1
DWG,SMT,1
SMT,SCI,1
SCI,BHS,1
BHS,GLG,1
GLG,BAQ,1
BAQ,KAH,1
KAH,MABA,1
MABA,BINA,2
BINA,BJQ,1
BJQ,KYE,2
KYE,SMRR,2
SMRR,JRK,2
JRK,ISH,2
ISH,NOI,2
NOI,SGO,1
SGO,MKRN,2
MKRN,LDA,2
LDA,GW,2
GW,GAJ,1
GAJ,PHA,2
PHA,ANA,2
ANA,DMO,2
DMO,KYX,2
KYX,BNU,2
BNU,GEA,2
GEA,SAO,1
SAO,SYA,1
SYA,BQQ,2
BQQ,REI,2
REI,HDU,1
HDU,KMZ,1
KMZ,JLW,1
JLW,RPD,1
RPD,VYK,1
VYK,CHD,1
CHD,LOA,1
LOA,UMR,1
UMR,KKI,2
KKI,NRZB,2
NRZB,BRS,2
BRS,GGT,1
GGT,BDWA,1
BDWA,SDL,1
SDL,SNGP,3
SNGP,BUH,2
BUH,AAL,3
AAL,APR,3
APR,CLF,2
CLF,JTI,2
JTI,NIQ,2
NIQ,VKR,2
VKR,HRB,2
HRB,PND,2
PND,SBRA,2
SBRA,KOI,2
KOI,BHTK,2
BHTK,KGS,2
KGS,TGQ,2
TGQ,BIG,2
BIG,SLKR,2
SLKR,KGB,2
KGB,KLTR,2
KLTR,GTK,2
GTK,USL,2
USL,BSP,2
REWA,TZR,1
TZR,BGHI,1
BGHI,STA,1
MYR,UDR,1
UDR,JKE,1
KTE,RPD,1
RPD,CHD,1
CHD,UMR,1
BRS,SDL,1
SNGP,CHDX,1
CHDX,BUH,1
ANGL,JRPD,1
JRPD,BONA,1
BONA,BAMR,1
BAMR,RAIR,1
RAIR,JUJA,1
JUJA,SBPD,1
NKP,BSDP,2
BSDP,KAPG,2
KAPG,KUU,2
KUU,BALU,1
BALU,CLKA,1
CLKA,KIT,1
KIT,GAM,2
GAM,CAP,2
NWP,CHE,2
CHE,CPP,2
PVP,PVPT,1
RGDA,SPRD,1
SPRD,KTGA,1
KTGA,SKPI,2
SKPI,BLMK,2
BLMK,LLGM,2
LLGM,RUL,2
RUL,TKRI,2
TKRI,SGRM,2
SGRM,LKMR,2
LKMR,KKGM,2
KKGM,BGUA,2
BGUA,DMNJ,2
DMNJ,DMRT,2
DMRT,KRPU,2
KRPU,JYP,1
JYP,CJS,1
CJS,KPRR,1
KPRR,JDB,1
AKP,TUNI,1
NDD,TDD,1
TDD,EE,3
NRT,VKN,1
VKN,DKD,1
DHNE,GTL,1
GBD,YNK,1
YNK,BNCE,1
RMM,RMD,2
SY,TDPR,1
VM,MS,1
MS,GDR,1
NLR,BZA,1
BZA,DVD,1
VZM,BAM,3
BAM,VZM,3
GDR,MS,1
MS,VM,1
VM,TDPR,1
TDPR,SY,1
PDKT,KKDI,1
RMD,RMM,1
JUC,LDH,1
PNP,NDLS,1
GWL,DAA,1
LAR,MAKR,1
MAKR,KYE,1
KMZ,UMR,1
UMR,SDL,1
APR,PND,1
PND,BSP,1
RIG,BPH,1
