Source,Target,Weight
MNE,THB,1
THB,NNA,2
KIR,BOE,2
NJP,DQG,2
DQG,NCB,2
NOQ,KOJ,2
KOJ,NBQ,4
KIR,CRR,1
CRR,KUE,2
KUE,NNA,2
NNA,THB,2
THB,MNE,1
MNE,KGG,5
BGS,BJU,2
SPJ,KRBP,1
KRBP,DOL,1
DOL,MFP,1
SEE,DGA,1
DGA,CPR,1
ETW,FZD,1
DLI,SNP,1
SNP,PNP,2
UMB,RPJ,3
KNN,LDH,1
PHR,PGW,1
PGW,JUC,2
JUC,BEAS,4
BEAS,ASR,4
KIR,SMO,3
SMO,CRR,3
THB,NNR,3
NNR,PSR,2
PSR,MSK,1
MSK,MNE,1
KGG,LKN,1
LKN,BGS,1
BGS,LKN,1
LKN,KGG,1
MNE,MSK,1
MSK,PSR,1
PSR,NNR,1
NNR,THB,1
NNA,KUE,1
KUE,CRR,1
CRR,SMO,1
SMO,KIR,1
SGUJ,BORA,1
BORA,NAK,1
NAK,ADQ,1
ADQ,GAGA,1
GAGA,TKG,1
TKG,TBR,1
TBR,POT,1
POT,AUB,1
AUB,KNE,1
KNE,KKA,1
KKA,DLK,1
DLK,TETA,1
TETA,SUD,1
SUD,BOE,1
BOE,SRI,1
SRI,SI,1
SI,KIR,1
NMZ,NKB,1
NKB,BNQ,1
BNQ,DLO,1
DLO,MDT,1
MDT,HSA,3
HSA,KCF,1
KCF,APDJ,1
APDJ,APD,1
APD,NCB,1
NCB,MRDG,1
MRDG,TFGN,1
TFGN,BXHT,1
BXHT,BDYR,1
BDYR,AGMN,1
AGMN,GKJ,1
GKJ,GUP,1
GUP,DBB,1
DBRG,NTSK,3
NTSK,SLGR,1
SLGR,MXN,1
MXN,FKG,2
FKG,DMV,2
DMV,DPU,2
DPU,LMG,2
LMG,GHY,1
RNY,NBQ,1
KOJ,NOQ,1
KNE,KIR,1
KGG,BJU,1
NTSK,MXN,1
LMG,JID,1
JID,GHY,1
GHY,GLPT,1
APDJ,NJP,1
RPH,DGR,1
ASN,ADRA,1
BQA,MDN,1
MDN,HIJ,1
HIJ,BLS,1
BHC,CTC,4
DVD,SLO,2
GDR,RU,6
TCR,AWY,6
AWY,ERN,6
KTYM,CNGR,1
CNGR,QLN,1
TVC,NCJ,1
RNY,KDKN,2
KDKN,CGS,1
CGS,KYQ,1
GHY,TKC,1
TKC,JID,1
JID,CPK,1
CPK,KWM,1
KWM,HJI,1
HJI,LKA,2
LKA,LMG,2
LMG,DPU,3
DPU,DMV,3
DMV,BXJ,1
BXJ,SZR,1
SZR,FKG,1
FKG,TTB,1
TTB,MXN,1
MXN,AGI,2
AGI,SLGR,2
SLGR,SRTN,2
SRTN,MRHT,2
MRHT,DMGN,1
DMGN,DBRG,1
DBRG,CHB,1
CHB,NTSK,1
HWH,BDC,1
BDC,ABKA,1
ABKA,NDAE,1
NDAE,KWAE,1
KWAE,SALE,1
SALE,KGLE,1
KGLE,AZ,1
AZ,JRLE,1
JRLE,NILE,1
NILE,DGLE,1
DGLE,NFK,1
MLDT,SM,1
SM,HCR,1
HCR,BOE,1
NJP,JPE,1
JPE,NMX,1
NMX,DQG,1
DQG,FLK,1
FLK,NCB,1
NOQ,KAMG,1
KAMG,FKM,1
FKM,KOJ,1
NBQ,BNGN,2
BNGN,SBE,1
SBE,BPRD,2
BPRD,PBL,1
PBL,TIHU,1
TIHU,NLV,1
NLV,RNY,1
GHY,CPK,2
CPK,HJI,2
DMV,SZR,1
SZR,BXP,1
BXP,FKG,1
FKG,MXN,2
SLGR,BOJ,1
BOJ,NAM,1
NAM,NHK,1
NHK,DJG,1
DJG,NTSK,1
NTSK,DBRG,1
MYS,PANP,2
PANP,MYA,2
MYA,MAD,3
MAD,CPT,2
CPT,RMGM,2
RMGM,KGI,1
KGI,SBC,3
BNC,KJM,2
KJM,WFD,1
WFD,BWT,1
BWT,KPN,1
KPN,JTJ,1
JTJ,AB,1
KPD,WJR,1
WJR,SHU,1
SHU,AVN,1
AVN,AJJ,1
AJJ,TRL,1
TRL,PER,1
PDY,VI,1
VI,CBU,1
CBU,VM,1
MLMR,MMK,1
MMK,CGL,1
TN,MVN,1
MVN,MEJ,1
MLMR,TMV,1
TMV,VM,1
VM,TDPR,2
TDPR,CUPJ,1
CUPJ,CDM,1
CDM,SY,2
SY,MV,2
MV,PEM,1
PEM,TVR,1
TVR,NGT,1
NGT,NCR,2
NCR,KIK,2
MQ,NMJ,1
NMJ,TJ,1
TJ,KMU,2
KMU,MV,1
NGT,VLNK,2
MYS,KRNR,1
KRNR,HLN,1
HLN,HAS,1
HAS,ASK,1
RRB,TKE,2
TKE,BDVT,2
BDVT,SMET,1
SMET,ANF,1
ANF,SRF,2
SRF,TLGP,2
MYS,MYA,1
MAD,KGI,1
BNC,CRLM,1
CRLM,HSRA,1
HSRA,DPJ,2
DPJ,SA,2
ED,PGR,1
PGR,KRR,2
KRR,KLT,1
KLT,PLI,2
PLI,TP,1
TP,TPJ,1
TPJ,TRB,1
TRB,BAL,1
BAL,TJ,1
TJ,PML,1
PML,KMU,1
KMU,ADT,1
ADT,KTM,1
KTM,MV,1
TN,TME,1
TME,MVN,1
MVN,KLPM,1
KLPM,MEJ,1
MEJ,KDU,1
KDU,CVP,1
VPT,TMQ,1
TMQ,TDN,1
TDN,MDU,1
SDN,KQN,1
KQN,DG,3
KRR,PGR,1
PGR,KMD,2
KMD,ED,1
DPJ,PCV,1
PCV,HSRA,1
HSRA,CRLM,1
CRLM,BNCE,1
KGI,BID,3
BID,RMGM,3
RMGM,CPT,5
CPT,MAD,3
MAD,MYA,3
MYA,PANP,3
PANP,MYS,3
SRR,WKI,1
WKI,TCR,1
TCR,IJK,1
IJK,CKI,1
CKI,DINR,1
DINR,AFK,1
AFK,AWY,1
ERN,ERS,1
ERS,TRTR,1
TRTR,PVRD,1
PVRD,ETM,1
ETM,KTYM,1
CNGR,CYN,1
CYN,MVLK,1
KYJ,KPY,2
KPY,STKT,3
STKT,QLN,1
QLN,MYY,1
MYY,PVU,1
PVU,VAK,1
VAK,KVU,1
KVU,CRY,1
CRY,TVP,1
TVP,TVC,2
SVDK,UHP,3
UHP,JAT,3
JAT,SMBX,2
SMBX,KTHU,2
PTKC,MEX,2
MEX,DZA,2
DZA,TDO,2
TDO,JRC,2
LDH,QRP,2
QRP,AHH,2
AHH,MET,2
MET,DUI,3
DUI,SAG,3
SAG,SFMU,2
SFMU,LHA,1
LHA,JHL,2
UCA,BZO,2
BZO,JIND,2
ROK,BGZ,2
SSB,NDLS,2
FDB,AGC,2
DHO,GWL,2
NGP,SEGM,2
SEGM,CD,2
CD,BPQ,8
BPQ,RDM,2
RDM,WL,4
WL,KMT,7
KMT,BZA,7
TEL,OGL,2
RU,TPTY,10
TPTY,CTO,4
CTO,KPD,5
PGT,OTP,3
OTP,TCR,1
CNGR,KYJ,2
QLN,TVP,1
TVC,KZT,1
KZT,NCJ,1
TVC,VAK,2
VAK,QLN,1
KYJ,HAD,2
HAD,AMPA,2
AMPA,ALLP,2
ALLP,SRTL,1
SRTL,ERS,1
TCR,OTP,2
PGT,PTJ,1
PTJ,CBE,2
SA,TPT,3
TPT,BWT,2
KJM,HUP,1
OKHA,DWK,3
DWK,KMBL,3
KMBL,JAM,3
JAM,HAPA,7
HAPA,RJT,5
RJT,SUNR,3
SUNR,VG,5
VG,ADI,7
ADI,ANND,1
BRC,AKV,2
AKV,ST,3
ST,NVS,4
NVS,BL,3
BL,BOR,1
BOR,BSR,2
BSR,BIRD,2
BIRD,PNVL,1
PNVL,MNI,1
MNI,RN,1
KKW,THVM,1
MAO,KAWR,1
KAWR,HNA,1
HNA,BTJL,1
BTJL,BYNR,1
BYNR,KUDA,1
KUDA,UD,1
UD,SL,1
SL,MAJN,1
MAJN,KGQ,1
KGQ,KZE,1
KZE,PAY,1
PAY,KPQ,1
KPQ,CAN,1
BDJ,QLD,1
QLD,CLT,1
CLT,FK,1
FK,PGI,1
PGI,TIR,1
TIR,KTU,1
KTU,PTB,1
PTB,SRR,1
AWY,ERS,1
VAK,PVU,4
PVU,MYY,2
MYY,QLN,1
QLN,MQO,1
MQO,KPY,1
KPY,KYJ,4
ALLP,MAKM,1
MAKM,SRTL,1
SRTL,TUVR,1
TUVR,ERS,1
TCR,PNQ,3
PNQ,GUV,3
NCJ,VLY,2
VLY,TEN,2
TPJ,KRR,1
KRR,NMKL,2
NMKL,RASP,2
RASP,SA,2
VN,GYM,1
GYM,KPD,1
RU,KOU,3
KOU,RJP,2
RJP,HX,1
GY,DHNE,3
DHNE,KRNT,4
KRNT,GWD,4
GWD,MBNR,3
CAPE,NCJ,3
NCJ,ERL,3
ERL,KZT,3
KZT,PASA,3
PASA,NYY,3
NYY,TVC,3
TVC,CRY,1
CRY,KVU,3
KVU,VAK,2
PVU,QLN,3
QLN,KPY,1
WKI,OTP,2
KPD,PAK,1
PAK,TPTY,1
RJP,NRE,1
NRE,HX,2
YA,KDP,1
KDP,TU,2
MAQ,SL,1
SL,MULK,2
MULK,UD,1
UD,BKJ,2
BKJ,KUDA,2
KUDA,BYNR,1
BYNR,BTJL,1
BTJL,MRDW,1
MRDW,HNA,1
HNA,KT,1
KT,GOK,1
GOK,ANKL,1
ANKL,KAWR,1
TVC,KZK,2
KZK,CRY,1
QLN,STKT,2
STKT,KPY,3
KTYM,PVRD,1
PVRD,TRTR,2
TRTR,ERN,2
IJK,PUK,2
PUK,TCR,2
TPT,KPN,1
BWT,MLO,2
MLO,WFD,2
WFD,KJM,3
KJM,BNCE,1
ATP,GTL,3
GTL,BAY,2
BAY,HPT,1
HPT,KBL,2
KBL,GDG,2
GDG,UBL,2
DWR,LD,2
LD,BGM,1
BGM,MRJ,2
MRJ,SLI,2
SLI,KRD,1
KRD,STR,2
STR,PUNE,2
BL,ST,3
ADI,MSH,2
FA,MJ,2
MJ,BER,2
DD,ANG,5
ANG,KPG,4
ET,PPI,4
PPI,NU,3
NU,MML,1
MML,JBP,3
YPR,YNK,5
YNK,GBD,1
GWD,SRNR,2
SRNR,MBNR,1
MBNR,JCL,3
JCL,SHNR,2
SHNR,KCG,2
BIDR,ZB,2
ZB,VKB,2
CT,NW,1
SADP,RC,1
MALM,GTL,1
GTL,DMM,1
DMM,HUP,2
GBD,YNK,1
YNK,YPR,4
YPR,BAND,1
BAND,HSRA,1
SA,ATU,1
ATU,CHSM,1
CHSM,VRI,1
VM,PDY,1
BDVT,SME,2
SME,SMET,2
SMET,SME,3
SME,BDVT,3
BDVT,TKE,1
TKE,RRB,1
RRB,DRU,3
DRU,ASK,1
ASK,TTR,1
TTR,TK,1
TK,YPR,2
ASK,DVG,2
DVG,RNR,1
RNR,UBL,1
UBL,GDG,3
GDG,BGK,1
BGK,BJP,2
BJP,SUR,2
BSR,BOR,1
BOR,VAPI,2
ST,AKV,1
AKV,BRC,1
RANI,MJ,1
MTD,NGO,1
NGO,BKN,1
UBL,SVHE,2
SVHE,NGR,2
NGR,GDG,2
GDG,KGX,1
KGX,BNP,1
BNP,KBL,2
KBL,MRB,1
MRB,HPT,2
HPT,TNGL,3
TNGL,BAY,2
BAY,GTL,2
GTL,ATP,3
DMM,PKD,1
YPR,MWM,2
MWM,SBC,2
SBC,MWM,6
MWM,YPR,6
YNK,DBU,3
DBU,GBD,3
HUP,PKD,3
PKD,DMM,1
GTL,NRR,1
NRR,AD,1
AD,KGL,1
KGL,KO,1
KO,MALM,1
MALM,MTU,1
MTU,RC,1
KSN,SADP,1
SADP,YG,1
YG,NW,2
NW,HLKT,1
HLKT,CT,1
CT,MQR,1
MQR,SEM,1
SEM,KQT,1
KQT,TDU,1
TDU,VKB,1
VKB,ZB,2
ZB,BIDR,3
BIDR,BHLK,2
BHLK,KMNR,1
KMNR,UDGR,1
UDGR,LTRR,2
LTRR,JOA,1
JOA,PNF,1
PNF,PRLI,1
PRLI,GNH,2
GNH,PBN,2
PAU,NED,6
KZK,VAK,1
KTYM,ETM,1
ETM,PVRD,1
AFK,DINR,1
DINR,CKI,2
TIR,TA,1
TA,PGI,1
BDJ,MAHE,1
MAHE,TLY,1
CAN,KPQ,1
KPQ,PAZ,2
KGQ,MAQ,3
SAG,SFM,1
SFM,LHA,1
PGT,SRR,1
CLT,TLY,1
RMM,MNM,1
MNM,TPJ,1
TPJ,TJ,1
KMU,VM,1
VM,MS,1
MS,GDR,1
GDR,BZA,2
JBP,STA,1
STA,ALD,2
ALD,JNU,1
JNU,AY,1
AY,JNU,1
JNU,ALD,1
NGP,CD,3
BZA,GDR,1
GDR,MS,1
MS,VM,1
VM,KMU,1
KMU,TJ,1
TJ,TPJ,1
TPJ,MNM,1
MNM,RMM,1
BGKT,JU,2
MKN,FL,1
JP,DPA,3
DPA,SWM,2
KOTA,BWM,1
BWM,NAD,1
UJN,SJP,1
SJP,BPL,1
BPQ,SKZR,7
SKZR,RDM,4
RDM,PDPL,3
PDPL,WL,2
TEL,CLX,1
GDR,SPE,1
SPE,MS,1
TDPR,CDM,1
MV,TVR,1
TVR,MQ,1
PB,KPG,3
MMR,NSL,3
NSL,RGO,1
SELU,MVO,2
MVO,PBN,2
PBN,GNH,1
GNH,PRLI,1
PRLI,LTRR,1
LTRR,UDGR,1
UDGR,BHLK,1
BHLK,BIDR,1
VKB,SKP,1
SKP,LPI,1
LPI,BMT,1
BMT,SC,2
BMT,SNF,2
SNF,LPI,1
LPI,SKP,2
SKP,VKB,2
VKB,KOHR,1
KOHR,ZB,1
SC,KCG,1
KCG,MXT,8
MXT,FM,1
FM,BDVL,2
BDVL,UR,4
UR,TMX,4
TMX,HBLN,1
HBLN,SHNR,2
SHNR,JCL,2
JCL,MBNR,4
MBNR,WPR,1
WPR,SRNR,2
SRNR,GWD,2
GWD,SBBJ,1
SBBJ,KRNT,1
SC,ZN,1
ZN,KZJ,1
DKJ,PCZ,1
PCZ,KRA,1
KRA,GHPU,1
GHPU,CMW,1
CMW,TPY,1
TPY,BTPD,1
BTPD,BDCR,1
BDCR,MUGR,1
KRNT,SBBJ,1
SBBJ,GWD,1
SRNR,WPR,1
WPR,MBNR,1
SHNR,TMX,1
TMX,UR,3
UR,FM,1
FM,KCG,1
KCG,SC,1
BKN,NOK,1
MTD,JU,1
LUNI,PMY,2
MJ,ABR,2
ABR,PNU,3
PNU,MSH,2
MSH,ADI,1
ADI,BRC,2
BRC,ST,3
ST,NDB,2
NDB,AN,2
AN,JL,2
WR,CD,2
SKZR,KZJ,1
GNT,PDKN,2
PDKN,NBR,2
NBR,MAG,2
MAG,BZA,1
BZA,RYP,2
RYP,KI,2
KI,YP,1
YP,MDR,2
MDR,BKL,2
BKL,KMT,1
KMT,DKJ,2
DKJ,GLA,2
GLA,MABD,1
MABD,KDM,1
KDM,NKD,1
NKD,WL,1
KZJ,GNP,1
GNP,ZN,1
ZN,ALER,1
ALER,BG,1
BG,MLY,1
MLY,SC,4
COA,CCT,2
CCT,SLO,2
DKJ,MABD,1
BHLK,UDGR,1
LTRR,PRLI,2
PBN,MVO,2
MVO,SELU,2
SELU,PTU,2
PTU,J,2
J,AWB,2
AWB,LSR,2
LSR,RGO,2
RGO,NSL,1
NSL,MMR,1
KPG,PB,1
PB,SNSI,1
BZA,MAG,2
MAG,GNT,2
SAP,NDKD,1
NLDA,MLY,1
SC,LPI,3
LNL,LTT,1
SC,CHZ,1
CHZ,NLDA,1
SKM,NLR,1
MAP,SA,1
OTP,SRR,2
KPY,QLN,1
HSRA,BNC,1
YLM,NRP,1
NRP,TUNI,1
ANV,GLP,1
GLP,PAP,1
PAP,SLO,3
SLO,APT,3
APT,DWP,3
DWP,RJY,3
RJY,KVR,3
KVR,NDD,3
TDD,BMD,1
BMD,EE,1
EE,PRH,1
PRH,NZD,1
BZA,KCC,3
KCC,MAG,2
MAG,NBR,2
NBR,PDKN,2
PDKN,GNT,2
NS,PKO,1
PKO,VVM,1
VVM,BVRM,1
BVRM,BVRT,2
BVRT,AKVD,4
AKVD,KKLR,4
KKLR,MDVL,2
MDVL,GDV,1
GDV,BZA,4
NDKD,VNUP,1
VNUP,MRGA,1
NLDA,BN,1
BN,SC,1
SC,HYB,2
RMGM,BID,1
BID,KGI,1
NW,WADI,1
SUR,HG,1
HG,IDR,1
IDR,BJP,1
BJP,BSRX,1
BSRX,LMT,1
LMT,BGK,1
BJP,IDR,1
SUR,DUD,1
YG,RC,3
YPR,SBC,2
KJM,BAND,1
ASK,RRB,1
RRB,DVG,1
HVR,UBL,1
LD,CLR,1
CLR,QLM,1
QLM,SVM,1
SVM,MAO,1
MAO,VSG,1
GDG,BDM,1
BDM,BGK,1
BGK,LMT,1
LMT,BJP,1
NU,JBP,3
KTE,MYR,2
MYR,STA,2
STA,MKP,3
MKP,ACOI,1
MZP,BSB,1
ADB,KNVT,2
KNVT,BHBK,1
BHBK,SHSK,1
SHSK,HEM,2
HEM,HDGR,1
HDGR,BOKR,1
BOKR,MUE,1
MUE,NED,2
KOP,VV,2
VV,RKD,2
RKD,HTK,2
HTK,JSP,2
JSP,MRJ,2
SLI,KOV,1
KOV,TKR,2
TKR,KRD,1
LNL,KAD,2
KAD,KJT,2
KOU,OBVP,1
OBVP,PMT,1
PMT,NRE,1
HX,KKM,1
KKM,YA,1
YA,MOO,1
MOO,KDP,1
BAY,TNGL,1
TNGL,HPT,1
DWR,LWR,1
LWR,LD,1
LD,KNP,1
KNP,BGM,1
BGM,GPB,1
GPB,RBG,1
RBG,KUD,1
KUD,MRJ,1
MRJ,HTK,1
HTK,KOP,1
NSL,AWB,2
NED,MUE,5
MUE,DAB,2
DAB,BSX,2
BSX,NZB,4
NZB,KMC,5
KMC,MJF,1
MJF,SC,1
TDU,CT,1
CT,YG,1
GY,TU,2
TU,MOO,1
MOO,YA,2
YA,HX,2
HX,NRE,1
NRE,RJP,1
RJP,KOU,2
KOU,RU,2
KUR,NKP,1
NKP,BSDP,2
BSDP,KAPG,1
KAPG,KUU,2
KUU,GNGD,2
GNGD,BALU,1
BALU,CLKA,2
CLKA,KIT,1
KIT,RBA,2
RBA,GAM,1
GAM,CAP,1
SPT,MMS,1
MMS,PSA,1
PSA,PUN,2
PUN,NWP,1
NWP,KBM,1
KBM,TIU,1
TIU,CHE,1
CHE,DUSI,1
DUSI,PDU,1
PDU,SGDM,1
SGDM,CPP,1
CPP,GVI,1
GVI,VZM,1
VZM,KTV,2
KTV,SCM,2
SCM,VSKP,2
ANV,PAP,2
NDD,TNKU,2
TNKU,AL,2
AL,BVRT,2
KKLR,GDV,3
BZA,DIG,2
DIG,TEL,2
CLX,VTM,2
VTM,CJM,2
CJM,ANB,2
ANB,OGL,2
OGL,TNR,2
TNR,SKM,4
KVZ,BTTR,2
BTTR,NLR,2
GDR,VDD,2
VDD,VKI,2
VKI,KHT,3
KHT,RU,3
R,MSMD,2
MSMD,BGBR,3
BGBR,KRAR,3
KRAR,NPD,3
NPD,HSK,2
HSK,KBJ,2
KBJ,TIG,2
TIG,KSNG,3
KSNG,RPRD,2
RPRD,NRLR,2
NRLR,AMB,1
AMB,MNGD,2
MNGD,THV,1
THV,SPRD,2
SPRD,RGDA,2
RGDA,PVPT,1
PVPT,PVP,1
PVP,VBL,1
VBL,VZM,1
RU,KHT,2
KHT,VKI,1
VKI,VDD,1
VDD,GDR,1
NLR,BTTR,1
BTTR,KVZ,1
KVZ,OGL,1
CLX,BPP,1
BPP,NDO,1
NDO,TEL,1
EE,BMD,1
BMD,TDD,1
TDD,NDD,1
NDD,KVR,1
KVR,RJY,1
RJY,KYM,1
KYM,DWP,1
DWP,APT,1
APT,BVL,1
BVL,MPU,1
MPU,SLO,1
SLO,PAP,1
PAP,ANV,1
TUNI,NRP,1
NRP,YLM,1
PKD,SSPN,2
GTL,MKR,2
MKR,DHNE,2
MBNR,SHNR,1
MGS,STA,1
NGP,MJRI,1
MJRI,WANI,1
WANI,ADB,1
KNVT,SHSK,1
HEM,NED,1
NED,PAU,3
PNVL,TGN,1
TGN,CCH,1
CCH,PUNE,1
KWV,UMD,1
UMD,LUR,1
LUR,LTRR,1
PRLI,PBN,1
KCG,MBNR,1
MBNR,GWD,3
GWD,KRNT,3
KRNT,DHNE,3
DHNE,ATP,1
DMM,KRY,1
KRY,MPL,1
MPL,PIL,1
PIL,PAK,1
PAK,CTO,1
ED,KRR,1
KRR,TPJ,1
PAU,PBN,1
RGO,MMR,1
KCG,STPD,2
STPD,MJF,2
MJF,BMO,2
BMO,GWV,1
GWV,MED,2
MED,WDR,1
WDR,MZL,2
MZL,AKE,2
AKE,KMC,1
KMC,NZB,1
NZB,BSX,1
BSX,DAB,2
DAB,UMRI,1
UMRI,MUE,1
MMR,ANK,1
ANK,NSL,1
NSL,TR,1
TR,RGO,1
RGO,PSD,1
PSD,KAJG,1
KAJG,LSR,1
LSR,POZ,1
POZ,DLB,1
DLB,AWB,1
AWB,MKDD,1
MKDD,BDU,1
BDU,J,1
MUE,UMRI,1
UMRI,KEK,1
KEK,DAB,1
SHM,SRC,1
SRC,ULB,1
ULB,MCA,1
MCA,PKU,2
PKU,KGP,2
KGP,JGM,1
JGM,CKU,1
CKU,GTS,1
GTS,GUD,1
GUD,RHE,1
RHE,TATA,1
BRJN,BPH,2
BPH,RIG,1
CPH,NIA,3
NIA,AKT,2
BSP,BYL,1
BYL,BYT,1
R,DBEC,1
DBEC,BIA,3
BIA,BPHB,4
BPHB,BQR,4
BQR,DURG,4
RJN,DGG,1
DGG,SKS,1
SKS,AGN,2
AGN,G,1
G,TRO,1
TRO,TMR,1
BRD,KP,1
KP,ITR,1
ITR,NGP,1
AK,PS,1
PS,SEG,1
BDWD,BSL,1
VSG,MAO,1
MAO,SVM,1
SVM,QLM,1
QLM,CLR,1
CLR,LD,1
LD,DWR,1
GDG,KBL,1
KBL,HPT,1
DHNE,BMH,1
BMH,NDL,1
NDL,GID,1
GID,CBM,1
CBM,MRK,1
MRK,DKD,1
DKD,VKN,1
VKN,NRT,1
NRT,GNT,1
GNT,BZA,2
SLO,DVD,3
TATA,PRR,1
PRR,BKSC,1
BKSC,GMO,2
GMO,KQR,2
SSM,BBU,1
BBU,MGS,1
BSB,FD,1
FD,LKO,1
LDH,JUC,2
JSG,SBP,2
SBP,BRGA,1
BRGA,BLGR,1
BLGR,TIG,1
KSNG,MNGD,1
MNGD,RGDA,1
RGDA,TKRI,1
TKRI,LKMR,1
LKMR,DMNJ,1
DMNJ,KRPU,1
GNPR,NWP,1
NWP,PSA,1
PSA,SPT,3
SPT,IPM,2
IPM,BAM,2
BAM,CAP,3
CAP,BALU,3
BALU,NKP,1
NKP,KUR,1
ANGL,BONA,2
BONA,RAIR,2
RAIR,SBPY,2
SBPY,RGL,1
RGL,JSG,1
JSG,BEH,1
BEH,BMB,1
BMB,GPH,1
GPH,GP,1
GP,KXN,3
KXN,ROU,1
BSP,PND,2
APR,SDL,2
UMR,KTE,2
STA,CKTD,1
CKTD,ATE,1
ATE,BNDA,1
BNDA,RGU,1
RGU,BSZ,1
BSZ,GTM,1
GTM,CNB,1
JAT,PTK,1
PTK,GSP,1
GSP,BAT,1
BAT,ASR,1
JUC,LDH,1
LDH,RPJ,1
RPJ,UMB,1
UMB,PNP,1
PNP,NDLS,1
NDLS,AGC,2
JHS,MAKR,1
MAKR,SGO,2
DMO,KMZ,3
KMZ,SDL,2
SDL,APR,3
APR,PND,4
PND,USL,1
USL,BYT,1
BYT,R,2
INDB,MGG,1
MGG,BLAX,1
BLAX,DWX,1
DWX,NRGR,1
NRGR,UDM,1
UDM,KDHA,1
KDHA,VRG,1
VRG,UJN,1
UJN,TAN,1
TAN,MKC,2
MKC,BCH,1
BCH,KSH,1
KSH,AKD,1
AKD,SJP,1
SJP,KPP,1
KPP,SEH,1
SEH,BIH,2
BIH,BPL,2
HBJ,MDDP,1
MDDP,ODG,2
ODG,HBD,2
ET,BGTA,1
BGTA,SGP,1
SGP,PPI,1
PPI,SCKR,1
SCKR,GAR,2
GAR,KY,1
KY,NU,2
NU,SRID,1
SRID,BHTN,1
BHTN,MML,1
JBP,ADTL,2
ADTL,DOE,2
DOE,GSPR,2
GSPR,SHR,2
SHR,DDCE,2
DDCE,SBD,2
SBD,SNRR,2
SNRR,NWR,2
NWR,KTES,1
KTES,JLW,1
JLW,RPD,1
RPD,CHD,1
CHD,UMR,2
UMR,KKI,1
KKI,NRZB,1
NRZB,BRS,2
BRS,SDL,2
SDL,BUH,2
BUH,AAL,2
AAL,APR,2
APR,CLF,1
CLF,JTI,1
JTI,NIQ,1
NIQ,VKR,1
VKR,HRB,1
HRB,PND,1
PND,KOI,1
KOI,BHTK,1
BHTK,KGS,1
KGS,TGQ,1
TGQ,BIG,1
BIG,SLKR,1
SLKR,KGB,1
KGB,KLTR,1
KLTR,GTK,1
GTK,USL,1
USL,BSP,1
ASR,JNL,1
JNL,BEAS,1
BEAS,KRE,1
KRE,JUC,1
JUC,JRC,1
PGW,GRY,1
GRY,PHR,1
LDH,SNL,1
SNL,DOA,1
DOA,CHA,1
CHA,KNN,1
KNN,GVG,1
GVG,SIR,1
MOZ,KAT,1
KAT,DRLA,1
DRLA,MUT,1
MDNR,GUH,1
GUH,GZB,1
SBB,NZM,1
MRA,BAO,1
BAO,GWL,1
DBA,SOR,1
SOR,DAA,1
JHS,BAB,2
BAB,BZY,1
BZY,TBT,1
TBT,LAR,2
LAR,JLN,1
JLN,DUA,2
DUA,BINA,1
HBJ,ODG,1
NGP,KP,1
KP,BRD,1
TMR,TRO,1
TRO,G,1
G,AGN,1
AGN,SKS,1
SKS,DGG,1
TLD,HN,2
HN,BYT,2
BYT,BYL,2
BYL,BSP,2
PAR,ET,1
BPL,SEH,1
SEH,SJP,1
SJP,BCH,1
BCH,UJN,1
SGZ,RMA,2
KOTA,IDG,2
IDG,SWM,3
JP,FL,3
FL,KMNC,1
SBP,HKG,1
HKG,ATS,1
ATS,BRGA,1
BRGA,BRPL,1
BRPL,LSX,1
LSX,BLGR,1
BLGR,SFC,1
SFC,BUDM,1
BUDM,TIG,1
NRLR,LJR,1
LJR,AMB,1
MNGD,BMCK,1
BMCK,THV,1
RGDA,SPRD,4
SPRD,THV,4
THV,BMCK,3
BMCK,MNGD,3
MNGD,AMB,2
AMB,LJR,3
LJR,NRLR,3
NRLR,RPRD,4
RPRD,KSNG,2
TIG,BUDM,2
BUDM,SFC,1
SFC,BLGR,1
BLGR,LSX,1
LSX,BRPL,1
BRPL,BRGA,2
BRGA,ATS,1
ATS,HKG,1
HKG,SBP,1
JSG,BMB,2
BMB,GP,2
GP,ROU,2
ROU,ORGA,1
ORGA,BANO,1
BANO,PKF,1
PKF,GBX,1
GBX,HTE,1
HTE,RNC,5
RNC,NKM,5
NKM,TIS,4
TIS,MURI,2
MGS,KMS,1
KMS,DGO,2
DGO,BBU,3
BBU,KTQ,1
KTQ,SSM,1
DOS,SEB,2
SEB,ANH,1
ANH,NBG,1
NBG,KYF,1
KYF,JPL,1
JPL,HDN,1
HDN,MDJ,1
MDJ,URD,1
URD,GHD,1
DTO,BRWD,1
BRWD,LTHR,1
TORI,KLRE,1
KLRE,PTRU,1
PTRU,BRKA,1
BRKA,RMT,1
RMT,MURI,1
MURI,RNC,2
RNC,HTE,1
HTE,PKF,1
PKF,BANO,1
BANO,NXN,1
NXN,ROU,1
GP,JSG,1
JSG,RGL,1
RGL,SBP,1
SKZR,MCI,2
MCI,RDM,2
SLO,AKP,2
AKP,VSKP,1
KUR,SIL,2
SIL,PURI,2
BUDM,BLGR,1
BLGR,DJX,1
DJX,BRPL,1
SBP,SBPD,1
SBPD,RAIR,1
RAIR,BONA,1
BONA,ANGL,1
ANGL,TLHD,3
TLHD,TLHR,1
TLHR,DNKL,1
DNKL,CTC,2
CTC,MCS,1
MCS,BBS,1
