Source,Target,Weight
BUX,TAE,2
TAE,CD,2
CD,BUPH,2
BUPH,BPQ,2
BPQ,BUPH,2
BUPH,CD,2
CD,VVKN,1
VVKN,CPW,1
CPW,TAE,1
TAE,BUX,2
BUX,MJRI,2
WRR,CKNI,2
CKNI,NGI,2
NGI,HGT,2
HGT,WG,2
WG,SNN,2
SNN,BPK,2
BPK,WR,1
BD,TMT,3
TMT,MLR,3
MLR,CND,3
DMN,TLN,3
TLN,PLO,3
PLO,KAOT,3
KAOT,DAE,3
DAE,WR,3
WR,DAE,3
DAE,KAOT,3
KAOT,PLO,3
PLO,TLN,3
TLN,DMN,3
DMN,DIP,3
DIP,CND,3
CND,MLR,3
MLR,TMT,3
TMT,BD,3
AMLA,BYS,4
BYS,MALK,4
MALK,BZU,4
BZU,MALK,4
MALK,BYS,4
BYS,AMLA,4
AMLA,LLD,2
LLD,JMV,2
JMV,BCRD,2
BCRD,BXY,2
BXY,BQM,3
BQM,NVG,3
NVG,MKDN,3
MKDN,HRG,3
HRG,JNO,4
JNO,PCLI,4
PCLI,IKR,4
IKR,PUX,4
PUX,KUX,3
KUX,GNW,3
GNW,CWA,3
CWA,GNW,4
GNW,KUX,4
KUX,PUX,4
PUX,IKR,4
IKR,PCLI,4
PCLI,JNO,4
JNO,HRG,4
HRG,NVG,2
BXY,JMV,2
JMV,AMLA,3
HRG,MKDN,2
MKDN,NVG,2
NVG,BQM,2
BQM,BXY,2
SEGM,VADR,3
VADR,SLOR,3
SLOR,TGP,3
SNI,BOK,3
BOK,BTBR,3
BTBR,GMG,3
GMG,KRI,3
KRI,AJNI,3
AJNI,KRI,3
KRI,GMG,3
GMG,BTBR,3
BTBR,BOK,3
BOK,SNI,3
SNI,TGP,3
TGP,SLOR,3
SLOR,SEGM,2
SLOR,VADR,1
VADR,SEGM,1
NGP,GNQ,2
GNQ,BWRA,2
BWRA,KSWR,2
KSWR,KOHL,2
KOHL,SNKB,2
SNKB,MER,2
MER,KATL,2
KATL,KLBA,2
KLBA,TNH,2
TNH,NRKR,2
NRKR,DDMT,2
DDMT,PAR,2
PAR,TEO,2
TEO,GDKP,2
GDKP,CCD,2
CCD,HTN,2
HTN,MTY,2
MTY,JKR,2
JKR,AMLA,2
AMLA,JKR,2
JKR,MTY,2
MTY,HTN,1
HTN,CCD,1
CCD,TEO,2
TEO,PAR,2
NRKR,TNH,1
TNH,KLBA,1
KLBA,KATL,2
KATL,MER,2
MER,SNKB,2
SNKB,KOHL,2
KOHL,KSWR,2
KSWR,BWRA,2
BWRA,GNQ,2
GNQ,NGP,2
KJT,PDI,18
PDI,KAD,1
LNL,MVL,18
MVL,KMST,18
KMST,KNHE,18
KNHE,VDN,18
VDN,TGN,18
TGN,GRWD,23
GRWD,DEHR,1
DEHR,AKRD,23
AKRD,CCH,23
PMP,KSWD,23
KSWD,DAPD,23
DAPD,KK,23
DAPD,KSWD,23
KSWD,PMP,23
DEHR,BGWI,23
BGWI,GRWD,23
GRWD,TGN,23
VDN,KNHE,19
KNHE,KMST,19
KMST,MVL,19
MVL,LNL,19
KAD,PDI,1
PDI,KJT,18
PUNE,HDP,10
HDP,MJBK,10
MJBK,LONI,10
LONI,URI,10
URI,YT,10
YT,KTT,9
KTT,KDG,9
KDG,KDTN,10
KDTN,PAA,10
PAA,DD,10
DD,MDDG,4
MDDG,SSI,4
SSI,SSF,4
SSF,KFH,4
KFH,BRMT,4
BRMT,KFH,4
KFH,SSF,4
SSF,SSI,4
SSI,MDDG,4
MDDG,DD,4
DD,PAA,10
PAA,KDTN,9
KDTN,KDG,9
KDG,KTT,9
KTT,YT,9
YT,URI,10
URI,LONI,10
LONI,MJBK,10
MJBK,HDP,10
HDP,PUNE,10
DD,KSTH,3
KSTH,SGND,3
SGND,BWD,3
BWD,VPR,3
VPR,RNJD,3
RNJD,SRL,3
SRL,AKR,3
AKR,ANG,3
ANG,VL,3
VL,VBR,3
VBR,RRI,3
RRI,TKMY,3
TKMY,PDGN,3
PDGN,NPW,3
NPW,BAP,3
BAP,CIT,3
CIT,PB,3
PB,KNGN,3
KNGN,SNVR,3
SNVR,KPG,3
YL,ANK,2
ANK,YL,3
KPG,SNVR,3
SNVR,KNGN,3
KNGN,PB,3
PB,CIT,3
CIT,BAP,3
BAP,NPW,3
NPW,PDGN,3
PDGN,TKMY,3
TKMY,RRI,3
RRI,VBR,3
VBR,VL,3
VL,ANG,3
ANG,AKR,3
AKR,SRL,3
SRL,RNJD,3
RNJD,VPR,3
VPR,BWD,3
BWD,SGND,3
SGND,KSTH,3
KSTH,DD,3
MRJ,VJR,5
VJR,SED,5
CKR,BGWD,5
BGWD,GPB,5
GKK,PRKH,5
PRKH,PCH,5
PCH,SUL,5
SUL,SBH,5
SBH,SXB,4
SXB,BGM,4
BGM,DUR,5
DUR,IDJ,4
IDJ,KNP,4
KNP,GNJ,4
GNJ,LD,4
LD,TGT,1
TGT,CLR,1
CLR,TGT,1
TGT,LD,1
LD,GNJ,5
GNJ,KNP,5
KNP,IDJ,4
IDJ,DUR,4
DUR,BGM,5
BGM,SXB,2
SXB,SBH,2
SBH,SUL,5
SUL,PCH,5
PCH,PRKH,5
PRKH,GKK,5
GPB,BGWD,5
BGWD,CKR,5
SED,VJR,5
VJR,MRJ,5
JSP,NMGT,3
NMGT,HTK,3
VV,GRMT,2
GRMT,KOP,2
GPR,SSV,2
SSV,FSG,2
FSG,ALN,2
ALN,SHIV,2
SHIV,ABLE,2
ABLE,RJW,2
RJW,JJR,2
JJR,DNJ,2
DNJ,WLH,2
WLH,NIRA,2
LNN,SLP,2
SLP,AKI,2
AKI,WTR,2
WTR,PLV,2
PLV,JSV,2
KRD,SNE,2
SNE,BVNR,2
KOV,ANQ,2
ANQ,BVQ,2
BVQ,NDE,2
NDE,MDVR,2
MDVR,SLI,2
SLI,VRB,3
VRB,MRJ,3
SLI,MDVR,2
MDVR,NDE,2
NDE,BVQ,2
BVQ,ANQ,2
ANQ,KOV,2
BVNR,SNE,2
SNE,KRD,2
KRD,SIW,2
SIW,MSR,2
JSV,PLV,2
PLV,WTR,2
WTR,AKI,2
AKI,SLP,2
SLP,LNN,2
NIRA,WLH,2
WLH,DNJ,2
DNJ,JJR,2
JJR,RJW,2
RJW,ABLE,2
ABLE,SHIV,2
SHIV,ALN,2
ALN,FSG,2
FSG,SSV,2
SSV,GPR,2
BAY,BYC,3
BYC,KDN,2
KDN,DAJ,3
TNGL,GNR,2
GNR,PKL,1
PKL,KGW,1
KGW,HPT,1
MRB,HTNL,1
HTNL,GIN,1
BNP,BNA,1
BNA,SOQ,1
SOQ,RLP,1
RLP,KGX,1
GDG,BKIT,3
BKIT,LKT,3
LKT,NGR,5
SVHE,HBS,4
HBS,KUG,4
KUG,UBL,3
UBL,UNK,5
UNK,NVU,2
NVU,DWR,5
UBL,KUG,3
KUG,HBS,4
HBS,SVHE,4
NGR,LKT,5
LKT,BKIT,3
BKIT,GDG,3
KGX,RLP,1
RLP,SOQ,1
SOQ,BNA,1
BNA,BNP,1
KBL,GIN,3
GIN,HTNL,1
HTNL,MRB,1
HPT,GNR,2
GNR,TNGL,2
DAJ,KDN,3
KDN,BYC,1
BYC,BAY,1
LD,SVTN,2
SVTN,DEV,2
DEV,NAG,2
NAG,TVG,2
TVG,LWR,2
LWR,KBI,2
KBI,MGD,3
MGD,KRKP,2
KRKP,DWR,2
DWR,NVU,4
NVU,AGL,4
AGL,UNK,4
UNK,UBL,4
DWR,KRKP,2
KRKP,MGD,2
MGD,KBI,3
KBI,LWR,2
LWR,TVG,3
TVG,NAG,2
NAG,DEV,2
DEV,LD,2
MKDD,CTH,7
CTH,KMV,7
KMV,BDU,7
J,SVD,5
SVD,KODI,5
KODI,RNE,5
RNE,PDG,5
PDG,PTU,5
PTU,UPR,5
UPR,SCO,5
SCO,SELU,5
SELU,DGPP,4
DGPP,MVO,4
MVO,DAV,5
DAV,PG,5
PG,PBN,5
PBN,PIZ,10
PIZ,MQL,10
MQL,PAU,10
PAU,CRU,8
CRU,LBG,8
LBG,WNG,7
WNG,NED,7
NED,PARD,6
PARD,MGC,8
MGC,MUE,8
MUE,SVN,6
SVN,SLGH,5
SLGH,UMRI,5
UMRI,BLSA,6
BLSA,KEK,6
KEK,SQE,5
SQE,DAB,5
BSX,FKB,5
FKB,NVT,5
NVT,JKM,6
JKM,NZB,9
NZB,JKM,9
JKM,NVT,6
NVT,BSX,2
KEK,BLSA,6
BLSA,UMRI,6
UMRI,SVN,1
SVN,MUE,6
MUE,MGC,8
MGC,NED,1
NED,LBG,1
LBG,CRU,8
CRU,PAU,8
PAU,MQL,10
MQL,PIZ,10
PIZ,PBN,10
PBN,PG,5
PG,MVO,1
SELU,SCO,5
SCO,UPR,5
UPR,PTU,5
PTU,PDG,5
PDG,RNE,5
RNE,KODI,5
KODI,SVD,5
SVD,J,5
BDU,KMV,8
KMV,CTH,8
CTH,MKDD,8
PRLI,GTU,4
GTU,MRTY,4
MRTY,PNF,4
PNF,KRPR,4
KRPR,JOA,4
JOA,WDLN,4
WDLN,LTRR,4
HGL,OSA,2
OSA,MRX,2
MRX,DKY,2
DKY,KMRD,2
KMRD,YSI,2
YSI,UMD,2
UMD,PJR,2
PJR,BTW,2
BTW,SEI,2
SEI,KWV,2
KWV,LAUL,3
LAUL,MLB,3
SGLA,WSD,2
WSD,JVA,2
JVA,MSDG,2
DLGN,LNP,2
LNP,KVK,2
KVK,AGDL,2
AGDL,SGRE,2
SGRE,BLNK,2
BLNK,ARAG,2
MRJ,BLWD,1
BLWD,ARAG,1
ARAG,BLNK,2
BLNK,SGRE,2
SGRE,AGDL,2
AGDL,KVK,2
KVK,LNP,2
LNP,DLGN,2
MSDG,JVA,2
JVA,WSD,2
WSD,SGLA,2
SGLA,BMNI,1
BMNI,PVR,1
KWV,SEI,2
SEI,BTW,2
BTW,PJR,2
PJR,UMD,2
UMD,YSI,2
YSI,KMRD,2
KMRD,DKY,2
DKY,OSA,1
OSA,LUR,1
LTRR,WDLN,4
WDLN,JOA,4
JOA,KRPR,4
KRPR,PNF,4
PNF,MRTY,4
MRTY,GTU,4
GTU,PRLI,4
KOP,GRMT,1
GRMT,VV,1
BGM,SBH,3
NVT,FKB,4
FKB,BSX,4
DAB,SQE,4
SQE,KEK,4
UMRI,SLGH,5
SLGH,SVN,5
MGC,PARD,7
PARD,NED,5
NED,WNG,7
WNG,LBG,7
PBN,SNGR,6
SNGR,PKNS,6
PKNS,DNDI,6
DNDI,GNH,6
GNH,WDN,6
WDN,UKH,6
UKH,PRLI,6
MLB,LAUL,2
LAUL,KWV,2
DKY,MRX,1
MRX,OSA,1
OSA,HGL,1
PRLI,UKH,6
UKH,WDN,6
WDN,GNH,6
GNH,DNDI,6
DNDI,PKNS,6
PKNS,SNGR,6
SNGR,PBN,6
SBH,BGM,1
BINA,MAKR,3
MAKR,BJQ,3
NOI,RTZ,3
RTZ,SGO,3
GW,DGD,3
DGD,GAJ,3
GEA,GTY,2
GTY,SAO,2
SAO,RTGN,2
RTGN,SYA,2
REI,PTHD,2
PTHD,HDU,2
HDU,MJGP,2
MJGP,KMZ,2
KMZ,MJGP,2
MJGP,HDU,2
HDU,PTHD,2
PTHD,REI,2
SYA,RTGN,2
RTGN,SAO,2
SAO,GTY,2
GTY,GEA,2
GAJ,DGD,3
DGD,GW,3
SGO,RTZ,3
RTZ,NOI,3
BJQ,MAKR,3
MAKR,BINA,3
KMZ,KTE,1
KTE,KMZ,1
BRS,MDXR,2
MDXR,GGT,2
BRND,MDGR,6
MDGR,CHRM,1
CHRM,MDGR,1
MDGR,BRND,5
GGT,MDXR,2
MDXR,BRS,2
BINA,MDVK,5
MDVK,SRKI,5
SRKI,KXB,5
KXB,MNV,5
MNV,GVB,5
GVB,PIA,5
PIA,RTWS,5
RTWS,ORR,5
ORR,HPKA,5
HPKA,ASKN,5
ASKN,RIKA,5
RIKA,SHDR,5
SHDR,PIGT,5
PIGT,PGA,5
PGA,MABN,5
MABN,GUNA,5
GUNA,MABN,5
MABN,PGA,5
PGA,PIGT,5
PIGT,SHDR,5
SHDR,RIKA,5
RIKA,ASKN,5
ASKN,HPKA,5
HPKA,ORR,5
ORR,RTWS,5
RTWS,PIA,5
PIA,GVB,5
GVB,MNV,5
MNV,KXB,5
KXB,SRKI,5
SRKI,MDVK,5
MDVK,BINA,5
KOTA,CDSL,1
CDSL,DXD,1
DXD,SKPA,1
SKPA,BON,1
BON,ATH,2
ATH,BJK,2
BJK,SDLK,1
SDLK,BAZ,1
BAZ,CJW,2
CJW,POR,1
POR,ATRU,1
ATRU,SYL,2
SYL,KOLI,1
KOLI,CAG,1
CAG,BLO,2
BLO,MTPC,1
MTPC,DHR,1
DHR,CRKR,1
CRKR,RTA,1
RTA,MUGA,3
MUGA,GUNA,3
GUNA,MUGA,3
MUGA,RTA,3
RTA,CRKR,2
CRKR,DHR,2
DHR,MTPC,2
MTPC,BLO,2
BLO,CAG,2
CAG,KOLI,2
KOLI,SYL,2
SYL,ATRU,2
ATRU,POR,2
POR,CJW,2
CJW,BAZ,2
BAZ,SDLK,1
SDLK,BJK,1
BJK,ATH,2
ATH,BON,2
BON,SKPA,1
SKPA,DXD,1
DXD,CDSL,2
CDSL,KOTA,2
KTE,KTKD,2
KTKD,LEK,2
LEK,SLHA,2
SLHA,PWK,2
PWK,KHBJ,2
MFQ,DMYA,2
DMYA,VST,2
VST,CTJ,1
CTJ,BEHR,2
BEHR,BARD,2
BARD,KNC,2
KNC,JOBA,2
JOBA,MWJ,2
MWJ,SKBR,2
SKBR,NWB,2
NWB,BSDL,2
BSDL,SSGJ,2
SSGJ,SGAM,2
SGAM,GAJB,2
GAJB,DRGM,2
DRGM,BRGW,1
BRGW,MHDA,2
MHDA,SGRL,2
SGRL,CHRK,2
CHRK,KRLR,2
MCQ,KDRD,3
KDRD,MWF,3
MWF,PPKD,3
PPKD,OBR,3
OBR,BXLL,3
BXLL,CPU,5
CPU,BXLL,4
BXLL,OBR,2
OBR,PPKD,2
PPKD,MWF,2
MWF,KDRD,2
KDRD,MCQ,2
KRLR,CHRK,2
CHRK,SGRL,2
SGRL,MHDA,2
MHDA,BRGW,2
BRGW,DRGM,1
DRGM,GAJB,2
GAJB,SGAM,2
SGAM,SSGJ,2
SSGJ,NWB,1
NWB,SKBR,2
SKBR,MWJ,2
MWJ,JOBA,2
JOBA,KNC,2
KNC,BARD,2
BARD,BEHR,2
BEHR,CTJ,2
CTJ,BBAR,2
BBAR,VST,2
VST,DMYA,2
DMYA,MFQ,2
KHBJ,PWK,2
PWK,SLHA,2
SLHA,LEK,2
LEK,KTKD,2
KTKD,KTE,2
VST,BBAR,1
BBAR,CTJ,1
DRGM,MZHL,1
MZHL,BRGW,1
BRGW,MZHL,1
MZHL,DRGM,1
SSGJ,BSDL,1
BSDL,NWB,1
TLV,KHA,2
KHA,BIR,2
BIR,KHA,2
KHA,TLV,2
STA,KMA,1
KMA,SKAR,1
SKAR,HNM,1
HNM,BGHI,1
BGHI,HNM,1
HNM,SKAR,1
SKAR,KMA,1
KMA,STA,1
MML,GGGS,2
GGGS,GRG,2
GRG,JPV,2
JPV,CRE,2
CRE,BUQ,2
BUQ,SOY,2
SOY,KDHI,2
KDHI,DRPH,2
DRPH,SKY,2
SKY,VNK,2
VNK,GNS,2
GNS,NDNI,2
NDNI,PRTR,2
PRTR,PDE,2
PDE,JONR,2
JONR,NIR,2
NIR,JONR,3
JONR,PDE,3
PDE,PRTR,3
PRTR,NDNI,3
NDNI,GNS,3
GNS,VNK,3
VNK,SKY,3
SKY,DRPH,3
DRPH,KDHI,3
KDHI,SOY,3
SOY,BUQ,3
BUQ,CRE,3
CRE,JPV,3
JPV,GRG,3
GRG,GGGS,3
GGGS,MML,3
MDGR,PRDL,4
PRDL,CHRM,4
CHRM,PRDL,4
PRDL,MDGR,4
SAGM,HATI,2
HATI,JTW,2
JTW,HATI,2
HATI,SAGM,2
JHS,MSV,2
MSV,GRM,2
GRM,PIC,2
PIC,PTSC,2
PTSC,CGN,2
CGN,NDK,2
NDK,MOTH,2
MOTH,ERC,2
ERC,PRN,2
PRN,AIT,2
AIT,BHUA,2
BHUA,ORAI,2
ORAI,ATA,2
ATA,KPI,2
KPI,CNH,2
CNH,PHN,2
PHN,MLS,2
MLS,LLR,2
LLR,TLNH,2
TLNH,PMN,2
PMN,RPGU,2
RPGU,BNAR,2
BNAR,BZM,2
BZM,BNAR,2
BNAR,RPGU,2
RPGU,PMN,2
PMN,TLNH,2
TLNH,LLR,2
LLR,MLS,2
MLS,PHN,2
PHN,CNH,2
CNH,KPI,2
KPI,ATA,2
ATA,ORAI,2
ORAI,BHUA,2
BHUA,AIT,2
AIT,PRN,2
PRN,ERC,2
ERC,MOTH,2
MOTH,NDK,2
NDK,CGN,2
CGN,PTSC,2
PTSC,PIC,2
PIC,GRM,2
GRM,MSV,2
MSV,JHS,2
JHS,ORC,3
ORC,BWR,3
NEW,MGRR,3
MGRR,TKA,3
TKA,RNRD,3
RNRD,MRPR,3
MRPR,RORA,3
RORA,HPP,3
HPP,GTI,3
GTI,BTX,3
KLAR,CRC,3
CRC,MBA,3
MBA,BPRA,4
BPRA,KBR,4
KBR,MTH,4
MTH,KID,3
BNDA,DWI,2
DWI,KHU,2
ATE,BUS,2
BUS,BTKP,2
BTKP,SWC,2
KHOH,BIP,2
BIP,OHAN,2
OHAN,MKP,2
MKP,OHAN,1
OHAN,BIP,1
BIP,KHOH,1
KHOH,CKTD,1
SWC,BTKP,1
BTKP,BUS,1
BUS,ATE,1
KHU,DWI,1
DWI,BNDA,1
BNDA,KID,2
KID,MTH,1
MTH,KBR,2
KBR,BPRA,2
BPRA,MBA,2
MBA,CRC,1
CRC,KLAR,1
BTX,GTI,1
GTI,HPP,1
HPP,RORA,1
RORA,MRPR,1
MRPR,RNRD,1
RNRD,TKA,1
TKA,MGRR,1
MGRR,NEW,1
BWR,ORC,1
ORC,JHS,1
BINA,AGD,2
AGD,KOA,2
KOA,MXS,2
MXS,DUA,2
JLN,JRO,2
JRO,LAR,2
LAR,DWA,3
DWA,JHA,3
JHA,BJA,3
BJA,DLA,3
DLA,TBT,3
TBT,MZX,3
MZX,BZY,3
BZY,BPW,3
BPW,BAB,3
BAB,KHJ,3
KHJ,BJI,3
BJI,JHS,3
JHS,BJI,2
BJI,KHJ,3
KHJ,BAB,3
BAB,BPW,3
BPW,BZY,3
BZY,MZX,3
MZX,TBT,3
TBT,DLA,3
DLA,BJA,3
BJA,JHA,3
JHA,DWA,3
DWA,LAR,3
LAR,JRO,2
JRO,JLN,2
DUA,MXS,2
MXS,KOA,2
KOA,AGD,2
AGD,BINA,2
CNB,CPB,19
CPB,MGW,19
MGW,ON,19
ON,SIC,14
SIC,AJ,14
AJ,KVX,14
KVX,JTU,14
JTU,HRN,14
HRN,POF,14
POF,AMS,14
AMS,MKG,14
MKG,LKO,10
LKO,LNWT,4
LNWT,MKG,2
MKG,AMS,14
AMS,POF,14
POF,HRN,14
HRN,JTU,14
JTU,KVX,14
KVX,AJ,14
AJ,SIC,14
SIC,ON,14
ON,MGW,19
MGW,CPB,19
CPB,CNB,19
JHS,KRQ,2
KRQ,DAA,2
SOR,KTRA,2
KTRA,DBA,2
DBA,SMTL,2
SMTL,AEH,2
AEH,ARI,2
ARI,SLV,2
SLV,STLI,2
STLI,GWL,2
GWL,BLNR,6
BLNR,RRU,3
RRU,BAO,3
BAO,NUB,3
NUB,SANK,3
SANK,MRA,3
MRA,SIKD,3
SIKD,HET,3
HET,DHO,3
DHO,MIA,3
MIA,JJ,3
JJ,BHA,3
BHA,AGC,4
AGC,BHA,4
BHA,JJ,3
JJ,MIA,3
MIA,DHO,3
DHO,HET,3
HET,SIKD,3
SIKD,MRA,3
MRA,SANK,3
SANK,NUB,3
NUB,BAO,3
BAO,RRU,3
RRU,BLNR,3
BLNR,GWL,6
GWL,STLI,2
STLI,SLV,2
SLV,ARI,2
ARI,AEH,2
AEH,SMTL,2
SMTL,DBA,2
DBA,KTRA,2
KTRA,SOR,2
DAA,KRQ,2
KRQ,JHS,2
KURJ,DAYG,1
DAYG,BSRI,1
BSRI,MCSC,1
MCSC,ISHN,1
ISHN,RAPU,1
RAPU,TILA,1
TILA,KHGP,1
KHGP,SKNP,1
SKNP,MWAI,1
MWAI,TKMG,1
TKMG,UDPR,1
UDPR,BRRI,1
BRRI,LAR,1
JHS,JHSA,1
JHSA,BJI,1
LAR,BRRI,1
BRRI,UDPR,1
UDPR,TKMG,1
TKMG,MWAI,1
MWAI,SKNP,1
SKNP,KHGP,1
KHGP,TILA,1
TILA,RAPU,1
RAPU,ISHN,1
ISHN,MCSC,1
MCSC,BSRI,1
BSRI,DAYG,1
DAYG,KURJ,1
MBA,CHIT,2
CHIT,RGLI,2
RGLI,SPDM,2
SPDM,RJAK,2
RJAK,KURJ,2
KURJ,RJAK,2
RJAK,SPDM,2
SPDM,RGLI,2
RGLI,CHIT,2
CHIT,MBA,2
ET,PRKD,2
PRKD,HBD,2
BNI,BKA,2
BKA,ODG,2
MDDP,MSO,2
MSO,HBJ,2
BPL,SUW,2
SUW,DWG,2
BHS,SORI,2
SORI,SUMR,2
SUMR,GLG,2
GLG,PAI,2
PAI,BAQ,2
MABA,KIKA,2
KIKA,BINA,2
BINA,KIKA,2
KIKA,MABA,2
KAH,BET,2
BET,BAQ,2
BAQ,PAI,2
PAI,GLG,2
GLG,SUMR,2
SUMR,SORI,2
SORI,BHS,2
DWG,SUW,2
SUW,BPL,2
HBJ,MSO,2
MSO,MDDP,2
ODG,BKA,2
BKA,BNI,2
HBD,PRKD,2
PRKD,ET,2
BZU,MJY,2
MJY,DHQ,1
DHQ,GDYA,1
BBTR,MGRD,2
MGRD,DOH,2
DOH,POX,1
POX,KQE,1
KQE,SAHL,2
SAHL,TAKU,2
TAKU,KRTH,2
KRTH,ET,2
ET,KRTH,2
KRTH,TAKU,2
TAKU,KQE,1
KQE,POX,1
POX,DOH,1
DOH,MGRD,2
MGRD,BBTR,2
GDYA,DHQ,1
DHQ,MJY,1
MJY,BZU,2
MTY,CCD,1
NRKR,KLBA,1
AIT,KNH,5
KNH,AIT,5
GUNA,TRWT,2
TRWT,MINA,2
MINA,RSJ,2
RSJ,BDWS,2
BDWS,LWS,2
LWS,KLRS,2
KLRS,KCR,2
KCR,SVPI,2
SVPI,KAW,2
KAW,PARH,2
PARH,MOJ,2
MOJ,GHAI,2
GHAI,PNHR,2
PNHR,GWL,2
GWL,PNHR,2
PNHR,GHAI,2
GHAI,MOJ,2
MOJ,PARH,2
PARH,KAW,2
KAW,SVPI,2
SVPI,KCR,2
KCR,KLRS,2
KLRS,LWS,2
LWS,BDWS,2
BDWS,RSJ,2
RSJ,MINA,2
MINA,TRWT,2
TRWT,GUNA,2
RKM,BFP,3
BFP,RNKA,3
RNKA,KXM,3
KXM,FHT,3
FHT,FAR,3
FAR,BAD,3
BAD,MTJ,3
MTJ,BTSR,8
BTSR,VRBD,5
VRBD,AJH,5
AJH,CHJ,5
HDL,BNCR,8
BNCR,SHLK,8
SHLK,RDE,8
RDE,PWL,8
DSB,DLI,13
DLI,DSB,12
BVH,PYLA,2
PYLA,AST,2
PWL,RDE,8
RDE,SHLK,8
SHLK,BNCR,8
BNCR,HDL,8
CHJ,AJH,5
AJH,VRBD,5
VRBD,BTSR,5
BTSR,MTJ,8
MTJ,BAD,3
BAD,FAR,3
FAR,FHT,3
FHT,KXM,3
KXM,RNKA,3
RNKA,BFP,3
BFP,RKM,3
DSA,BHHZ,11
BHHZ,NOLI,11
NOLI,NTG,11
NTG,GTRA,11
SUJR,AIH,10
AIH,BADK,10
BADK,BTU,10
BTU,BAOL,9
BAOL,KPKI,9
KPKI,BDHP,9
BDHP,ASAR,9
ASAR,AILM,9
AILM,KQL,10
KQL,KZI,9
KZI,GLBN,9
GLBN,SMQL,9
KQL,AILM,10
AILM,KPKI,1
BTU,BPM,1
GTRA,NTG,11
NTG,NOLI,11
NOLI,BHHZ,11
BHHZ,DSA,11
SMQL,SLWR,5
SLWR,HIND,5
HIND,HHP,5
HHP,TBTN,5
TBTN,THBN,6
THBN,NNX,6
NNX,SNAP,5
SNAP,RPMN,5
RPMN,BNQL,5
BNQL,MNZ,5
MNZ,TPZ,6
TPZ,MNZ,5
MNZ,BNQL,5
BNQL,RPMN,5
RPMN,SNAP,5
SNAP,NNX,5
NNX,THBN,6
THBN,TBTN,5
TBTN,HHP,5
HHP,HIND,5
HIND,SLWR,5
SLWR,SMQL,5
SMQL,GLBN,8
GLBN,KZI,8
KZI,KQL,8
AILM,ASAR,9
ASAR,BDHP,9
BDHP,KPKI,9
KPKI,BAOL,9
BAOL,BTU,9
BTU,BADK,10
BADK,AIH,10
AIH,SUJR,10
HIND,TBTN,1
NNX,RPMN,1
RPMN,MNZ,1
RPMN,NNX,1
PM,SMDP,12
SMDP,BWSN,12
GGN,BDXT,12
BDXT,GHH,12
GHH,BDXT,12
BDXT,GGN,12
GGN,BWSN,12
BWSN,SMDP,12
SMDP,PM,12
BTSR,MROA,3
MROA,GDO,3
GDO,BEHJ,3
BEHJ,DEEG,3
DEEG,BEDM,3
BEDM,BINR,3
BINR,GVH,3
GVH,JBS,3
JBS,RAH,3
RAH,OTD,3
OTD,AWR,3
AWR,OTD,3
OTD,RAH,3
RAH,JBS,3
JBS,GVH,3
GVH,BINR,3
BINR,BEDM,3
BEDM,DEEG,3
DEEG,BEHJ,3
BEHJ,GDO,3
GDO,MROA,3
MROA,BTSR,3
AWR,MWW,3
MWW,MKH,3
MKH,DGW,3
DGW,RHG,3
RHG,SRRG,3
SRRG,BU,3
BU,GLNA,3
GLNA,BKI,3
BKI,ARNA,3
ARNA,KVGM,3
KVGM,BAK,2
BAK,DO,2
DO,JW,2
JW,BSKO,2
BSKO,JHIR,2
JHIR,BAI,2
BAI,KUT,2
KUT,KWP,2
KWP,KUT,2
KUT,BAI,2
BAI,JHIR,2
JHIR,BSKO,2
BSKO,JW,2
JW,DO,2
DO,BAK,2
BAK,KVGM,2
KVGM,ARNA,3
ARNA,BKI,3
BKI,GLNA,3
GLNA,BU,3
BU,SRRG,3
SRRG,RHG,3
RHG,DGW,3
DGW,MKH,3
MKH,MWW,3
MWW,AWR,3
MJ,FLD,1
FLD,GGO,2
GGO,KBK,2
KBK,DOHM,2
DOHM,DJKR,2
DJKR,KRKM,2
KRKM,CBG,2
CBG,LSG,2
LSG,KXA,2
KXA,KDL,2
KDL,BJN,2
BJN,NDT,2
NDT,TMGN,2
TMGN,MVJ,2
MVJ,TMGN,2
TMGN,NDT,2
NDT,BJN,2
BJN,KDL,2
KDL,KXA,2
KXA,LSG,2
LSG,CBG,2
CBG,KRKM,2
KRKM,DJKR,2
DJKR,DOHM,2
DOHM,KBK,2
KBK,GGO,2
GGO,FLD,2
FLD,MJ,1
MJ,MRWS,1
MRWS,FLD,1
FLD,MRWS,1
MRWS,MJ,1
GWO,GOPA,3
GOPA,MTJL,3
MTJL,MIAL,2
MIAL,BMZ,2
BMZ,ABE,2
ABE,SMV,2
SMV,THR,2
THR,JPO,2
JPO,SKU,2
SKU,BHAT,2
BHAT,KQS,2
KQS,SYF,2
SYF,PPCK,2
PPCK,SBL,2
SBL,RMPH,2
RMPH,BJPR,2
BJPR,KAKN,2
KAKN,BIB,2
BIB,SPRA,2
SPRA,IKD,2
IKD,TKLN,2
TKLN,SEX,2
SEX,KJP,2
KJP,DURP,1
DURP,GIW,1
GIW,DTQ,2
DTQ,SOE,2
SOE,DTQ,2
DTQ,GIW,2
GIW,DURP,1
DURP,KJP,1
KJP,SEX,2
SEX,TKLN,2
TKLN,IKD,2
IKD,SPRA,2
SPRA,BIB,2
